Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description,,,,,,,,,
Department for Education,Core,17/02/2022,Office Costs,Capital Directorate,Rexel UK Ltd,D-PCR000973,"-425,729.42",ICT Equipment/Hardware ,,,,,,,,,
Department for Education,Core,17/02/2022,Office Costs,Capital Directorate,Rexel UK Ltd,D-PINV042552,"344,715.40",ICT Equipment/Hardware ,,,,,,,,,
Department for Education,Core,17/02/2022,Office Costs,Capital Directorate,Rexel UK Ltd,D-PINV043111,"1,312,740.00",ICT Equipment/Hardware ,,,,,,,,,
Department for Education,Core,17/02/2022,Office Costs,Capital Directorate,Rexel UK Ltd,D-PINV043110,"2,437,344.00",ICT Equipment/Hardware ,,,,,,,,,
Department for Education,Core,25/02/2022,Office Costs,Capital Directorate,Rexel UK Ltd,D-PINV043361,"1,697,039.10",ICT Equipment/Hardware ,,,,,,,,,
Department for Education,Core,01/02/2022,Grants Expenditure,Capital Directorate,Kensington Aldridge Academy,DU00066092,"27,547.00",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,10/02/2022,Grants Expenditure,Capital Directorate,Portakabin Ltd,D-PINV043046,"166,226.58",Current grants - Academy Trust,,,,,,,,,
Department for Education,Core,03/02/2022,Other Goods & Services,Capital Directorate,Cognizant Worldwide Limited,D-PINV042839,"53,360.00",Professional Services,,,,,,,,,
Department for Education,Core,11/02/2022,Other Goods & Services,Capital Directorate,Cognizant Worldwide Limited,D-PINV043197,"53,040.00",Professional Services,,,,,,,,,
Department for Education,Core,25/02/2022,Other Goods & Services,Capital Directorate,Bloom Procurement Services Ltd,D-PINV043524,"28,771.92",Professional Services,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Beckfoot Oakbank,PSFM002030,"-47,172.00",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Bishop's Hatfield Girls' School,PSFM001987,"-25,140.00",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Carlton Bolling,PSFM002028,"-38,655.00",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Dixons Cottingley Academy,PSFM002031,"-29,637.00",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Goffs Academy,PSFM001988,"-35,235.00",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV043223,"-4,584.82",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV043223,536.22,Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV043223,"1,552.79",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,GT Neps Limited,D-PINV043223,"1,102,550.81",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV043224,"-17,789.79",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV043224,"-2,536.97",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV043224,"2,631.85",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV043224,"4,604.20",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,HLR Schools Limited,D-PINV043224,"1,214,707.62",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Laurence Jackson School,PSFM002006,"-33,783.00",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Longdean School,PSFM001990,"-36,819.00",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Neston High School,PSFM002021,"-41,436.00",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Neston High School,PSAD003093,"26,518.39",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV043225,"-10,972.91",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV043225,"-9,576.96",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV043225,"3,066.89",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,PSBP Midlands Limited,D-PINV043225,"1,240,394.17",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV043226,"-31,199.12",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV043226,"-11,630.93",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,PSBP NW PROJECTCO LIMITED,D-PINV043226,"1,014,103.13",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Reading Girls School Academy,PSFM001991,"-28,572.00",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Seaham High School ,PSFM002011,"-29,661.00",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Stopsley High School,PSFM001992,"-33,450.00",Service element of lease,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Westfield Academy,PSFM001993,"-37,578.00",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV043227,"-18,623.80",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV043227,896.06,Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV043227,"12,274.94",Service element of lease,,,,,,,,,
Department for Education,Core,23/02/2022,Other Goods & Services,Capital Directorate,Yorkshire Learning Partnership (Project Co) Ltd,D-PINV043227,"1,087,949.53",Service element of lease,,,,,,,,,
Department for Education,Core,16/02/2022,Grants Expenditure,Capital Directorate,CARDINAL HEENAN SCHOOL SERVICES LTD (JAR,D-CINV002491,"71,230.12",Current grants - Local Government,,,,,,,,,
Department for Education,Core,02/02/2022,Grants Expenditure,Capital Directorate,EXETER DIOCESAN BOARD OF FINANCE CHURCH,D-CINV002447,"196,154.10",Current grants - Local Government,,,,,,,,,
Department for Education,Core,23/02/2022,Grants Expenditure,Capital Directorate,JFS - UNITARY CHARGE ACCOUNT,D-CINV002525,"285,011.33",Current grants - Local Government,,,,,,,,,
Department for Education,Core,16/02/2022,Grants Expenditure,Capital Directorate,REDCAR PFI,D-CINV002485,"189,355.07",Current grants - Local Government,,,,,,,,,
Department for Education,Core,16/02/2022,Grants Expenditure,Capital Directorate,STMC BIRMINGHAM DIOCESE ACCOUNT,D-CINV002465,"91,717.01",Current grants - Local Government,,,,,,,,,
Department for Education,Core,16/02/2022,Grants Expenditure,Capital Directorate,Stockton Borough Council - All Saints Academy,D-CINV002484,"85,765.13",Current grants - Local Government,,,,,,,,,
Department for Education,Core,23/02/2022,Grants Expenditure,Capital Directorate,Stockton Borough Council - All Saints Academy,D-CINV002524,"85,765.13",Current grants - Local Government,,,,,,,,,
Department for Education,Core,23/02/2022,Grants Expenditure,Capital Directorate,Stockton Borough Council - All Saints Academy,D-CINV002542,"85,765.13",Current grants - Local Government,,,,,,,,,
Department for Education,Core,23/02/2022,Grants Expenditure,Capital Directorate,Stockton Borough Council - All Saints Academy,D-CINV002543,"85,765.13",Current grants - Local Government,,,,,,,,,
Department for Education,Core,16/02/2022,Grants Expenditure,Capital Directorate,STOKE/BIRMINGHAM DIOCESE SCHOOLS PFI A/C,D-CINV002507,"190,683.06",Current grants - Local Government,,,,,,,,,
Department for Education,Core,18/02/2022,Grants Expenditure,Capital Directorate,STOKE/BIRMINGHAM DIOCESE SCHOOLS PFI A/C,D-CINV002515,"187,782.36",Current grants - Local Government,,,,,,,,,
Department for Education,Core,23/02/2022,Grants Expenditure,Capital Directorate,West Northamptonshire Council,D-CINV002538,"108,010.00",Current grants - Local Government,,,,,,,,,
Department for Education,Core,16/02/2022,Grants Expenditure,Capital Directorate,JFS,D-CINV002475,"98,777.60",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,18/02/2022,Grants Expenditure,Capital Directorate,Kantor King Solomon High School,D-CINV002521,"41,827.32",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,18/02/2022,Grants Expenditure,Capital Directorate,Kantor King Solomon High School,D-CINV002522,"85,776.84",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,02/02/2022,Grants Expenditure,Capital Directorate,The Latymer School,D-CINV002454,"52,192.58",Capital grants - Local Government,,,,,,,,,
Department for Education,Core,04/02/2022,Other Goods & Services,Capital Directorate,Aecom Ltd,D-PINV042980,"174,976.16",Professional Services - Property Services,,,,,,,,,
Department for Education,Core,24/02/2022,Other Goods & Services,Capital Directorate,Aecom Ltd,D-PINV043521,"188,900.23",Professional Services - Property Services,,,,,,,,,
Department for Education,Core,24/02/2022,Other Goods & Services,Capital Directorate,Arcadis LLP,D-PINV043494,"67,750.28",Professional Services - Property Services,,,,,,,,,
Department for Education,Core,03/02/2022,Other Goods & Services,Capital Directorate,RIDER LEVETT BUCKNALL UK LTD,D-PINV042831,"110,310.67",Professional Services - Property Services,,,,,,,,,
Department for Education,Core,03/02/2022,Consultancy,Capital Directorate,Faithful & Gould,D-PINV042863,"29,520.85",Consultancy,,,,,,,,,
Department for Education,Core,02/02/2022,Grants Expenditure,Capital Directorate,Arcadis LLP,D-PINV042806,"34,331.04",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,23/02/2022,Grants Expenditure,Capital Directorate,Tilbury Douglas Construction Limited,D-PINV043425,"1,604,738.38",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,21/02/2022,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV043379,"115,722.52",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,24/02/2022,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV043483,"149,796.16",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,24/02/2022,Grants Expenditure,Capital Directorate,BAM Construction Ltd,D-PINV043486,"563,863.64",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,08/02/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043039,"230,778.35",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,10/02/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043174,"446,638.94",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,10/02/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043183,"270,298.36",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,11/02/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV042395,"734,381.18",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,17/02/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043296,"365,911.04",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,18/02/2022,Grants Expenditure,Capital Directorate,Bowmer & Kirkland Ltd,D-PINV043260,"1,969,150.74",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,15/02/2022,Grants Expenditure,Capital Directorate,Cadman Construction Limited,D-PINV043257,"48,689.69",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,28/02/2022,Grants Expenditure,Capital Directorate,Elliott Group Ltd,D-PCR000982,"-51,991.33",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,16/02/2022,Grants Expenditure,Capital Directorate,Engie Regeneration Ltd,D-PINV043299,"63,652.62",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,28/02/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PCR000997,"-27,300.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,28/02/2022,Grants Expenditure,Capital Directorate,Faithful & Gould,D-PCR001002,"-27,300.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,23/02/2022,Grants Expenditure,Capital Directorate,G.F.Tomlinson Building Ltd,D-PINV043476,"50,308.40",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,03/02/2022,Grants Expenditure,Capital Directorate,Galliford Try Building Ltd,D-PINV042950,"234,041.46",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/02/2022,Grants Expenditure,Capital Directorate,Galliford Try Building Ltd,D-PINV042973,"281,842.21",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,07/02/2022,Grants Expenditure,Capital Directorate,Galliford Try Building Ltd,D-PINV043030,"76,501.40",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,22/02/2022,Grants Expenditure,Capital Directorate,Galliford Try Building Ltd,D-PINV043325,"1,817,302.03",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,23/02/2022,Grants Expenditure,Capital Directorate,ISG Construction Ltd,D-PINV042992,"128,220.79",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,15/02/2022,Grants Expenditure,Capital Directorate,Kier Construction Central,D-PINV043228,"315,414.46",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,03/02/2022,Grants Expenditure,Capital Directorate,Kier Construction Eastern,D-PINV042866,"456,550.34",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,04/02/2022,Grants Expenditure,Capital Directorate,Kier Construction Eastern,D-PINV042994,"185,061.94",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,16/02/2022,Grants Expenditure,Capital Directorate,Kier Construction Eastern,D-PINV043298,"304,539.94",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,16/02/2022,Grants Expenditure,Capital Directorate,Kier Construction Eastern,D-PINV043329,"341,533.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,15/02/2022,Grants Expenditure,Capital Directorate,Kier Construction Southern,D-PINV043222,"83,353.52",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,22/02/2022,Grants Expenditure,Capital Directorate,Kier Construction Southern,D-PINV043297,"1,975,115.00",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,17/02/2022,Grants Expenditure,Capital Directorate,Kier Construction Southern,D-PINV043369,"313,397.96",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,28/02/2022,Grants Expenditure,Capital Directorate,Kier Construction Southern,D-PINV043533,"88,435.81",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,28/02/2022,Grants Expenditure,Capital Directorate,Kier Construction Southern,D-PINV043531,"701,333.14",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,22/02/2022,Grants Expenditure,Capital Directorate,Kier Western & Wales,D-PINV043400,"41,633.78",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,07/02/2022,Grants Expenditure,Capital Directorate,McAvoy Group Ltd,D-PINV042993,"209,775.42",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,07/02/2022,Grants Expenditure,Capital Directorate,McBains Ltd,D-PINV043034,"54,059.18",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,16/02/2022,Grants Expenditure,Capital Directorate,McBains Ltd,D-PINV043330,"33,998.65",Capital grants - Academy Trust,,,,,,,,,
Department for Education,Core,16/02/2022,Grants Expenditure,Capital Directorate,Morgan Sindall Construction & Infrastructure Ltd,D-PINV043255,"147,464.70",Capital grants - Academy Trust,,,,,,,,,
