Department Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,Description
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirk Balk Academy,22AYF0161112,"55,038.64",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirk Fenton CoE Primary School,22AYF0174682,"62,504.83",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirk Hallam Community Academy,22AYF0161302,"420,971.24",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirk Hallam Community Academy,22AYF0161304,"35,388.48",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,KIRK SANDALL INFANT SCHOOL,22AYF0148265,"75,860.67",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirk Sandall Junior School,22AYF0148268,"104,235.47",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkbie Kendal School,22AYF0157967,"385,261.87",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkbie Kendal School,22AYF0157969,"43,104.64",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkburton Middle School,22AYF0172880,"193,635.06",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkby College,22AYF0157973,"216,237.12",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkby High School,EUPS724886,"26,784.23",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkby High School,22AYF0174062,"506,220.29",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkby High School,22AYF0174063,"135,042.95",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkby Stephen Grammar School,22AYF0157981,"126,805.47",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkby Woodhouse School,22AYF0146062,"128,797.83",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkbymoorside Community Primary School,22AYF0164784,"59,449.85",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkheaton Primary School,22AYF0165985,"109,366.46",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,KIRKLEES COLLEGE,ED212220210513892,"1,396,321.76",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,KIRKLEES COLLEGE,ED212220210513893,"223,200.00",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,KIRKLEES COLLEGE,FCSAPP A399787-A,"49,025.86",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,KIRKLEES COLLEGE,FCSAPP A401976-A,"60,087.40",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,KIRKLEES COLLEGE,FCSAPP A405126-A,"-70,731.01",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,KIRKLEES COLLEGE,FCSAPP A405127-A,"178,310.11",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,KIRKLEES COLLEGE,FCSAPP A406206-A,"46,043.17",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,KIRKLEES COLLEGE,FCSAPP A407324-A,"127,699.50",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,KIRKLEES COLLEGE,FCSAPP A410465-A,"34,353.35",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,KIRKLEES METRO COUNCIL,ED212220210515147,"29,960.34",Current grants - Local Government
Department for Education,ESFA,03/11/2021,Grants Expenditure,ESFA Funding,KIRKLEES METRO COUNCIL,21DSG004824,"9,881,326.00",Current grants - Local Government
Department for Education,ESFA,22/11/2021,Grants Expenditure,ESFA Funding,KIRKLEES METRO COUNCIL,21DSG005241,"-472,908.00",Current grants - Local Government
Department for Education,ESFA,22/11/2021,Grants Expenditure,ESFA Funding,KIRKLEES METRO COUNCIL,21DSG005426,"7,666,379.00",Current grants - Local Government
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirklevington Primary School,22AYF0168461,"35,606.96",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kirkstead Junior Academy,22AYF0153987,"77,197.19",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,KISHARON ACADEMY,22AYF0157989,"33,333.32",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kislingbury CE Primary School,22AYF0163132,"43,202.90",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kiveton Park Infant School,22AYF0157329,"41,832.21",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Kiveton Park Meadows Junior School,22AYF0157335,"67,151.10",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,Kiwi Education Ltd,FCSAEB A178142-A,"36,357.28",Current grants - Private Sector
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knaphill School,22AYF0154816,"94,364.11",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knaresborough St John's CofE Primary School,22AYF0152765,"99,598.33",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knavesmire Primary School,22AYF0165751,"119,184.24",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knayton Church of England Academy,22AYF0152742,"43,109.35",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knighton Fields Primary Academy,22AYF0172912,"77,625.50",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knightsfield School,22AYF0157992,"35,833.32",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knockhall Primary School,22AYF0175435,"123,294.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knole Academy,22AYF0157995,"535,029.84",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knole Academy,22AYF0157996,"29,874.14",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knole Academy,22AYF0157997,"64,593.92",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knollmead Primary School,22AYF0150321,"71,296.31",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knowl Hill Church of England Primary Academy,22AYF0145843,"47,549.42",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knowle Church of England Primary Academy,22AYF0158000,"124,973.05",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knowle Church of England Primary Academy,22AYF0158001,"27,596.89",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knowle DGE Academy,22AYF0158421,"33,333.32",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knowle DGE Academy,22AYF0158422,"113,333.29",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knowle Primary School,22AYF0158524,"118,546.23",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,KnowledgeBrief Limited,FCSAPP A402907-A,"60,255.57",Current grants - Private Sector
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,KNOWLES PRIMARY ACADEMY,22AYF0175726,"122,110.94",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knowsley Lane Primary School,22AYF0166278,"97,570.13",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,KNOWSLEY METRO BOROUGH COUNCIL,ED212220210515145,"25,487.44",Current grants - Private Sector
Department for Education,ESFA,03/11/2021,Grants Expenditure,ESFA Funding,KNOWSLEY METRO BOROUGH COUNCIL,21DSG004823,"3,816,228.00",Current grants - Local Government
Department for Education,ESFA,22/11/2021,Grants Expenditure,ESFA Funding,KNOWSLEY METRO BOROUGH COUNCIL,21DSG005242,"-107,630.00",Current grants - Local Government
Department for Education,ESFA,22/11/2021,Grants Expenditure,ESFA Funding,KNOWSLEY METRO BOROUGH COUNCIL,21DSG005425,"3,865,188.00",Current grants - Local Government
Department for Education,ESFA,30/11/2021,Grants Expenditure,ESFA Funding,KNOWSLEY METRO BOROUGH COUNCIL,EUPS756942,"71,794.26",Current grants - Local Government
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knowsley Park School - T/A The Prescot School,22AYF0172051,"443,135.40",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knowsley Park School - T/A The Prescot School,22AYF0172052,"126,908.19",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,KNUTSFORD ACADEMY,22AYF0172648,"60,198.03",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,KNUTSFORD ACADEMY,22AYF0172650,"434,055.66",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,KNUTSFORD ACADEMY,22AYF0172651,"31,422.07",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knutsford Primary Academy,22AYF0145957,"118,182.71",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knutsford Primary Academy,22AYF0145958,"27,072.24",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knutton St Mary's Primary School,22AYF0166386,"65,995.16",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Knypersley First School,22AYF0149411,"90,493.42",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,Kreston Reeves LLP,FCSAPP A403162-A,"34,972.73",Current grants - Private Sector
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Krishna Avanti Primary School,22AYF0146479,"134,485.93",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Krishna Avanti Primary School,22AYF0146481,"38,869.01",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Krishna Avanti Primary School,22AYF0146483,"131,482.44",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Krishna Avanti Primary School Croydon,22AYF0146486,"69,030.77",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,KWIK-FIT GB LIMITED,FCSAPP A400076-A,"113,713.49",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,L&F Training Ltd,FCSAPP A410499-A,"28,952.75",Current grants - Private Sector
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,La Fontaine Academy,22AYF0167833,"145,323.30",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lace Hill Academy,22AYF0148668,"56,207.89",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Laceby Acres Primary Academy,22AYF0171248,"66,890.77",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lacey Gardens Junior Academy,22AYF0177780,"130,683.19",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lacey Green Primary Academy,22AYF0158133,"129,197.06",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Ladock CofE School,22AYF0148988,"31,086.06",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lady Hawkins' School,22AYF0158135,"126,253.96",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lady Jane Grey Primary School,22AYF0158137,"60,378.97",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lady Katherine Leveson Church of England Primary School,22AYF0147035,"40,457.77",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lady Lumley's School,22AYF0165058,"342,600.03",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lady Lumley's School,22AYF0165060,"49,469.35",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lady Margaret School,22AYF0158140,"325,671.59",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lady Margaret School,22AYF0158142,"79,204.37",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Lady Margaret School,EUPS735793,"27,181.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lady Seaward's Church of England Primary School,22AYF0171412,"27,304.65",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,LADYBARN PRIMARY SCHOOL,22AYF0157960,"153,179.93",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Ladygrove Park Primary School,22AYF0158146,"123,349.79",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Ladywood Primary School,22AYF0152843,"105,880.56",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Ladywood School,22AYF0178670,"128,333.28",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Laindon Park Primary School,22AYF0178967,"54,529.97",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Laisterdyke Leadership Academy,22AYF0167726,"441,755.19",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Laithes Primary School,22AYF0153456,"120,398.35",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lake Farm Park Academy,22AYF0173310,"230,887.11",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lakefield C of E Primary School,22AYF0170614,"61,656.71",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lakelands Academy,22AYF0158148,"251,473.09",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lakelands Primary School,22AYF0169568,"33,228.67",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Professional and Technical Education,LAKES COLLEGE WEST CUMBRIA,ED212220210513792,"50,000.00",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LAKES COLLEGE WEST CUMBRIA,ED212220210513793,"345,549.04",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LAKES COLLEGE WEST CUMBRIA,ED212220210513797,"66,000.30",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LAKES COLLEGE WEST CUMBRIA,FCSAEB A177246-A,"61,985.00",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,LAKES COLLEGE WEST CUMBRIA,FCSAPP A402179-A,"125,340.33",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,LAKES COLLEGE WEST CUMBRIA,FCSAPP A407351-A,"37,435.34",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,LAKES COLLEGE WEST CUMBRIA,FCSAPP A410495-A,"29,637.85",Current grants - Private Sector
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lakes Primary School,22AYF0154439,"98,778.87",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lakeside Primary Academy,22AYF0152423,"72,173.96",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lakeside Primary Academy,22AYF0171949,"208,368.76",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lakeside Primary Academy,22AYF0174011,"122,638.45",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lakeside Primary School,22AYF0160095,"60,886.76",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lakeside Primary School,22AYF0172547,"122,036.79",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lambeth Academy,EUPS724630,"29,086.04",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lambeth Academy,22AYF0176376,"49,880.15",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lambeth Academy,22AYF0176379,"447,207.30",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LAMBETH COLLEGE AT CLAPHAM CENTRE,ED212220210513788,"487,887.02",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LAMBETH COLLEGE AT CLAPHAM CENTRE,ED212220210513789,"69,638.40",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LAMBETH COLLEGE AT CLAPHAM CENTRE,FCSAEB A177242-A,"90,712.00",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,LAMBETH COLLEGE AT CLAPHAM CENTRE,FCSAPP A406225-A,"-48,906.57",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,LAMBETH COLLEGE AT CLAPHAM CENTRE,FCSAPP A406226-A,"55,551.23",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LAMBETH LONDON BOROUGH COUNCIL,ED212220210515126,"119,024.43",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LAMBETH LONDON BOROUGH COUNCIL,ED212220210515128,"109,814.67",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LAMBETH LONDON BOROUGH COUNCIL,ED212220210515136,"77,562.06",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LAMBETH LONDON BOROUGH COUNCIL,ED212220210515140,"82,037.35",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LAMBETH LONDON BOROUGH COUNCIL,ED212220210515144,"117,126.47",Current grants - Local Government
Department for Education,ESFA,03/11/2021,Grants Expenditure,ESFA Funding,LAMBETH LONDON BOROUGH COUNCIL,21DSG004809,"9,037,988.00",Current grants - Local Government
Department for Education,ESFA,22/11/2021,Grants Expenditure,ESFA Funding,LAMBETH LONDON BOROUGH COUNCIL,21DSG005243,"-547,605.00",Current grants - Local Government
Department for Education,ESFA,22/11/2021,Grants Expenditure,ESFA Funding,LAMBETH LONDON BOROUGH COUNCIL,21DSG005411,"8,989,028.00",Current grants - Local Government
Department for Education,ESFA,30/11/2021,Grants Expenditure,ESFA Funding,LAMBETH LONDON BOROUGH COUNCIL,EUPS756940,"49,551.00",Current grants - Local Government
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lambourn CofE Primary School,22AYF0153607,"55,299.38",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lambourne Primary School,22AYF0153207,"61,556.05",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lammas School and Sixth Form,EUPS724529,"38,805.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lammas School and Sixth Form,22AYF0171862,"366,152.58",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lammas School and Sixth Form,22AYF0171863,"69,005.37",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lammas School and Sixth Form,22AYF0171865,"44,196.91",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lampton Academy,22AYF0158152,"603,564.62",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lampton Academy,22AYF0158156,"126,282.99",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Lampton Academy,EUPS734733,"38,854.00",Current grants - Academy Trust
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,LANCASHIRE COMBINED FIRE AUTHORITY,FCSAPP A402603-A,"32,360.45",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LANCASHIRE COUNTY COUNCIL,ED212220210515103,"96,892.71",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LANCASHIRE COUNTY COUNCIL,ED212220210515108,"50,515.52",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LANCASHIRE COUNTY COUNCIL,ED212220210515110,"81,497.66",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LANCASHIRE COUNTY COUNCIL,ED212220210515116,"55,008.90",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LANCASHIRE COUNTY COUNCIL,ED212220210515121,"47,707.19",Current grants - Local Government
Department for Education,ESFA,03/11/2021,Grants Expenditure,ESFA Funding,LANCASHIRE COUNTY COUNCIL,21DSG004822,"35,949,916.00",Current grants - Local Government
Department for Education,ESFA,22/11/2021,Grants Expenditure,ESFA Funding,LANCASHIRE COUNTY COUNCIL,21DSG005244,"-1,195,214.00",Current grants - Local Government
Department for Education,ESFA,22/11/2021,Grants Expenditure,ESFA Funding,LANCASHIRE COUNTY COUNCIL,21DSG005424,"35,574,216.00",Current grants - Local Government
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,LANCASHIRE TEACHING FT,FCSAPP A402181-A,"71,944.56",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LANCASTER & MORECAMBE COLLEGE,ED212220210513836,"362,285.00",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LANCASTER & MORECAMBE COLLEGE,ED212220210513837,"49,104.00",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Funding,LANCASTER & MORECAMBE COLLEGE,FCSAEB A177239-A,"99,476.00",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,LANCASTER & MORECAMBE COLLEGE,FCSAPP A402169-A,"31,633.16",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,LANCASTER & MORECAMBE COLLEGE,FCSAPP A405149-A,"52,963.27",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,LANCASTER & MORECAMBE COLLEGE,FCSAPP A406228-A,"25,615.59",Current grants - Private Sector
Department for Education,ESFA,18/11/2021,Grants Expenditure,ESFA Apprenticeships,LANCASTER & MORECAMBE COLLEGE,FCSAPP A407361-A,"61,226.83",Current grants - Private Sector
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lancaster Girls' Grammar School,22AYF0158160,"290,371.31",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lancaster Girls' Grammar School,22AYF0158161,"38,902.47",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lancaster Girls' Grammar School,22AYF0158162,"95,480.51",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Lancaster Girls' Grammar School,EUPS734760,"29,417.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lancaster Royal Grammar School,22AYF0158164,"339,559.98",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lancaster Royal Grammar School,22AYF0158165,"43,099.87",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lancaster Royal Grammar School,22AYF0158166,"138,179.50",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Lancaster Royal Grammar School,EUPS734952,"46,275.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lancaster School,22AYF0165199,"59,999.98",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lanchester Community Free School,22AYF0177960,"109,915.08",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Lancot School,22AYF0169488,"115,347.16",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Landau Forte Academy Greenacres,22AYF0158180,"118,517.09",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Landau Forte Academy Moorhead,22AYF0158183,"85,993.99",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,Landau Forte Academy Tamworth Sixth Form,22AYF0158170,"129,473.60",Current grants - Academy Trust
Department for Education,ESFA,08/11/2021,Grants Expenditure,ESFA Funding,Landau Forte Academy Tamworth Sixth Form,EUPS736878,"38,562.00",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,"Landau Forte Academy, Amington",EUPS726224,"32,301.04",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,"Landau Forte Academy, Amington",22AYF0158187,"431,126.26",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,"Landau Forte Academy, QEMS",EUPS724803,"35,775.09",Current grants - Academy Trust
Department for Education,ESFA,01/11/2021,Grants Expenditure,ESFA Funding,"Landau Forte Academy, QEMS",22AYF0158190,"357,876.56",Current grants - Academy Trust
