Department,Entity,Payment Date,Expense Type,Expense Area,Supplier Name,Supplier Site Post Code,Transaction Number,Payment Description,Total
Ministry of Defence,Ministry of Defence,17/01/2020,IT and communication services,Joint Forces Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,457769,Computer equipment costing below the capitalisation threshold,"£14,389.33"
Ministry of Defence,Ministry of Defence,10/01/2020,Spend on Inventory - General,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,455957,Spend on Inventory - General,"£14,386.56"
Ministry of Defence,Ministry of Defence,28/01/2020,IT and communication services,Army Command,SOFTWARE BOX LIMITED,YO61 1ET,459952,Computer equipment costing below the capitalisation threshold,"£14,353.45"
Ministry of Defence,Ministry of Defence,09/01/2020,IT and communication services,Joint Forces Command,GALTEC SOLUTIONS LIMITED,LS18 4DF,455595,Computer equipment costing below the capitalisation threshold,"£14,326.80"
Ministry of Defence,Ministry of Defence,08/01/2020,Spend on Inventory - General,Defence Equipment and Support,LEONARDO MW LTD,SS14 3EL,455300,Spend on Inventory - General,"£14,280.00"
Ministry of Defence,Ministry of Defence,22/01/2020,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,458598,Cost of other material consumed,"£14,258.72"
Ministry of Defence,Ministry of Defence,28/01/2020,Spend on Inventory - General,Defence Equipment and Support,SMITHS DETECTION-WATFORD LIMITED,WD23 2BW,460029,Spend on Inventory - General,"£14,216.52"
Ministry of Defence,Ministry of Defence,16/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,MAN ENERGY SOLUTIONS UK LIMITED,SK7 5BP,457682,Equipment support non-project costs,"£14,208.11"
Ministry of Defence,Ministry of Defence,10/01/2020,IT and communication services,Navy Command,MASTEK (UK) LTD,RG1 8BW,455857,Information technology services,"£13,975.00"
Ministry of Defence,Ministry of Defence,09/01/2020,Externally delivered education and training,Head Office and Corporate Services,KPMG LLP,WD17 1DE,455600,External training - civilian,"£13,904.40"
Ministry of Defence,Ministry of Defence,09/01/2020,IT and communication services,Army Command,GALTEC SOLUTIONS LIMITED,LS18 4DF,455595,Computer equipment costing below the capitalisation threshold,"£13,794.00"
Ministry of Defence,Ministry of Defence,15/01/2020,IT and communication services,Army Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,457041,Computer equipment costing below the capitalisation threshold,"£13,675.20"
Ministry of Defence,Ministry of Defence,28/01/2020,Purchase of inventory and services ,Joint Forces Command,XMA LTD,NG11 7EP,460062,Cost of other material consumed,"£13,668.83"
Ministry of Defence,Ministry of Defence,07/01/2020,IT and communication services,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,455186,Computer equipment costing below the capitalisation threshold,"£13,663.16"
Ministry of Defence,Ministry of Defence,16/01/2020,Fees for professional services,Joint Forces Command,OSPREY CONSULTING SERVICES LTD,GU14 7JP,457582,Fees for professional services excluding legal fees,"£13,662.50"
Ministry of Defence,Ministry of Defence,30/01/2020,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,460724,Cost of other material consumed,"£13,645.15"
Ministry of Defence,Ministry of Defence,22/01/2020,Design services and minor equipment purchases,Joint Forces Command,AKHTER COMPUTERS LIMITED,CM18 7PN,458613,Equipment support non-project costs,"£13,548.59"
Ministry of Defence,Ministry of Defence,22/01/2020,Inventory Accruals,Defence Equipment and Support,MAN ENERGY SOLUTIONS UK LIMITED,SK7 5BP,458643,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£13,474.43"
Ministry of Defence,Ministry of Defence,15/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,MILLBROOK SPECIAL VEHICLES LIMITED,MK45 2JQ,457002,Equipment support non-project costs,"£13,394.21"
Ministry of Defence,Ministry of Defence,07/01/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,455030,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£13,300.99"
Ministry of Defence,Ministry of Defence,16/01/2020,Enabling Services,Head Office and Corporate Services,KPMG LLP,WD17 1DE,457403,PSS Other Tech Support Exc R+D,"£13,251.60"
Ministry of Defence,Ministry of Defence,08/01/2020,Purchase of inventory and services ,Joint Forces Command,SOFTWARE BOX LIMITED,YO61 1ET,455272,Cost of other material consumed,"£13,249.28"
Ministry of Defence,Ministry of Defence,16/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,SOFTWARE BOX LIMITED,YO61 1ET,457402,Equipment support non-project costs,"£13,158.00"
Ministry of Defence,Ministry of Defence,23/01/2020,Transport hire charges,Joint Forces Command,BABCOCK LAND LIMITED,BH23 6BS,6000053239,Transport other hire charge,"£13,128.02"
Ministry of Defence,Ministry of Defence,14/01/2020,Spend on Inventory - General,Defence Equipment and Support,THALES UK LIMITED,RH10 9HA,456779,Spend on Inventory - General,"£13,125.14"
Ministry of Defence,Ministry of Defence,17/01/2020,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,AIRBUS HELICOPTERS UK LIMITED,OX5 1QZ,6000053150,Capital spares engineering and technical inventory single use military equip capital in year addition,"£13,073.13"
Ministry of Defence,Ministry of Defence,23/01/2020,Fuel for military use,Army Command,BOC LIMITED,GU2 7XY,458769,Cost of industrial gas fuel consumed,"£13,030.66"
Ministry of Defence,Ministry of Defence,30/01/2020,Fees for professional services,Army Command,DELOITTE LLP,EC4A 2BZ,460854,Fees for professional services excluding legal fees,"£13,026.00"
Ministry of Defence,Ministry of Defence,16/01/2020,Spend on Inventory - General,Defence Equipment and Support,MAN ENERGY SOLUTIONS UK LIMITED,SK7 5BP,457682,Spend on Inventory - General,"£13,005.82"
Ministry of Defence,Ministry of Defence,17/01/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,457745,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£12,992.30"
Ministry of Defence,Ministry of Defence,09/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,455852,Equipment support project costs,"£12,975.60"
Ministry of Defence,Ministry of Defence,30/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,460743,Equipment support project costs,"£12,975.60"
Ministry of Defence,Ministry of Defence,14/01/2020,Externally delivered education and training,Army Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,456773,External military training ,"£12,960.97"
Ministry of Defence,Ministry of Defence,29/01/2020,Purchase of inventory and services ,Navy Command,XMA LTD,NG11 7EP,460621,Cost of other material consumed,"£12,944.53"
Ministry of Defence,Ministry of Defence,07/01/2020,IT and communication services,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,455077,Computer equipment costing below the capitalisation threshold,"£12,922.19"
Ministry of Defence,Ministry of Defence,07/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,455030,Equipment support project costs,"£12,859.00"
Ministry of Defence,Ministry of Defence,14/01/2020,IT and communication services,Army Command,AKHTER COMPUTERS LIMITED,CM18 7PN,456863,Computer equipment costing below the capitalisation threshold,"£12,722.62"
Ministry of Defence,Ministry of Defence,13/01/2020,IT and communication services,Army Command,SOFTWARE BOX LIMITED,YO61 1ET,456395,Computer equipment costing below the capitalisation threshold,"£12,707.59"
Ministry of Defence,Ministry of Defence,17/01/2020,IT and communication services,Air Command,NSSLGLOBAL LIMITED,RH1 3DR,457852,IT and communications private finance initiative - service concession arrangements service charge,"£12,659.31"
Ministry of Defence,Ministry of Defence,09/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,455825,Equipment support non-project costs,"£12,567.45"
Ministry of Defence,Ministry of Defence,27/01/2020,Fees for professional services,Head Office and Corporate Services,KPMG LLP,WD17 1DE,459747,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£12,518.40"
Ministry of Defence,Ministry of Defence,21/01/2020,IT and communication services,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,458250,Computer equipment costing below the capitalisation threshold,"£12,515.70"
Ministry of Defence,Ministry of Defence,21/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,THE BERTHON BOAT COMPANY LTD,SO41 3YL,458412,Equipment support project costs,"£12,454.63"
Ministry of Defence,Ministry of Defence,21/01/2020,IT and communication services,Joint Forces Command,CGI IT UK LIMITED,CF31 9AP,458382,Information technology services,"£12,432.67"
Ministry of Defence,Ministry of Defence,13/01/2020,Inventory Accruals,Defence Equipment and Support,LINCAD LIMITED,GU12 5QF,456464,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£12,432.00"
Ministry of Defence,Ministry of Defence,14/01/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,FUJITSU SERVICES LIMITED,EC2A 1SL,456743,Single use military equipment asset under construction - capital in year addition,"£12,356.84"
Ministry of Defence,Ministry of Defence,09/01/2020,IT and communication services,Army Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,455646,Computer equipment costing below the capitalisation threshold,"£12,322.14"
Ministry of Defence,Ministry of Defence,24/01/2020,Externally delivered education and training,Joint Forces Command,CAPITA BUSINESS SERVICES LTD,EC4A 1EN,458945,External military training ,"£12,239.42"
Ministry of Defence,Ministry of Defence,08/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,BAE SYSTEMS SURFACE SHIPS LIMITED,PO1 9NW,455480,Equipment support project costs,"£12,124.20"
Ministry of Defence,Ministry of Defence,09/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,SALTERNS MARINA LTD,SO14 5QH,455564,Equipment support project costs,"£12,123.58"
Ministry of Defence,Ministry of Defence,27/01/2020,Externally delivered education and training,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,459747,External training - civilian,"£12,115.00"
Ministry of Defence,Ministry of Defence,29/01/2020,Spend on Inventory - General,Air Command,FORBO FLOORING UK LIMITED.,KY1 2SB,460545,Spend on Inventory - General,"£12,078.41"
Ministry of Defence,Ministry of Defence,07/01/2020,Fees for professional services,DES Bespoke Trading Entity,COMMERCE DECISIONS LIMITED.,OX14 4RY,455066,FATS Through Life Support,"£12,000.00"
Ministry of Defence,Ministry of Defence,06/01/2020,Fees for professional services,Joint Forces Command,MODIS INTERNATIONAL LTD,W1T 5AE,454730,Costs of administration services/manpower support provided by Defence Science and Technology laboratory excluding research and development,"£11,984.53"
Ministry of Defence,Ministry of Defence,08/01/2020,Food and clothing,DEFENCE INFRASTRUCTURE ORGANISATION,ARAMARK DEFENCE SERVICES LIMITED,WV3 0SR,455267,Cost of clothing and textile services received,"£11,957.75"
Ministry of Defence,Ministry of Defence,28/01/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,460136,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£11,952.53"
Ministry of Defence,Ministry of Defence,14/01/2020,IT and communication services,Head Office and Corporate Services,FUJITSU SERVICES LIMITED,EC2A 1SL,456743,Information technology services,"£11,909.69"
Ministry of Defence,Ministry of Defence,14/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,456844,Equipment support non-project costs,"£11,646.92"
Ministry of Defence,Ministry of Defence,09/01/2020,Externally delivered education and training,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,455600,External training - civilian,"£11,616.00"
Ministry of Defence,Ministry of Defence,30/01/2020,Purchase of inventory and services ,DES Bespoke Trading Entity,XMA LTD,NG11 7EP,460718,Cost of other material consumed,"£11,574.26"
Ministry of Defence,Ministry of Defence,30/01/2020,Research and development,Defence Equipment and Support,BABCOCK MARINE (ROSYTH) LTD,KY11 2YD,460949,R+D Proj Ac Pre MG DES Frasc,"£11,526.60"
Ministry of Defence,Ministry of Defence,17/01/2020,Purchase of inventory and services ,Army Command,BANNER GROUP LIMITED,S9 1XU,457766,Cost of other material consumed,"£11,506.48"
Ministry of Defence,Ministry of Defence,24/01/2020,Inventory Accruals,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,458833,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£11,500.56"
Ministry of Defence,Ministry of Defence,27/01/2020,Enabling Services,Head Office and Corporate Services,KPMG LLP,WD17 1DE,459747,PSS Other Tech Support Exc R+D,"£11,500.00"
Ministry of Defence,Ministry of Defence,08/01/2020,IT and communication services,Joint Forces Command,AKHTER COMPUTERS LIMITED,CM18 7PN,455494,Computer equipment costing below the capitalisation threshold,"£11,490.10"
Ministry of Defence,Ministry of Defence,24/01/2020,Research and development,Joint Forces Command,AIRBUS DEFENCE AND SPACE LIMITED,NP10 8FZ,458847,Reasearch+Development Frasc,"£11,440.74"
Ministry of Defence,Ministry of Defence,17/01/2020,Estate management,Air Command,NBC ENVIRONMENT LTD,NR16 2JU,457972,Estate + facilities management services - accommodation inventory + service,"£11,413.92"
Ministry of Defence,Ministry of Defence,28/01/2020,Purchase of buildings and military equipment ,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,460025,Fiscal asset under construction - capital in year addition,"£11,411.19"
Ministry of Defence,Ministry of Defence,07/01/2020,Fees for professional services,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,455049,Safety Management,"£11,396.88"
Ministry of Defence,Ministry of Defence,08/01/2020,IT and communication services,Army Command,GALTEC SOLUTIONS LIMITED,LS18 4DF,455489,Computer equipment costing below the capitalisation threshold,"£11,311.02"
Ministry of Defence,Ministry of Defence,30/01/2020,Inventory Accruals,Defence Equipment and Support,IRVINGQ LIMITED,CF32 8PL,460692,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£11,213.40"
Ministry of Defence,Ministry of Defence,14/01/2020,IT and communication services,Defence Equipment and Support,FUJITSU SERVICES LIMITED,EC2A 1SL,456743,Information technology services,"£11,110.28"
Ministry of Defence,Ministry of Defence,30/01/2020,Purchase of inventory and services ,Head Office and Corporate Services,XMA LTD,NG11 7EP,460718,Cost of other material consumed,"£11,041.80"
Ministry of Defence,Ministry of Defence,22/01/2020,Purchase of inventory and services ,Air Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,458598,Cost of other material consumed,"£11,034.16"
Ministry of Defence,Ministry of Defence,03/01/2020,"Transportation of personnel, freight and travel expenses",Head Office and Corporate Services,RAIL SETTLEMENT PLAN LIMITED,NG9 1ND,454710,Military short term detached duty,"£10,996.40"
Ministry of Defence,Ministry of Defence,24/01/2020,IT and communication services,Joint Forces Command,CGI IT UK LIMITED,CF31 9AP,458875,Information technology services,"£10,994.94"
Ministry of Defence,Ministry of Defence,27/01/2020,IT and communication services,Air Command,AKHTER COMPUTERS LIMITED,CM18 7PN,459652,Computer equipment costing below the capitalisation threshold,"£10,940.48"
Ministry of Defence,Ministry of Defence,09/01/2020,Purchase of inventory and services ,Army Command,XMA LTD,NG11 7EP,455619,Cost of other material consumed,"£10,882.89"
Ministry of Defence,Ministry of Defence,03/01/2020,Spend on Inventory - General,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,454695,Spend on Inventory - General,"£10,837.59"
Ministry of Defence,Ministry of Defence,21/01/2020,Externally delivered education and training,Air Command,BABCOCK MARINE TRAINING LIMITED,BS23 6BS,458097,External military training ,"£10,701.82"
Ministry of Defence,Ministry of Defence,28/01/2020,IT and communication services,Joint Forces Command,CGI IT UK LIMITED,CF31 9AP,460129,Information technology services,"£10,650.80"
Ministry of Defence,Ministry of Defence,07/01/2020,Spend on Inventory - General,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,HP10 9UT,455119,Spend on Inventory - General,"£10,494.72"
Ministry of Defence,Ministry of Defence,21/01/2020,Medical treatment & stores and welfare services,Air Command,FOREIGN & COMMONWEALTH OFFICE,MK10 1PX,300005311,Schools + community relations initiatives,"£10,380.34"
Ministry of Defence,Ministry of Defence,29/01/2020,Design services and minor equipment purchases,Joint Forces Command,NSSLGLOBAL LIMITED,RH1 3DR,460368,Equipment support non-project costs,"£10,250.37"
Ministry of Defence,Ministry of Defence,22/01/2020,Medical treatment & stores and welfare services,Defence Equipment and Support,AAH PHARMACEUTICALS LTD,CV2 2TX,458469,Medical inventory and services excluding the inventory system,"£10,234.80"
Ministry of Defence,Ministry of Defence,02/01/2020,Research and development,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,454598,R+D Proj Ac Pre MG DES Frasc,"£10,189.00"
Ministry of Defence,Ministry of Defence,15/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,"LEIDOS EUROPE, LIMITED",BS16 7FH,457094,Purchase of medical support equipment excluding that supplied from the inventory system,"£10,158.15"
Ministry of Defence,Ministry of Defence,28/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,460025,Post design services which are not capitalised,"£10,112.51"
Ministry of Defence,Ministry of Defence,17/01/2020,IT and communication services,Air Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,457769,Computer equipment costing below the capitalisation threshold,"£10,082.40"
Ministry of Defence,Ministry of Defence,27/01/2020,IT and communication services,Army Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,459890,Computer equipment costing below the capitalisation threshold,"£10,044.68"
Ministry of Defence,Ministry of Defence,21/01/2020,"Purchase of major spares armaments, medical & general stores",Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,458128,Capital spares engineering and technical inventory single use military equip capital in year addition,"£10,018.30"
Ministry of Defence,Ministry of Defence,23/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,HDT GLOBAL EUROPE LTD,SN5 7UL,3206155,Equipment support non-project costs,"£9,994.03"
Ministry of Defence,Ministry of Defence,14/01/2020,Research and development,Joint Forces Command,SOFTWARE BOX LIMITED,YO61 1ET,456722,Research and development excluding defence science and technology laboratory,"£9,977.10"
Ministry of Defence,Ministry of Defence,13/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,SAAB AB,,3206117,Post design services which are not capitalised,"£9,920.40"
Ministry of Defence,Ministry of Defence,16/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,SAAB AB,,3206136,Post design services which are not capitalised,"£9,920.40"
Ministry of Defence,Ministry of Defence,27/01/2020,Food and clothing,Army Command,COMPASS CONTRACT SERVICES (U.K.) LIMITED,B45 9PZ,459646,Cost of food services,"£9,884.08"
Ministry of Defence,Ministry of Defence,07/01/2020,Externally delivered education and training,DES Bespoke Trading Entity,ATKINS LIMITED,WR5 1WS,455093,External training - civilian,"£9,880.00"
Ministry of Defence,Ministry of Defence,13/01/2020,Spend on Inventory - General,Joint Forces Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,456375,Spend on Inventory - General,"£9,841.63"
Ministry of Defence,Ministry of Defence,17/01/2020,IT and communication services,Navy Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,457769,Computer equipment costing below the capitalisation threshold,"£9,802.39"
Ministry of Defence,Ministry of Defence,27/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,INDUSTRIAL MAINTENANCE SERVICES LIMITED,PO3 5FL,459826,Post design services which are not capitalised,"£9,783.82"
Ministry of Defence,Ministry of Defence,13/01/2020,Purchase of inventory and services ,Air Command,BANNER GROUP LIMITED,S9 1XU,456500,Cost of other material consumed,"£9,777.72"
Ministry of Defence,Ministry of Defence,30/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,HALE HAMILTON (VALVES) LTD,UB8 2AF,460681,Equipment support non-project costs,"£9,769.62"
Ministry of Defence,Ministry of Defence,16/01/2020,Purchase of inventory and services ,Navy Command,CORPORATE DOCUMENT SERVICES  LIMITED,LS2 7LY,457669,Cost of other material consumed,"£9,741.01"
Ministry of Defence,Ministry of Defence,21/01/2020,Purchase of inventory and services ,Air Command,BANNER GROUP LIMITED,S9 1XU,458364,Cost of other material consumed,"£9,682.86"
Ministry of Defence,Ministry of Defence,30/01/2020,Purchase of inventory and services ,Air Command,BANNER GROUP LIMITED,S9 1XU,460895,Cost of other material consumed,"£9,662.39"
Ministry of Defence,Ministry of Defence,30/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,BABCOCK INTEGRATED TECHNOLOGY  LIMITED,BS3 2HQ,460866,Equipment support project costs,"£9,584.45"
Ministry of Defence,Ministry of Defence,13/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,456481,Post design services which are not capitalised,"£9,583.88"
Ministry of Defence,Ministry of Defence,10/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,455957,Equipment support project costs,"£9,571.84"
Ministry of Defence,Ministry of Defence,09/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,BRIGGS EQUIPMENT UK LIMITED,WS11 8XW,455727,Equipment support project costs,"£9,549.38"
Ministry of Defence,Ministry of Defence,17/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,457751,Equipment support project costs,"£9,538.96"
Ministry of Defence,Ministry of Defence,09/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,SOFTWARE BOX LIMITED,YO61 1ET,455686,Equipment support non-project costs,"£9,377.54"
Ministry of Defence,Ministry of Defence,10/01/2020,Purchase of inventory and services ,Army Command,BANNER GROUP LIMITED,S9 1XU,455901,Cost of other material consumed,"£9,352.28"
Ministry of Defence,Ministry of Defence,29/01/2020,Externally delivered education and training,DES Bespoke Trading Entity,KPMG LLP,WD17 1DE,460506,External training - civilian,"£9,328.00"
Ministry of Defence,Ministry of Defence,27/01/2020,Externally delivered education and training,Army Command,MONITOR INTELLIGENCE SERVICES LTD,SN5 6QR,459917,External training - civilian,"£9,180.00"
Ministry of Defence,Ministry of Defence,23/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,458734,Equipment support non-project costs,"£9,142.50"
Ministry of Defence,Ministry of Defence,28/01/2020,Purchase of inventory and services ,Army Command,BANNER GROUP LIMITED,S9 1XU,460058,Cost of other material consumed,"£9,097.12"
Ministry of Defence,Ministry of Defence,28/01/2020,IT and communication services,Head Office and Corporate Services,SOFTWARE BOX LIMITED,YO61 1ET,459952,Information technology services,"£8,984.50"
Ministry of Defence,Ministry of Defence,30/01/2020,Estate management,DEFENCE INFRASTRUCTURE ORGANISATION,VEOLIA ES (UK) LIMITED,WS11 8JP,460716,Works - estate management,"£8,927.92"
Ministry of Defence,Ministry of Defence,15/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,457049,Equipment support non-project costs,"£8,907.00"
Ministry of Defence,Ministry of Defence,27/01/2020,IT and communication services,DES Bespoke Trading Entity,SOFTWARE BOX LIMITED,YO61 1ET,459270,Computer equipment costing below the capitalisation threshold,"£8,898.78"
Ministry of Defence,Ministry of Defence,27/01/2020,Design services and minor equipment purchases,Army Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,459890,Equipment support non-project costs,"£8,884.99"
Ministry of Defence,Ministry of Defence,30/01/2020,IT and communication services,Army Command,SOFTWARE BOX LIMITED,YO61 1ET,460644,Computer equipment costing below the capitalisation threshold,"£8,864.58"
Ministry of Defence,Ministry of Defence,15/01/2020,Research and development,Defence Equipment and Support,QINETIQ LIMITED,GU14 0LX,456997,Research and development excluding defence science and technology laboratory,"£8,764.20"
Ministry of Defence,Ministry of Defence,28/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,ROHDE & SCHWARZ UK LIMITED,GU1 2UZ,6000053391,Equipment support non-project costs,"£8,731.70"
Ministry of Defence,Ministry of Defence,07/01/2020,Research and development,Joint Forces Command,SOFTWARE BOX LIMITED,YO61 1ET,455186,Research and development excluding defence science and technology laboratory,"£8,625.84"
Ministry of Defence,Ministry of Defence,29/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,CAMMELL LAIRD SHIPREPAIRERS & SHIPBUILDERS LIMITED,CH41 9BP,460471,Equipment support non-project costs,"£8,613.08"
Ministry of Defence,Ministry of Defence,08/01/2020,Purchase of buildings and military equipment ,Joint Forces Command,NSSLGLOBAL LIMITED,RH1 3DR,455451,Fiscal asset under construction - capital in year addition,"£8,463.60"
Ministry of Defence,Ministry of Defence,28/01/2020,Design services and minor equipment purchases,Navy Command,CENTERPRISE INTERNATIONAL LTD,RG24 8GQ,459968,Equipment support non-project costs,"£8,460.00"
Ministry of Defence,Ministry of Defence,16/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,HP10 9UT,457536,Equipment support non-project costs,"£8,457.12"
Ministry of Defence,Ministry of Defence,21/01/2020,Purchase of inventory and services ,Joint Forces Command,BANNER GROUP LIMITED,S9 1XU,458364,Cost of other material consumed,"£8,324.23"
Ministry of Defence,Ministry of Defence,28/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEFENCE ELECTRONIC AND COMPONENTS AGENCY,CH5 2LS,460152,Equipment support project costs,"£8,305.98"
Ministry of Defence,Ministry of Defence,30/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,INZPIRE LIMITED,LN6 3TA,460894,Equipment support non-project costs,"£8,289.60"
Ministry of Defence,Ministry of Defence,29/01/2020,Spend on Inventory - General,Army Command,FORBO FLOORING UK LIMITED.,KY1 2SB,460545,Spend on Inventory - General,"£8,208.00"
Ministry of Defence,Ministry of Defence,24/01/2020,Fees for professional services,DES Bespoke Trading Entity,ATKINS LIMITED,WR5 1WS,458924,FATS Through Life Support,"£8,191.80"
Ministry of Defence,Ministry of Defence,06/01/2020,Spend on Inventory - General,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,HP10 9UT,454794,Spend on Inventory - General,"£8,179.44"
Ministry of Defence,Ministry of Defence,06/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,AQUILA AIR TRAFFIC MANAGEMENT SERVICES LIMITED,PO15 7FL,454895,Equipment support project costs,"£8,178.47"
Ministry of Defence,Ministry of Defence,22/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,ULTRA ELECTRONICS LIMITED,HP10 9UT,458494,Equipment support non-project costs,"£8,176.11"
Ministry of Defence,Ministry of Defence,21/01/2020,Design services and minor equipment purchases,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,458128,Equipment support project costs,"£8,154.98"
Ministry of Defence,Ministry of Defence,30/01/2020,Design services and minor equipment purchases,Army Command,CARWOOD MOTOR UNITS LTD,CV3 2RQ,460741,Equipment support non-project costs,"£8,029.13"
Ministry of Defence,Ministry of Defence,08/01/2020,General services and support,Air Command,SOFTWARE BOX LIMITED,YO61 1ET,455272,Purchase of defence support equipment below capitalisation threshold of £25k.,"£8,026.56"
Ministry of Defence,Ministry of Defence,22/01/2020,Development costs for military equipment,DES Bespoke Trading Entity,QINETIQ LIMITED,GU14 0LX,458604,Intangible single use military equipment asset  - in year capital addition,"£7,941.17"
Ministry of Defence,Ministry of Defence,10/01/2020,Inventory Accruals,Defence Equipment and Support,DEVONPORT ROYAL DOCKYARD LIMITED,PL1 4SG,455957,Contract Expenditure on Capital Spares that are managed by DE+S Inventory Systems.,"£7,937.10"
