unique ID,Invoice Paid Date,Invoice Cost Centre Description,Invoice Account Description,Supplier Name,Transparency Invoice Amount
Transparency May 278,19/05/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£129,670"
Transparency May 279,05/05/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - WATER,CASTLE WATER LTD,"£129,000"
Transparency May 280,09/05/2023,DIG - SECURITY PROJECTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CYBERFORT LTD,"£128,700"
Transparency May 281,02/05/2023,PCP ESTATES CSI PROJECT DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,G4S SECURE SOLUTIONS UK LTD,"£128,573"
Transparency May 282,22/05/2023,STR LEGAL SERVICES,EXP - PURCHASE OF GOODS/SERVICES -OTHER PROFESSIONAL SERVICES - LEGAL,GOVERNMENT LEGAL DEPARTMENT,"£128,174"
Transparency May 283,26/05/2023,CHG 620116 BLACKPOOL WARBRECK HOUSE,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,INSTANT MANAGED OFFICES,"£128,051"
Transparency May 284,26/05/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£126,990"
Transparency May 285,24/05/2023,DIG CUSTOMER INTERACTIONS & SUPPORT DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£126,880"
Transparency May 286,24/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,PIXEL GROUP LTD,"£125,938"
Transparency May 287,09/05/2023,DIG IDENTITY SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAVENDISH WOOD LTD,"£125,136"
Transparency May 288,03/05/2023,DIG INTEGRATION PLATFORMS FILE TRANSFER,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£124,553"
Transparency May 289,18/05/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,JOBS 22 LTD,"£124,466"
Transparency May 290,25/05/2023,STR RPC2,EXP - CURRENT GRANTS TO LOCAL GOVERNMENT,WHAT WORKS FOR EARLY INTERVENTION AND CHILDREN'S SOCIAL CARE,"£124,420"
Transparency May 291,19/05/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,CDW LTD,"£124,307"
Transparency May 292,30/05/2023,OPS RS DIRECTOR AND SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NORTHERN IRELAND STAFF COSTS,DEPARTMENT FOR COMMUNITIES,"£124,276"
Transparency May 293,31/05/2023,DIG CTO BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£124,149"
Transparency May 294,18/05/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£123,659"
Transparency May 295,19/05/2023,DIG CONTACT CENTRE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING CONTACT CENTRES,BT GLOBAL SERVICES,"£123,226"
Transparency May 296,22/05/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£122,996"
Transparency May 297,04/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£122,986"
Transparency May 298,09/05/2023,FG CS HS HDAS PASSTHROUGH,EXP - PURCHASE OF GOODS/SERVICES - MEDICAL - FIXED COSTS,CENTRE FOR HEALTH & DISABILITY ASSESSMENTS LTD,"£122,957"
Transparency May 299,31/05/2023,PCP ESTATES LSS DELA,EXP - PURCHASE OF GOODS/SERVICES -ACCOMM & BLDNG MGMT - MAINTENANCE & REPAIRS,MITIE FM LTD ,"£121,812"
Transparency May 300,18/05/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£121,563"
Transparency May 301,31/05/2023,DIG CITIZEN INFORMATION - STRATEGIC ARA RESIDENCY,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£120,636"
Transparency May 302,17/05/2023,DIG INTEGRATION - STRATEGIC ARA EVENTS PLATFORM DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£120,000"
Transparency May 303,31/05/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AUTOMATION LOGIC LTD,"£119,789"
Transparency May 304,05/05/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S FACILITIES MANAGEMENT (UK) LTD,"£118,868"
Transparency May 305,02/05/2023,SE SPD BULK MAIL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,UK MAIL,"£118,584"
Transparency May 306,02/05/2023,PCP ESTATES GRANT DELP,PPE - POA & AUC (OWNED) - COST - ADDITIONS - PLANT & MACHINERY,MITIE PROPERTY SERVICES UK LTD,"£118,297"
Transparency May 307,05/05/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£117,590"
Transparency May 308,30/05/2023,DIG CORE - SERVICE TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,CDW LTD,"£117,439"
Transparency May 309,31/05/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AUTOMATION LOGIC LTD,"£117,389"
Transparency May 310,23/05/2023,CHG GYSP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£116,903"
Transparency May 311,30/05/2023,DIG BASELINE RUN - HEALTH AND DISABILITY DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£116,733"
Transparency May 312,05/05/2023,FG ESTATES TOM DEL A SALARY COSTS,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - INTEGRATOR,TURNER & TOWNSEND PROJECT MANAGEMENT LTD,"£116,275"
Transparency May 313,25/05/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£115,751"
Transparency May 314,24/05/2023,DIG MANAGED LAN,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING NETWORKS,BT GLOBAL SERVICES,"£115,071"
Transparency May 315,09/05/2023,DIG IDENTITY SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAVENDISH WOOD LTD,"£114,594"
Transparency May 316,26/05/2023,DIG INNOVATION LAB,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£114,318"
Transparency May 317,30/05/2023,OPS RS DIRECTOR AND SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NORTHERN IRELAND STAFF COSTS,DEPARTMENT FOR COMMUNITIES,"£113,480"
Transparency May 318,02/05/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£113,057"
Transparency May 319,09/05/2023,DIG IT SERVICES SERVICE OPERATION,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,SOFTCAT PLC,"£112,999"
Transparency May 320,22/05/2023,STR WORK & HEALTH INNOVATION FUND,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£112,553"
Transparency May 321,24/05/2023,DIG MANAGED LAN,AI - PFI - RENTALS UNDER NON-PFI OPERATING LEASES - P&M - CONNECTIVITY,BT GLOBAL SERVICES,"£112,087"
Transparency May 322,05/05/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SERCO LTD,"£111,747"
Transparency May 323,12/05/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S FACILITIES MANAGEMENT (UK) LTD,"£111,297"
Transparency May 324,09/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£111,126"
Transparency May 325,31/05/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£110,061"
Transparency May 326,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£109,894"
Transparency May 327,22/05/2023,DIG NOTIFICATION SERVICE TRANSFORMATION DELP,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£109,264"
Transparency May 328,24/05/2023,P&C SYNERGY,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,KPMG,"£108,864"
Transparency May 329,18/05/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£108,793"
Transparency May 330,22/05/2023,CHG INTEGRATED SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,OPENCAST SOFTWARE EUROPE LIMITED,"£108,702"
Transparency May 331,30/05/2023,DIG STRATEGIC VIDEO SOLUTION DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,INVOLVE VISUAL COLLABORATION LTD,"£107,625"
Transparency May 332,31/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£106,420"
Transparency May 333,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£105,917"
Transparency May 334,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£105,891"
Transparency May 335,09/05/2023,FG CS HS MEDICAL SERVICES SPECIFIC COSTS,EXP - PURCHASE OF GOODS/SERVICES - MEDICAL - FIXED COSTS,CENTRE FOR HEALTH & DISABILITY ASSESSMENTS LTD,"£105,841"
Transparency May 336,24/05/2023,DIG CHILDREN  - LIVE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£105,833"
Transparency May 337,12/05/2023,FG FIN CONT CENTRAL SERVICES,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROFESSIONAL SERVICES,CABINET OFFICE,"£105,600"
Transparency May 338,25/05/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£104,948"
Transparency May 339,18/05/2023,CMG OPS EXTERNAL CONTRACTS/SLA DEBT SERVICES,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - DEBT COLLECTION,EQUIFAX LTD,"£104,760"
Transparency May 340,18/05/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£103,877"
Transparency May 341,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£102,992"
Transparency May 342,23/05/2023,SE SPD INTERNATIONAL MAIL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,G3 WORLDWIDE MAIL UK LTD,"£102,905"
Transparency May 343,09/05/2023,CHG 620116 BLACKPOOL WARBRECK HOUSE,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,INSTANT MANAGED OFFICES,"£102,351"
Transparency May 344,25/05/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CDW LTD,"£102,255"
Transparency May 345,30/05/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£101,693"
Transparency May 346,17/05/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£101,010"
Transparency May 347,31/05/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£100,961"
Transparency May 348,24/05/2023,CHG CHILD MAINTENANCE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£100,000"
Transparency May 349,15/05/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AKAMAI TECHNOLOGIES,"£99,949"
Transparency May 350,02/05/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£99,649"
Transparency May 351,30/05/2023,OPS RS DIRECTOR AND SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NORTHERN IRELAND STAFF COSTS,DEPARTMENT FOR COMMUNITIES,"£99,537"
Transparency May 352,23/05/2023,P&C SYNERGY,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,DELOITTE LLP,"£99,308"
Transparency May 353,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£98,582"
Transparency May 354,25/05/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,SCRUMCONNECT LTD,"£98,280"
Transparency May 355,22/05/2023,DIG TRANSFORMATION ECSS CP AND IDV - DEL P,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£97,691"
Transparency May 356,09/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£97,211"
Transparency May 357,18/05/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£96,836"
Transparency May 358,09/05/2023,OPS CFC DISCRETE BUDGET CONTROL,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,ERNST & YOUNG LLP,"£96,665"
Transparency May 359,12/05/2023,DIG CONTACT CENTRE SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING CONTACT CENTRES,PCI PAL,"£96,633"
Transparency May 360,23/05/2023,SE SM WA PJT JSA ESA DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,VALTECH LTD,"£96,164"
Transparency May 361,25/05/2023,CHG HEALTH ASSESSMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - CLINICAL & MEDICAL,ADVANCED PERSONNEL MANAGEMENT GROUP UK LTD,"£96,138"
Transparency May 362,05/05/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£95,245"
Transparency May 363,09/05/2023,CHG 620619 MIDDLESBROUGH JAMES COOK HOUSE,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MORRIS & SPOTTISWOOD,"£94,583"
Transparency May 364,25/05/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SERCO LTD,"£94,434"
Transparency May 365,22/05/2023,DIG CHILDREN  - COMMON PLATFORMS,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£94,408"
Transparency May 366,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£93,708"
Transparency May 367,22/05/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£93,620"
Transparency May 368,30/05/2023,DIG ENGINEERING CROSS CUTTING ARA EXCELLENCE - DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£93,471"
Transparency May 369,25/05/2023,CHG COLLEAGUE SINGLE VIEW,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,TATA CONSULTANCY SERVICES LTD,"£93,355"
Transparency May 370,03/05/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£91,981"
Transparency May 371,22/05/2023,"DIG SW ASSET SUBSCRIPTION, SUPPORT & MAINT RENEWALS DELP",EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,SPINNAKER SUPPORT LTD,"£91,824"
Transparency May 372,25/05/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,SCRUMCONNECT LTD,"£91,800"
Transparency May 373,12/05/2023,STR DG & SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - REPROGRAPHICS,XEROX UK LTD#ZANZIBAR,"£90,634"
Transparency May 374,10/05/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MACE LTD,"£90,294"
Transparency May 375,03/05/2023,DIG WA MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£89,875"
Transparency May 376,22/05/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,VINCI CONSTRUCTION UK LTD,"£89,813"
Transparency May 377,22/05/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,VINCI CONSTRUCTION UK LTD,"£89,813"
Transparency May 378,22/05/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,VINCI CONSTRUCTION UK LTD,"£89,813"
Transparency May 379,22/05/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,VINCI CONSTRUCTION UK LTD,"£89,813"
Transparency May 380,22/05/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,VINCI CONSTRUCTION UK LTD,"£89,813"
Transparency May 381,22/05/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,VINCI CONSTRUCTION UK LTD,"£89,813"
Transparency May 382,22/05/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,VINCI CONSTRUCTION UK LTD,"£89,813"
Transparency May 383,05/05/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£88,765"
Transparency May 384,05/05/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£88,765"
Transparency May 385,05/05/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£88,765"
Transparency May 386,05/05/2023,DIG DATA CENTRE OPERATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CROWN HOSTING DATA CENTRES LTD,"£88,765"
Transparency May 387,25/05/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,G4S FACILITIES MANAGEMENT (UK) LTD,"£88,583"
Transparency May 388,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£88,494"
Transparency May 389,18/05/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£88,377"
Transparency May 390,22/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£88,200"
Transparency May 391,22/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£88,200"
Transparency May 392,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£88,178"
Transparency May 393,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£88,178"
Transparency May 394,26/05/2023,SE SPD PRINT,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,HHG ASSOCIATES LTD,"£87,986"
Transparency May 395,26/05/2023,OPS RS DIRECTOR AND SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NORTHERN IRELAND STAFF COSTS,DEPARTMENT FOR COMMUNITIES,"£87,870"
Transparency May 396,10/05/2023,STR INDEPENDENT CASE EXAMINER,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,ROYAL MAIL GROUP PLC,"£86,997"
Transparency May 397,30/05/2023,FG CD STRATEGY AND BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,BUREAU VAN DIJK ELECTRONIC PUBLISHING LTD,"£85,958"
Transparency May 398,17/05/2023,SE SPD BULK MAIL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,UK MAIL,"£85,413"
Transparency May 399,25/05/2023,CHG HEALTH ASSESSMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - CLINICAL & MEDICAL,ADVANCED PERSONNEL MANAGEMENT GROUP UK LTD,"£85,310"
Transparency May 400,02/05/2023,FG FIN CONT SHARED SERVICES CORE COSTS,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,SHARED SERVICES CONNECTED LTD,"£84,820"
Transparency May 401,05/05/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£84,258"
Transparency May 402,02/05/2023,CHG UC DIGITAL SERVICES-RECURRENT,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,SOFTCAT PLC,"£84,043"
Transparency May 403,26/05/2023,FG CD STRATEGY AND BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,IBISWORLD LTD,"£84,000"
Transparency May 404,17/05/2023,DIG DG COO E CASE AND MANAGEMENT INFORMATION,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,FIVIUM LTD,"£83,257"
Transparency May 405,04/05/2023,DIG RBC - RUN & MAINTAIN COSTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£83,169"
Transparency May 406,19/05/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£82,911"
Transparency May 407,02/05/2023,HR EAP,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,PAM GROUP,"£82,650"
Transparency May 408,16/05/2023,HR EAP,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,PAM GROUP,"£82,650"
Transparency May 409,11/05/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£82,085"
Transparency May 410,11/05/2023,OPS CFC DISCRETE BUDGET CONTROL,EXP - PURCHASE OF GOODS/SERVICES - PERSONNEL RELATED,BANNER GROUP LTD,"£81,877"
Transparency May 411,22/05/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£81,674"
Transparency May 412,12/05/2023,DIG CROSS CUTTING SERVICES,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,SCOTT LOGIC LTD,"£80,681"
Transparency May 413,24/05/2023,DIG CTO BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM LTD,"£80,063"
Transparency May 414,22/05/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AUTOMATION LOGIC LTD,"£79,954"
Transparency May 415,05/05/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,REDESMERE LTD,"£79,116"
Transparency May 416,04/05/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£78,908"
Transparency May 417,18/05/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,G4S FACILITIES MANAGEMENT (UK) LTD,"£78,740"
Transparency May 418,03/05/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£78,198"
Transparency May 419,30/05/2023,DIG RBC - RUN & MAINTAIN COSTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ACCENTURE UK LTD,"£77,575"
