Unique ID ,Invoice Paid Date,Invoice Cost Centre Description,Invoice Account Description,Supplier Name,Transparency Invoice Amount
february transparency 276,16/02/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,INGEUS UK LTD,"£138,942"
february transparency 277,16/02/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£138,939"
february transparency 278,23/02/2023,DIG CITIZEN INF - STRATEGIC ARA NINO SERVICES DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£137,864"
february transparency 279,03/02/2023,FG CS HS PIP LOT 1,EXP - PURCHASE OF GOODS/SERVICES - MEDICAL - PIP F2F ASSESSMENTS,ATOS IT SERVICES UK LTD TRADING AS INDEPENDENT ASSESSMENT SERVICES,"£137,551"
february transparency 280,22/02/2023,CASD CENTRAL ANALYSIS AND SCIENCE DIRECTORATE,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - RECRUITMENT,CABINET OFFICE,"£136,993"
february transparency 281,10/02/2023,DIG IDENTITY SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAVENDISH WOOD LTD,"£136,578"
february transparency 282,09/02/2023,EP CEP RESTART CPA 2A NORTH EAST & HUMBERSIDE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,REED IN PARTNERSHIP LTD,"£136,533"
february transparency 283,03/02/2023,FG CS HS PIP LOT 1,EXP - PURCHASE OF GOODS/SERVICES - MEDICAL - PIP F2F ASSESSMENTS,ATOS IT SERVICES UK LTD TRADING AS INDEPENDENT ASSESSMENT SERVICES,"£135,642"
february transparency 284,20/02/2023,DIG EDW REMEDIATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£135,324"
february transparency 285,16/02/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,SEETEC PLUSS LTD,"£135,162"
february transparency 286,07/02/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£135,104"
february transparency 287,16/02/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,JOBS 22 LTD,"£134,892"
february transparency 288,24/02/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£134,365"
february transparency 289,02/02/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,REED IN PARTNERSHIP LTD,"£133,458"
february transparency 290,07/02/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TECKNUOVO LTD,"£133,080"
february transparency 291,28/02/2023,CHG DIGITAL DEBT MANAGEMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TECKNUOVO LTD,"£131,964"
february transparency 292,27/02/2023,DIG ECMS PROJECT,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,CAPGEMINI UK PLC,"£131,888"
february transparency 293,21/02/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - WATER,CASTLE WATER LTD,"£129,909"
february transparency 294,08/02/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,REED IN PARTNERSHIP LTD,"£129,237"
february transparency 295,23/02/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£129,061"
february transparency 296,22/02/2023,DIG SRA - DIG DWP REF DATA,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£128,882"
february transparency 297,24/02/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£127,042"
february transparency 298,21/02/2023,DIG DATA MODERNISATION (ARA) DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£127,032"
february transparency 299,02/02/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,G4S REGIONAL MANAGEMENT UK & I LTD,"£125,682"
february transparency 300,07/02/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£125,528"
february transparency 301,24/02/2023,COMMS SPARE 1,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - PRINTING,HH GLOBAL,"£124,632"
february transparency 302,02/02/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,MAXIMUS UK SERVICES LTD,"£124,382"
february transparency 303,16/02/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,G4S FACILITIES MANAGEMENT (UK) LTD,"£124,168"
february transparency 304,23/02/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£124,147"
february transparency 305,14/02/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£124,128"
february transparency 306,23/02/2023,CHG INTEGRATED SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£123,270"
february transparency 307,13/02/2023,PCP ESTATES INVESTMENT PROJECTS DELP,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - MAIN CONTRACTOR,WATES CONSTRUCTION LTD,"£122,662"
february transparency 308,06/02/2023,EP CEP RESTART CPA 5A CENTRAL & WEST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,INGEUS UK LTD,"£121,706"
february transparency 309,24/02/2023,DIG CHILDREN  - COMMON PLATFORMS,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£121,330"
february transparency 310,10/02/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CONTENT+CLOUD LIMITED,"£120,463"
february transparency 311,24/02/2023,PCP ESTATES CSI PROJECT DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,DEL BOSQUE LTD,"£120,000"
february transparency 312,24/02/2023,SE SM CMG PJT DIGITAL,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£120,000"
february transparency 313,02/02/2023,OPS RS DIRECTOR AND SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NORTHERN IRELAND STAFF COSTS,DEPARTMENT FOR COMMUNITIES,"£119,177"
february transparency 314,01/02/2023,P&C LEARNING DESIGN HEALTH AND WORK,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,XMA LTD,"£118,869"
february transparency 315,28/02/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,REED IN PARTNERSHIP LTD,"£118,841"
february transparency 316,24/02/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£117,941"
february transparency 317,22/02/2023,DIG CHILDREN  - COMMON PLATFORMS,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£117,162"
february transparency 318,23/02/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£117,021"
february transparency 319,23/02/2023,DIG CTO BUSINESS MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM LTD,"£116,956"
february transparency 320,28/02/2023,DIG D&A-02  PENSIONS TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CREDERA LTD,"£116,919"
february transparency 321,02/02/2023,PCP ESTATES SECURITY DELA,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - SECURITY,G4S SECURE SOLUTIONS UK LTD,"£116,531"
february transparency 322,22/02/2023,CHG HEALTH ASSESSMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - CLINICAL & MEDICAL,ADVANCED PERSONNEL MANAGEMENT GROUP UK LTD,"£116,332"
february transparency 323,10/02/2023,DIG IDENTITY SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAVENDISH WOOD LTD,"£115,632"
february transparency 324,01/02/2023,CHG WORKPLACE TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,DELOITTE LLP,"£115,584"
february transparency 325,27/02/2023,DIG STB FUNDED DLA CHILD - HEALTH AND DISABILITY DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£115,177"
february transparency 326,02/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,CORNWALL & ISLES OF SCILLY PEOPLE HUB SFG,"£115,155"
february transparency 327,09/02/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,G4S FACILITIES MANAGEMENT (UK) LTD,"£114,325"
february transparency 328,13/02/2023,CHG RAR HUB,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - REPROGRAPHICS,XEROX UK LTD#ZANZIBAR,"£112,860"
february transparency 329,01/02/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,FEDCAP EMPLOYMENT,"£112,838"
february transparency 330,22/02/2023,CHG HEALTH ASSESSMENT SERVICE,EXP - PURCHASE OF GOODS/SERVICES - CLINICAL & MEDICAL,ADVANCED PERSONNEL MANAGEMENT GROUP UK LTD,"£112,744"
february transparency 331,17/02/2023,CHG RAR HUB,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - CONTRACTED OUT OFFICE,HHG ASSOCIATES LTD,"£112,614"
february transparency 332,03/02/2023,CHG 620166 KIRKCALDY VICTORIA ROAD,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MORRIS & SPOTTISWOOD,"£112,106"
february transparency 333,27/02/2023,DIG TRANSFORMATION ACCESS MANAGEMENT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£111,778"
february transparency 334,24/02/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£111,397"
february transparency 335,24/02/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£110,741"
february transparency 336,24/02/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,SEETEC PLUSS LTD,"£110,718"
february transparency 337,22/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,PATHWAYS TO SUCCESS,"£110,442"
february transparency 338,13/02/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,INGEUS UK LTD,"£109,924"
february transparency 339,06/02/2023,CHG 620219 BURTON UPON TRENT CROWN HOUSE,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,INSTANT MANAGED OFFICES,"£109,325"
february transparency 340,27/02/2023,PCP ESTATES FFE DELA,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,WAGSTAFF BROS LTD T/A WAGSTAFF INTERIORS GROUP-2WM,"£108,508"
february transparency 341,08/02/2023,P&C LEARNING DELIVERY SOUTH,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE LICENCES,COMPUTACENTER UK LTD,"£108,496"
february transparency 342,10/02/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,MAXIMUS UK SERVICES LTD,"£108,020"
february transparency 343,06/02/2023,CHG NEW GRAVESEND FOH,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,INSTANT MANAGED OFFICES,"£107,971"
february transparency 344,01/02/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,CONAMAR BUILDING SERVICES LTD,"£107,448"
february transparency 345,20/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,GLA CFO 2014 20 ESF PROGRAMME,"£107,129"
february transparency 346,21/02/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,PIXEL GROUP LTD,"£107,118"
february transparency 347,02/02/2023,EP CEP RESTART CPA 5C HOME COUNTIES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,REED IN PARTNERSHIP LTD,"£106,653"
february transparency 348,27/02/2023,PCP ESTATES SECURITY DELA,EXP - PURCHASE OF GOODS/SERVICES - BLDNG MANAGEMENT - SECURITY,G4S SECURE SOLUTIONS UK LTD,"£106,565"
february transparency 349,08/02/2023,CHG 620368 WALSALL BAYARD HOUSE JCP,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,INSTANT MANAGED OFFICES,"£106,163"
february transparency 350,22/02/2023,DIG NOTIFICATION SERVICE TRANSFORMATION DELP,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£105,488"
february transparency 351,28/02/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£105,447"
february transparency 352,16/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,BACK2WORK,"£104,559"
february transparency 353,07/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,LONDON DIGITALLY CONNECTED,"£103,758"
february transparency 354,02/02/2023,EP CEP WHP DWP CONTRACTS CENT ENG CPA1,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,SHAW TRUST,"£103,476"
february transparency 355,23/02/2023,EP CEP RESTART CPA 3B GREATER MANCHESTER,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,INGEUS UK LTD,"£103,398"
february transparency 356,16/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,SKILL UP,"£103,267"
february transparency 357,09/02/2023,EP CEP RESTART CPA 4A SOUTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,SEETEC PLUSS LTD,"£102,810"
february transparency 358,01/02/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AKAMAI TECHNOLOGIES,"£102,787"
february transparency 359,23/02/2023,CHG INTEGRATED SERVICE,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,OPENCAST SOFTWARE EUROPE LIMITED,"£102,740"
february transparency 360,14/02/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£102,202"
february transparency 361,09/02/2023,OPS DS ATW DISC EP NATIONAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,INGEUS UK LTD,"£102,045"
february transparency 362,24/02/2023,DIG WORKPLACE COMPUTING MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£101,880"
february transparency 363,22/02/2023,SE SM WA PJT MA DIGITAL,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£101,381"
february transparency 364,21/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,NORTH EAST SKILLS HUB,"£101,297"
february transparency 365,07/02/2023,DIG DATA ASSET MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,METHODS BUSINESS AND DIGITAL TECHNOLOGY LTD,"£100,836"
february transparency 366,27/02/2023,SE SPD BULK MAIL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,UK MAIL,"£100,304"
february transparency 367,24/02/2023,DIG CHILDREN  - CMS 2012 CORE,EXP - PURCHASE OF GOODS/SERVICES - OTHER ICT COSTS,TATA CONSULTANCY SERVICES LTD,"£99,190"
february transparency 368,16/02/2023,DIG RBC - COMMERCIAL COSTS,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,IBM,"£99,100"
february transparency 369,20/02/2023,EP CEP WHP DWP CONTRACTS NE ENG CPA2,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE ,REED IN PARTNERSHIP LTD,"£98,918"
february transparency 370,23/02/2023,DIG PRINTED CUSTOMER COMMUNICATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ALLIED PUBLICITY SERVICES MANCHESTER LTD,"£98,467"
february transparency 371,01/02/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AKAMAI TECHNOLOGIES,"£98,446"
february transparency 372,10/02/2023,DIG - SECURITY CONTRACTS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AKAMAI TECHNOLOGIES,"£98,446"
february transparency 373,13/02/2023,CHG 620166 KIRKCALDY VICTORIA ROAD,Exp - Purchase Of Goods/Services - Consultancy,MCBAINS LTD,"£98,258"
february transparency 374,22/02/2023,SE SM CMG PJT DIGITAL,EXP - SHORT-TERM CONTRACT & AGENCY STAFF - FULL COST,ACCENTURE UK LTD,"£98,080"
february transparency 375,06/02/2023,DIG DCBT EXTERNALS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,DELOITTE LLP,"£97,634"
february transparency 376,10/02/2023,DIG CORE - SERVICE TRANSFORMATION,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CAPGEMINI UK PLC,"£97,470"
february transparency 377,16/02/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,ISG FIT OUT LTD,"£97,031"
february transparency 378,16/02/2023,PCP ESTATES LCW DELA,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,ISG FIT OUT LTD,"£97,031"
february transparency 379,08/02/2023,PCP ESTATES LCW DELP,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - NON-ADVISORY,MCBAINS LTD,"£96,966"
february transparency 380,09/02/2023,EP CEP RESTART CPA 6 WALES,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,SERCO LTD,"£96,795"
february transparency 381,17/02/2023,DIG PUBLIC CLOUD DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,AMAZON WEB SERVICES EMEA SARL,"£96,752"
february transparency 382,15/02/2023,OPS CFC DEBT ENFORCEMENT,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - DEBT COLLECTION,INDESSER,"£96,228"
february transparency 383,03/02/2023,CHG 620073 FALKIRK PARKLANDS AND CALLENDAR GATE,PPE - POA & AUC (OWNED) - COST - ADDITIONS - OTHER,MORRIS & SPOTTISWOOD,"£95,578"
february transparency 384,14/02/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,CDW LTD,"£94,867"
february transparency 385,23/02/2023,EP CEP RESTART CPA 4B SOUTH CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,FEDCAP EMPLOYMENT,"£94,690"
february transparency 386,08/02/2023,PCP ESTATES LLM DELA,EXP - PURCHASE OF GOODS/SERVICES - ACCOMMODATION & BLDNG MANAGEMENT,CUSHMAN & WAKEFIELD DEBENHAM TIE LEUNG LTD,"£94,373"
february transparency 387,08/02/2023,CASD CENTRAL ANALYSIS AND SCIENCE DIRECTORATE,EXP - PURCHASE OF GOODS/SERVICES - OTHER PROF SERVICES - RECRUITMENT,HM TREASURY,"£94,286"
february transparency 388,22/02/2023,OPS SE DATA REVIEW,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,COGNIZANT WORLDWIDE LTD,"£94,125"
february transparency 389,02/02/2023,OPS RS DIRECTOR AND SUPPORT,EXP - PURCHASE OF GOODS/SERVICES - OTHER - NORTHERN IRELAND STAFF COSTS,DEPARTMENT FOR COMMUNITIES,"£93,961"
february transparency 390,02/02/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,SEETEC PLUSS LTD,"£93,923"
february transparency 391,24/02/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,G4S FACILITIES MANAGEMENT (UK) LTD,"£93,883"
february transparency 392,22/02/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£93,834"
february transparency 393,23/02/2023,DIG DATA OPS FOR UC DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,CREDERA LTD,"£93,630"
february transparency 394,28/02/2023,DIG DWP PLACE PDU,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,UNIFII,"£93,600"
february transparency 395,07/02/2023,FG CS HS MEDICAL SERVICES SPECIFIC COSTS,EXP - PURCHASE OF GOODS/SERVICES - MEDICAL - FIXED COSTS,CENTRE FOR HEALTH & DISABILITY ASSESSMENTS LTD,"£92,958"
february transparency 396,06/02/2023,STR INDEPENDENT CASE EXAMINER,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,ROYAL MAIL GROUP PLC,"£92,650"
february transparency 397,01/02/2023,EP CEP RESTART CPA 1B EAST CENTRAL,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,JOBS 22 LTD,"£92,535"
february transparency 398,07/02/2023,SE SPD BULK MAIL,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - POSTAGE,UK MAIL,"£92,478"
february transparency 399,09/02/2023,EP CEP RESTART CPA 3A NORTH WEST,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,G4S REGIONAL MANAGEMENT UK & I LTD,"£92,369"
february transparency 400,23/02/2023,EP CEP RESTART CPA 2B S & W YORKSHIRE DERBYSHIRE & NOTTINGHAMSHIRE,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE,MAXIMUS UK SERVICES LTD,"£91,833"
february transparency 401,23/02/2023,DIG WA MAINTENANCE DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£91,737"
february transparency 402,13/02/2023,CHG GROUP CHIEF PORTFOLIO OFFICE,Exp - Purchase Of Goods/Services - Consultancy,BMT DEFENCE & SECURITY UK LTD,"£91,675"
february transparency 403,22/02/2023,OPS SE DATA REVIEW,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,COGNIZANT WORLDWIDE LTD,"£90,375"
february transparency 404,22/02/2023,PCP ESTATES UTILITIES DELP,EXP - PURCHASE OF GOODS/SERVICES - ELECTRICITY,EDF ENERGY 1 LTD SCC UTILITIES ONLY,"£90,346"
february transparency 405,21/02/2023,CHG 620574 LEICESTER NEW WALK,EXP - PURCHASE OF GOODS/SERVICES - ACCOMM & BLDNG MGMT - FURNITURE & FITTINGS,SOUTHERNS BROADSTOCK LTD,"£89,695"
february transparency 406,23/02/2023,DIG CITIZEN INF - STRATEGIC ARA CROSS PROG SUPPORT DELP,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,IBM UNITED KINGDOM LTD,"£89,545"
february transparency 407,22/02/2023,OPS SE DATA REVIEW,EXP - PURCHASE OF GOODS/SERVICES - END USER SOFTWARE AND HARDWARE,COGNIZANT WORLDWIDE LTD,"£89,250"
february transparency 408,08/02/2023,DIG ACCESSIBILITY SERVICE,EXP - PURCHASE OF GOODS/SERVICES - SUPPORT - ICT OUTSOURCING SOFTWARE MAIN & SUP,COMPUTACENTER UK LTD,"£88,876"
february transparency 409,23/02/2023,DIG PRINTED CUSTOMER COMMUNICATIONS DEL P,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,ALLIED PUBLICITY SERVICES MANCHESTER LTD,"£88,680"
february transparency 410,07/02/2023,DIG ON PREMISES HOSTING REFRESH,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,HMRC,"£88,272"
february transparency 411,08/02/2023,EP CEP RESTART CPA 5B SOUTH & EAST LONDON,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,MAXIMUS UK SERVICES LTD,"£88,260"
february transparency 412,07/02/2023,FG CFO CENTRAL COSTS,EXP - PURCHASE OF GOODS/SERVICES - TRAINING & DEVELOPMENT,HM TREASURY,"£88,020"
february transparency 413,20/02/2023,HR OVERHEADS,CA - DEPOSITS AND ADVANCES - CYCLE TO WORK SCHEME,EDENRED UK GROUP LTD,"£87,811"
february transparency 414,16/02/2023,DIG DATA ASSET MANAGEMENT,EXP - PURCHASE OF GOODS/SERVICES - HOSTING,BEDIGITAL,"£87,057"
february transparency 415,14/02/2023,WWEG EUROPEAN SOCIAL FUND PROGRAMME 2014-2020,CA - OTHER RECEIVABLES - ESF EC CLAIMS PENDING,FUTURES UNLOCKING POTENTIAL HUB,"£87,011"
february transparency 416,07/02/2023,EP CEP WHP DWP CONTRACTS S ENG CPA4,EXP - PURCHASE OF GOODS/SERVICES - SOCIAL CARE - OUTCOME FEE 1,SEETEC PLUSS LTD,"£86,879"
february transparency 417,07/02/2023,DIG WORKPLACE COMPUTING SERVICE DEL P,EXP - PURCHASE OF GOODS/SERVICES - OFFICE RELATED - EQUIPMENT,COMPUTACENTER UK LTD,"£86,867"
