Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,19/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217966," 870,000.00 ",,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217965," 870,000.00 ",,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217674," 873,600.00 ",PPE - Masks,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217673," 873,600.00 ",PPE - Masks,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217671," 873,600.00 ",PPE - Masks,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217845," 936,000.00 ",PPE - Masks,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217844," 998,400.00 ",PPE - Masks,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217672," 873,600.00 ",PPE - Masks,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217670," 873,600.00 ",PPE - Masks,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217847," 873,600.00 ",PPE - Masks,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217846," 873,600.00 ",PPE - Masks,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MELLER DESIGNS LTD,217843," 686,400.00 ",PPE - Masks,MK42 9TW,SME,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Revenue Grants to local authorities,COMMUNITY CARE,MERTON BOROUGH COUNCIL,ERS-639887-192986," 401,753.00 ",,SM4 5DX,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,METHODS ANALYTICS LTD,SIN060248," 34,704.63 ",,EC1N 8TS,SME,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MI HUB TA ALEXANDRA,OLSINV/06606743," 100,000.00 ",PPE - Aprons,BS35 2NT,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,21/08/2020,IT minor costs non capital,FINANCE AND GROUP OPERATIONS,MICROSOFT LTD,9899160372," 63,405.60 ",,RG6 1WG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Service Charge - ICT,COMMUNITY CARE,MICROTEST LTD,97439," 21,043.88 ",,PL31 1EX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2020,Service Charge - ICT,CHIEF SCIENTIFIC ADVISOR,MICROTEST LTD,97437," 35,691.00 ",,PL31 1EX,SME,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2020,Additions PDC Revenue Support NHS FT Permanent,Holding CT Core,MID AND SOUTH ESSEX NHS FOUNDATION TRUST,HAFS-31118," 406,205,768.00 ",,SS2 6GE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2020,Policy Payments,GLOBAL AND PUBLIC HEALTH,MINISTRY OF DEFENCE (MOD),7622514," 29,104.71 ",,L2 3YL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720609," 555,256.51 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720582," 57,628.80 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720575," 691,004.66 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720574," 374,973.92 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720573," 298,833.59 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720572," 347,750.92 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720571," 216,645.44 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720570," 190,352.53 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720568," 406,592.33 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720567," 190,352.53 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720611," 577,049.33 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,07/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/720770," 1,126,157.72 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/723185," 1,556,426.28 ",,NN4 7SL,SME,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MONARCH ACOUSTICS LTD,MON0003261717," 2,160,000.00 ",,NG12 4GA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MONARCH ACOUSTICS LTD,MON0003261718," 2,160,000.00 ",,NG12 4GA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MONARCH ACOUSTICS LTD,MON0003261716v2," 1,620,000.00 ",,NG12 4GA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,21/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MONARCH ACOUSTICS LTD,MON0003261719," 2,160,000.00 ",,NG12 4GA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,25/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MONARCH ACOUSTICS LTD,MON0003261720," 2,160,000.00 ",,NG12 4GA,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,MONITOR INDEPENDENT REGULATOR OF NHS FOUNDATION TRUSTS MIR033,HAFS-31096," 3,000,000.00 ",,SW1Y 4RB,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-640142-193145," 317,833.00 ",,EC1V 2PD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-640162-193146," 90,510.00 ",,EC1V 2PD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-640097-193144," 51,060.00 ",,EC1V 2PD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,MOTT MACDONALD LTD,IN00443534," 432,599.69 ",,CR0 2EE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,07/08/2020,Revenue Policy Payments,GLOBAL AND PUBLIC HEALTH,MOTT MACDONALD LTD,CHAPS 07/08/20," 4,949,855.25 ",,CR0 2EE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,07/08/2020,Capital policy payments,GLOBAL AND PUBLIC HEALTH,MOTT MACDONALD LTD,CHAPS 07/08/20," 339,925.17 ",,CR0 2EE,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,07/08/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,MULTI RESOURCE MARKETING LTD,141270," 35,418.22 ",,LE16 9NR,SME,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NATCEN SOCIAL RESEARCH TA NATIONAL CENTRE FOR SOCIAL RESEARCH,56338," 32,337.00 ",,EC1V 0AX,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),HAFS-31097," 2,000,000.00 ",,SE1 7NT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NATIONWIDE PATHOLOGY LTD,14012," 601,290.00 ",,LE17 4LR,SME,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,IT minor costs non capital,GLOBAL AND PUBLIC HEALTH,NCC GROUP SECURITY SERVICES LTD,3933," 19,500.00 ",,M3 3AQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,IT minor costs non capital,GLOBAL AND PUBLIC HEALTH,NCC GROUP SECURITY SERVICES LTD,3933," 25,500.00 ",,M3 3AQ,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NETWORK MEDICAL PRODUCTS LTD,93829," 65,000.00 ",,HG4 2SG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NETWORK MEDICAL PRODUCTS LTD,93848," 62,500.00 ",,HG4 2SG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NETWORK MEDICAL PRODUCTS LTD,94204," 65,000.00 ",,HG4 2SG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NETWORK MEDICAL PRODUCTS LTD,94057," 65,000.00 ",,HG4 2SG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NETWORK MEDICAL PRODUCTS LTD,93762," 125,000.00 ",,HG4 2SG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NETWORK MEDICAL PRODUCTS LTD,94205," 60,000.00 ",,HG4 2SG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NETWORK MEDICAL PRODUCTS LTD,93857," 65,000.00 ",,HG4 2SG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NEW BEACON GROUP,100," 32,400.00 ",,ST18 0BF,SME,,,
Department of Health and Social Care,Department of Health and Social Care,07/08/2020,Arm Length Bodies-Revenue Subsidy,GLOBAL AND PUBLIC HEALTH,NHS BLOOD AND TRANSPLANT (NHSBT),961146," 7,400,000.00 ",,LS15 7TW,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",ERS-640124-193210," 107,354.00 ",,BS1 3NX,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),HAFS-31098," 14,000,000.00 ",,NE1 6SN,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NHS Cambridgeshire and Peterborough CCG 06H,ERS-640081-193209," 77,440.00 ",,CB2 8FH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2020,Outsourcing Contract,ACUTE CARE AND WORKFORCE,NHS CONFEDERATION,83448," 45,750.00 ",,LS10 1JR,VCS,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS COUNTER FRAUD AUTHORITY,HAFS-31103," 1,200,000.00 ",,SE1 6LH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,NHS ENGLAND CBA033,HAFS-31100," 6,964,871,000.00 ",,LS2 7UE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,NHS ENGLAND CBA033,HAFS-31099," 3,186,234,000.00 ",,LS2 7UE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NHS LIVERPOOL CCG,ERS-639186-192679," 146,554.00 ",,L1 4AZ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-640082-193211," 48,532.00 ",,ST5 1QG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NHS PROFESSIONALS LTD.,I000028162P-GB01," 3,428,196.87 ",,WF1 9HQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NHS PROFESSIONALS LTD.,I000029297P-GB01," 3,273,395.57 ",,WF1 9HQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NHS PROFESSIONALS LTD.,I000029297P-GB01," 127,076.54 ",,WF1 9HQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NHS PROFESSIONALS LTD.,I000029297P-GB01," 5,474.14 ",,WF1 9HQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NHS PROFESSIONALS LTD.,I000029297P-GB01," 3,152.06 ",,WF1 9HQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NHS PROFESSIONALS LTD.,I000029297P-GB01," 1,898.57 ",,WF1 9HQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NHS PROFESSIONALS LTD.,I000028460P-GB01," 2,721,062.30 ",,WF1 9HQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NHS PROFESSIONALS LTD.,I000028460P-GB01," 109,241.53 ",,WF1 9HQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NHS PROFESSIONALS LTD.,I000028460P-GB01," 4,637.09 ",,WF1 9HQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NHS PROFESSIONALS LTD.,I000028460P-GB01," 3,903.49 ",,WF1 9HQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NHS PROFESSIONALS LTD.,I000028460P-GB01, 712.41 ,,WF1 9HQ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS RESOLUTION FORMERLY LITIGATION AUTHORITY,HAFS-31101," 5,000,000.00 ",,LS1 4AD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2020,Outsourcing Contract,FINANCE AND GROUP OPERATIONS,NHS SHARED BUSINESS SERVICES SBS,100085359," 110,000.00 ",,WF3 1WE,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000014," 600,748.44 ",,DE55 4QJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000013," 346,040.27 ",,DE55 4QJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000012," 420,741.16 ",,DE55 4QJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000011," 220,632.77 ",,DE55 4QJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000008," 56,100.92 ",,DE55 4QJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000007," 233,153.41 ",,DE55 4QJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000006," 178,526.56 ",,DE55 4QJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000019," 81,740.34 ",,DE55 4QJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,28/08/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000015," 475,163.64 ",,DE55 4QJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2020,Additions Other loans,FINANCE AND GROUP OPERATIONS,NHS SUPPLY CHAIN,SC SPECIAL PROJECTS 6/8/20," 300,000,000.00 ",,DE55 4QJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2020,Additions Other loans,FINANCE AND GROUP OPERATIONS,NHS SUPPLY CHAIN,SC SPECIAL PROJECTS 27/8/20," 300,000,000.00 ",,DE55 4QJ,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS TRUST DEVELOPMENT AUTHORITY,HAFS-31102," 25,250,000.00 ",,SW1E 6QT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NINE UNITED LTD,649396520," 9,466,159.02 ",PPE - Gowns,RH10 1UH,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-640110-193137," 1,687,952.00 ",,NR4 7UY,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-31114," 143,000.00 ",,NR4 7UY,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-31120," 1,436,000.00 ",,NR4 7UY,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NORTH BRISTOL NHS TRUST,ERS-640098-193176," 69,007.00 ",,BS1 2NP,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-640076-193107," 29,303.00 ",,CM8 2TL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORTH EAST LONDON NHS FOUNDATION TRUST,HAFS-31109," 340,000.00 ",,CM8 2TL,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-639195-192677," 125,544.00 ",,NE3 3XT,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-640143-193186," 427,647.00 ",,NG7 2UK,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-640138-193185," 42,622.00 ",,NG7 2UK,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-640174-193187," 124,299.00 ",,NG7 2UK,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY OF,7766872," 47,952.00 ",,NG7 2RD,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-639201-192667," 146,740.00 ",,NG3 6AA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-640070-193120," 114,417.00 ",,NG3 6AA,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,07/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,OCEAN FOOTPRINT LTD,INV-1176," 299,046.00 ",PPE - Masks,SP2 0AT,SME,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,OCEAN FOOTPRINT LTD,INV-1183," 591,000.00 ",PPE - Masks,SP2 0AT,SME,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,OCEAN FOOTPRINT LTD,INV-1175," 472,800.00 ",PPE - Masks,SP2 0AT,SME,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,OFFICE FOR NATIONAL STATISTICS ONS,2636038," 19,966,296.16 ",,NP10 8XG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,OFFICE FOR NATIONAL STATISTICS ONS,2615038," 5,031,247.84 ",,NP10 8XG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,21/08/2020,Publicity & advertising,GLOBAL AND PUBLIC HEALTH,OMD GROUP LTD,166537," 50,438.66 ",,N1 9RL,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,21/08/2020,Publicity & advertising,GLOBAL AND PUBLIC HEALTH,OMD GROUP LTD,166541," 130,228.71 ",,N1 9RL,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2020,Publicity & advertising,GLOBAL AND PUBLIC HEALTH,OMD GROUP LTD,169559," 36,513.59 ",,N1 9RL,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,21/08/2020,Publicity & advertising,GLOBAL AND PUBLIC HEALTH,OMD GROUP LTD,166539," 199,810.62 ",,N1 9RL,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,20/08/2020,Publicity & advertising,GLOBAL AND PUBLIC HEALTH,OMD GROUP LTD,168266," 62,873.05 ",,N1 9RL,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,20/08/2020,Publicity & advertising,GLOBAL AND PUBLIC HEALTH,OMD GROUP LTD,168265," 43,976.26 ",,N1 9RL,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,OMNI ID LTD,UKINV003606," 188,000.00 ",,GU10 5EH,SME,,,
