Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE WALTON CENTRE NH,PF00015024,1675000,CENT/FLDNP/RET/2023-01-04/A,L9 7LJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE WALTON CENTRE NH,PF00015022,302000,CENT/DDCPP/RET/2023-01-09/A,L9 7LJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE WALTON CENTRE NH,PF00015021,208000,CENT/DDCPP/RET/2022-10-03/A,L9 7LJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE WALTON CENTRE NH,PF00015020,80000,CENT/CYBER/RET/2022-11-28/A,L9 7LJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE SOLENT NHS TRUST,PF00015019,28000,CENT/CYBER/R1C/2023-01-04/A,SO16 4XE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE ROYAL WOLVERHAMP,PF00015009,636000,CENT/CDCHU/RL4/2023-02-14/A,WV10 0QP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE ROYAL ORTHOPAEDI,PF00015008,80000,CENT/CYBER/RRJ/2022-12-20/A,B31 2AQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE ROTHERHAM NHS FO,PF00015007,50000,CENT/TIFES/RFR/2023-02-07/A,S60 2UN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE QUEEN ELIZABETH,PF00015006,2000000,CENT/WINTE/RCX/2023-02-06/A,PE30 4ET,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE QUEEN ELIZABETH,PF00015005,6600000,CENT/TIFES/RCX/2023-02-28/A,PE30 4ET,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE QUEEN ELIZABETH,PF00015004,23314000,CENT/RAACP/RCX/2022-08-15/A,PE30 4ET,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE QUEEN ELIZABETH,PF00015002,1066000,CENT/FLDSY/RCX/2023-02-09/A,PE30 4ET,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE QUEEN ELIZABETH,PF00015001,409000,CENT/DEQUI/RCX/2023-02-06/A,PE30 4ET,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE QUEEN ELIZABETH,PF00015000,85000,CENT/DDCPP/RCX/2023-01-31/A,PE30 4ET,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE QUEEN ELIZABETH,PF00014999,370000,CENT/DDCPP/RCX/2023-01-24/A,PE30 4ET,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE QUEEN ELIZABETH,PF00014998,378000,CENT/CDCHU/RCX/2022-09-01/A,PE30 4ET,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE QUEEN ELIZABETH,PF00014997,740000,CENT/CANSY/RCX/2023-02-13/A,PE30 4ET,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE NEWCASTLE UPON T,PF00014996,50000,CENT/TIFES/RTD/2023-02-07/A,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE NEWCASTLE UPON T,PF00014995,14800000,CENT/TIFES/RTD/2023-01-31/A,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE NEWCASTLE UPON T,PF00014994,1140000,CENT/IMAGI/RTD/2023-02-06/A,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE NEWCASTLE UPON T,PF00014993,320000,CENT/FLDNP/RTD/2023-01-27/A,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE NEWCASTLE UPON T,PF00014992,520000,CENT/ENDOS/RTD/2023-02-06/A,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE NEWCASTLE UPON T,PF00014991,257000,CENT/ENDOS/RTD/2022-10-18/B,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE NEWCASTLE UPON T,PF00014990,113000,CENT/ENDOS/RTD/2022-10-18/A,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE NEWCASTLE UPON T,PF00014989,1686000,CENT/DDCPP/RTD/2023-01-16/A,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE NEWCASTLE UPON T,PF00014988,122000,CENT/DDCPP/RTD/2022-10-03/A,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE NEWCASTLE UPON T,PF00014987,305000,CENT/BRSHI/RTD/2022-10-27/A,NE7 7DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE HILLINGDON HOSPI,PF00014986,2500000,DHPF/EMCAP/RAS/2021-02-26/A,UB8 3NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE HILLINGDON HOSPI,PF00014985,39000,CENT/DISCH/RAS/2023-02-15/A,UB8 3NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE DUDLEY GROUP NHS,PF00014984,2568000,CENT/CANSY/RNA/2023-02-21/A,DY1 2HQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE CHRISTIE NHS FOU,PF00014983,4000000,CENT/CANSY/RBV/2023-03-02/A,M20 4BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,THE CAMBRIDGESHIRE C,PF00014982,300000,CENT/CDCHU/RYV/2023-02-20/A,PE27 4LG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,TAMESIDE AND GLOSSOP,PF00014981,1000000,CENT/STPIF/RMP/2022-05-24/A,OL6 9RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SUSSEX COMMUNITY NHS,PF00014980,2309000,CENT/FLDNP/RDR/2023-01-04/A,BN2 3EW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SURREY AND BORDERS P,PF00014978,75000,CENT/MHUEC/RXX/2022-11-09/A,KT22 7AD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SURREY AND BORDERS P,PF00014977,330000,CENT/FLDNP/RXX/2023-02-14/A,KT22 7AD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SURREY & SUSSEX HEAL,PF00014979,567000,CENT/CDCHU/RTP/2023-02-20/A,RH1 5RH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,STOCKPORT NHS FOUNDA,PF00014976,40000,CENT/CANSY/RWJ/2023-03-02/A,SK2 7JE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ST HELENS & KNOWSLEY,PF00014975,1429000,CENT/FLDSY/RBN/2023-02-09/A,L35 5DR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ST HELENS & KNOWSLEY,PF00014974,174000,CENT/ENDOS/RBN/2023-02-20/A,L35 5DR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ST HELENS & KNOWSLEY,PF00014973,110000,CENT/DDCPP/RBN/2023-01-16/A,L35 5DR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ST HELENS & KNOWSLEY,PF00014972,285000,CENT/DDCPP/RBN/2023-01-09/A,L35 5DR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ST HELENS & KNOWSLEY,PF00014971,6687000,CENT/CDCHU/RBN/2023-02-14/A,L35 5DR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ST HELENS & KNOWSLEY,PF00014970,150000,CENT/CANSY/RBN/2023-03-02/A,L35 5DR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ST GEORGES UNIVERSIT,PF00014969,2400000,CENT/TIFES/RJ7/2022-10-03/A,SW17 0QT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ST GEORGES UNIVERSIT,PF00014968,111000,CENT/MISCS/RJ7/2023-02-02/A,SW17 0QT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTHPORT & ORMSKIRK,PF00014967,16000000,DHPF/SYSCP/RVY/2023-03-02/A,PR8 6PT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTHPORT & ORMSKIRK,PF00014966,4609000,DHPF/REVSP/RVY/2023-02-28/A,PR8 6PT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTHPORT & ORMSKIRK,PF00014965,42000,CENT/ENDOS/RVY/2023-02-20/A,PR8 6PT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTHERN HEALTH NHS,PF00014964,860000,CENT/MISCS/RW1/2023-01-17/A,SO40 2RZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTHERN HEALTH NHS,PF00014963,900000,CENT/MHUEC/RW1/2022-10-10/A,SO40 2RZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTHERN HEALTH NHS,PF00014962,250000,CENT/MHUEC/RW1/2022-08-08/B,SO40 2RZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTHERN HEALTH NHS,PF00014961,300000,CENT/MHUEC/RW1/2022-08-08/A,SO40 2RZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTHERN HEALTH NHS,PF00014960,150000,CENT/FLDSY/RW1/2023-02-14/A,SO40 2RZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTHERN HEALTH NHS,PF00014959,1710000,CENT/FLDSY/RW1/2023-01-27/A,SO40 2RZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTHERN HEALTH NHS,PF00014958,44000,CENT/CYBER/RW1/2023-01-04/A,SO40 2RZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTHERN HEALTH NHS,PF00014957,361000,CENT/CDCHU/RW1/2022-11-23/A,SO40 2RZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH WESTERN AMBULA,PF00014956,258000,CENT/DISCH/RYF/2023-02-15/A,EX2 7HY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH WEST YORKSHIRE,PF00014955,33000,CENT/CYBER/RXG/2022-12-20/A,WF1 3SP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH WEST LONDON AN,PF00014954,75000,CENT/STPIF/RQY/2019-10-08/A,SW17 7DJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH WEST LONDON AN,PF00014953,1513000,CENT/MHUEC/RQY/2023-01-26/A,SW17 7DJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH WEST LONDON AN,PF00014952,119000,CENT/FLDSY/RQY/2023-02-09/A,SW17 7DJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH WARWICKSHIRE N,PF00014951,200000,CENT/MHUEC/RJC/2022-08-08/A,CV34 5BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH WARWICKSHIRE N,PF00014950,25000,CENT/CDCHU/RJC/2023-02-14/B,CV34 5BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH WARWICKSHIRE N,PF00014949,234000,CENT/CDCHU/RJC/2023-02-14/A,CV34 5BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH WARWICKSHIRE N,PF00014948,933000,CENT/CANSY/RJC/2023-03-02/A,CV34 5BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TYNESIDE AND S,PF00014947,341000,CENT/ENDOS/R0B/2023-02-06/A,SR4 7TP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TYNESIDE AND S,PF00014946,2137000,CENT/CANSY/R0B/2023-02-13/A,SR4 7TP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014945,322000,CENT/WAYFI/RTR/2022-12-01/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014944,50000,CENT/TIFES/RTR/2023-02-07/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014943,3500000,CENT/TIFES/RTR/2022-09-06/B,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014942,851000,CENT/TIFES/RTR/2022-09-06/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014941,94000,CENT/IMAGI/RTR/2023-02-06/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014940,1636000,CENT/IMAGI/RTR/2022-09-28/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014939,667000,CENT/FLDNP/RTR/2023-01-27/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014938,340000,CENT/ENDOS/RTR/2023-02-06/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014937,495000,CENT/ENDOS/RTR/2022-10-18/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014936,2200000,CENT/DISCH/RTR/2023-02-28/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014935,300000,CENT/DISCH/RTR/2023-02-15/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014934,570000,CENT/DEQUI/RTR/2023-02-06/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014933,1195000,CENT/DDCPP/RTR/2023-01-16/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014932,78000,CENT/CYBER/RTR/2022-11-28/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014931,2500000,CENT/CDCHU/RTR/2023-02-20/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014930,320000,CENT/CDCHU/RTR/2023-02-14/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014929,1400000,CENT/CDCHU/RTR/2022-12-01/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH TEES HOSPITALS,PF00014928,3500000,CENT/CANSY/RTR/2023-03-02/A,TS4 3BW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH LONDON AND MAU,PF00014927,317000,CENT/MHUEC/RV5/2023-02-09/A,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH LONDON AND MAU,PF00014926,713000,CENT/MHUEC/RV5/2023-01-26/A,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH LONDON AND MAU,PF00014925,547000,CENT/MHUEC/RV5/2022-10-24/A,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH LONDON AND MAU,PF00014924,165000,CENT/FLDSY/RV5/2023-02-14/A,BR3 3BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH EAST COAST AMB,PF00014923,296000,CENT/FLDSY/RYD/2023-02-02/A,BN7 2XW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH CENTRAL AMBULA,PF00014922,1250000,CENT/FLDSY/RYE/2023-01-27/A,OX26 6HR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOUTH CENTRAL AMBULA,PF00014921,39000,CENT/CYBER/RYE/2023-01-04/A,OX26 6HR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOMERSET NHS FOUNDAT,PF00014919,102000,CENT/IMAGI/RH5/2023-02-06/A,TA1 4DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SOMERSET NHS FOUNDAT,PF00014918,89000,CENT/CDCHU/RH5/2023-02-14/A,TA1 4DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00015018,256000,CENT/STPIF/RXW/2022-08-27/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00015017,34000,CENT/IMAGI/RXW/2023-02-06/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00015016,105000,CENT/ENDOS/RXW/2023-02-06/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00015015,74000,CENT/ENDOS/RXW/2023-01-31/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00015014,1190000,CENT/DISCH/RXW/2023-02-28/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00015013,114000,CENT/DISCH/RXW/2023-02-15/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00015012,2357000,CENT/DDCPP/RXW/2023-01-23/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00015011,140000,CENT/DDCPP/RXW/2023-01-16/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00015010,5280000,CENT/CDCHU/RXW/2023-02-14/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHERWOOD FOREST HOSP,PF00014917,1570000,CENT/DISCH/RK5/2023-02-15/A,NG17 4JL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHEFFIELD TEACHING H,PF00014916,50000,CENT/TIFES/RHQ/2023-02-07/A,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHEFFIELD TEACHING H,PF00014915,4950802,CENT/TIFES/RHQ/2022-10-06/A,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHEFFIELD TEACHING H,PF00014914,2599000,CENT/FLDNP/RHQ/2023-01-16/A,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHEFFIELD TEACHING H,PF00014913,122000,CENT/ENDOS/RHQ/2023-02-06/A,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHEFFIELD TEACHING H,PF00014912,4039000,CENT/ENDOS/RHQ/2022-10-18/B,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHEFFIELD TEACHING H,PF00014911,320000,CENT/ENDOS/RHQ/2022-10-18/A,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHEFFIELD TEACHING H,PF00014910,1061000,CENT/DDCPP/RHQ/2022-11-09/A,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHEFFIELD TEACHING H,PF00014909,61000,CENT/DDCPP/RHQ/2022-10-03/A,S5 7AU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHEFFIELD HEALTH & S,PF00014908,1900000,CENT/MHUEC/TAH/2022-08-08/A,S6 1LX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHEFFIELD HEALTH & S,PF00014907,3150000,CENT/FLDNP/TAH/2023-02-14/A,S6 1LX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SHEFFIELD HEALTH & S,PF00014906,128000,CENT/CYBER/TAH/2022-12-19/A,S6 1LX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SALISBURY NHS FOUNDA,PF00014905,301000,CENT/ENDOS/RNZ/2023-01-31/A,SP2 8BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SALISBURY NHS FOUNDA,PF00014904,546000,CENT/DISCH/RNZ/2023-02-15/A,SP2 8BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SALFORD ROYAL NHS FO,PF00014857,150000,CENT/DDCPP/RM3/2023-01-09/A,M5 5ap,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SALFORD ROYAL NHS FO,PF00014856,3144000,CENT/CDCHU/RM3/2023-01-30/C,M5 5ap,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SALFORD ROYAL NHS FO,PF00014855,1323000,CENT/CDCHU/RM3/2023-01-30/B,M5 5ap,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,SALFORD ROYAL NHS FO,PF00014854,3352000,CENT/CDCHU/RM3/2023-01-30/A,M5 5ap,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ROYAL UNITED HOSPITA,PF00014903,1600000,CENT/WINTE/RD1/2023-02-16/A,BA1 3NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ROYAL UNITED HOSPITA,PF00014902,100000,CENT/IMAGI/RD1/2023-02-15/A,BA1 3NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ROYAL UNITED HOSPITA,PF00014901,673000,CENT/ENDOS/RD1/2023-01-31/A,BA1 3NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ROYAL UNITED HOSPITA,PF00014900,1086000,CENT/CDCHU/RD1/2023-02-14/A,BA1 3NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ROYAL SURREY COUNTY,PF00014899,95000,CENT/WAYFI/RA2/2022-12-01/A,GU2 7XX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ROYAL SURREY COUNTY,PF00014898,111000,CENT/MISCS/RA2/2023-02-02/A,GU2 7XX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ROYAL SURREY COUNTY,PF00014897,514000,CENT/FLDSY/RA2/2023-02-14/A,GU2 7XX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/03/2023,Additions NCB PDC,Default Group,ROYAL SURREY COUNTY,PF00014896,905000,CENT/FLDSY/RA2/2023-01-27/A,GU2 7XX,Govn,,,
