Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,05/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23250,"10,952.44",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,05/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,21473,"11,240.66",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23993,"12,105.58",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23773,"12,943.33",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23094,"12,996.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23994,"13,165.75",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,2223.04,"13,338.22",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23185,"13,395.24",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,22315,"13,680.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24544,"14,079.23",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24013,"14,139.42",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24551,"14,305.79",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24552,"14,305.79",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23249,"14,364.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23992,"14,364.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,22318,"14,883.60",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23995,"14,987.02",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,22310,"15,048.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24024,"15,487.20",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23949,"15,489.12",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23098,"15,552.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24109,"16,263.58",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24531,"16,347.60",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23091,"16,416.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24113,"16,416.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24558,"16,859.45",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,23184,"16,935.05",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,22470,"17,280.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,22471,"17,280.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24096,"18,068.40",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24530,"18,068.40",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24056,"18,144.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24095,"18,144.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24112,"18,144.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24012,"18,548.38",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24054,"18,795.24",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24010,"19,008.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24055,"19,008.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24166,"19,008.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,05/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,21639,"19,872.00",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24557,"20,605.99",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24086,"20,698.39",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24331,"22,083.60",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2021,Contractor/ Staff Substitution,Global Health,HUNTER HEALTHCARE RESOURCING LTD,24011,"23,187.78",,GL55 6AT,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,HUNTINGDONSHIRE DISTRICT COUNCIL,29072021DN1457GD5668,"97,648.00",,PE29 3TN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Additions-P&M,Global Health,HYDE GROUP LIMITED,3390040627,"524,239.18",,SK16 4QX,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Additions-P&M,Global Health,HYDE GROUP LIMITED,3390040628,"524,239.18",,SK16 4QX,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Additions-P&M,Global Health,HYDE GROUP LIMITED,3390040629,"524,239.18",,SK16 4QX,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2021,Additions-P&M,Global Health,HYDE GROUP LIMITED,3390040630,"524,239.18",,SK16 4QX,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Revenue Grants to local authorities,Global Health,HYNDBURN BOROUGH COUNCIL,29072021DN1457GD5668,"36,611.00",,BB5 0PF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Other programme expenditure,Global Health,I LOVE COSMETICS,SI07762,"78,526.66",,PR25 2DY,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Outsourcing Contract,Global Health,I LOVE COSMETICS,SI07762,"1,599.60",,PR25 2DY,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Storage costs,Global Health,I LOVE COSMETICS,SI07762,"2,980.56",,PR25 2DY,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,07/07/2021,Storage costs,Global Health,I LOVE COSMETICS,SCR01118,-56.16,,PR25 2DY,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Contractor/ Staff Substitution,Global Health,IBM UK LTD,5806211786,"1,420.96",,PO6 3AU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Consultancy/Professional Advice,Global Health,IBM UK LTD,5806211783,"17,740.80",,PO6 3AU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Consultancy/Professional Advice,Global Health,IBM UK LTD,5806211786,"22,713.60",,PO6 3AU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Consultancy/Professional Advice,Global Health,IBM UK LTD,5806211597,"78,012.00",,PO6 3AU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2021,Service charge - ICT,Global Health,IBM UK LTD,5807210422,"363,707.77",,PO6 3AU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Outsourcing Contract,Global Health,IBM UK LTD,5806212051,"1,805,727.55",,PO6 3AU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2021,Consultancy/Professional Advice,Global Health,IBM UK LTD,5806211787,"2,575,191.28",,PO6 3AU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Consultancy/Professional Advice,Global Health,IBM UK LTD,5806211785,"4,946,554.30",,PO6 3AU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2021,Contractor/ Staff Substitution,Global Health,IDENTITY E2E LTD,101589,"277,864.80",,TN14 7AA,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,IEC EXPERIENCE LTD,IEC2017039,"38,564.39",,CV6 6AQ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0013339,"186,944.00",,W12 0HS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0013504,"1,349,462.00",,W12 0HS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0013377,"114,524.00",,W12 0HS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0013562,"101,935.00",,W12 0HS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0013666,"34,831.30",,W12 0HS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0013666,"35,204.85",,W12 0HS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013652,"60,125.41",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013657,"42,351.23",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013667,"13,378.93",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013697,"25,900.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013677,"30,000.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013697,"57,568.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013697,"57,568.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013325,"60,170.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013572,"79,978.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013706,"79,978.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013470,"251,461.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013382,"10,526.05",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0013712,"4,365.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Outsourcing Contract,Global Health,IMPERIAL COLLEGE PROJECTS LTD,86005308,"75,908.21",,SW7 2PG,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Revenue Policy Payments,Public Health,IMPROVEMENT AND DEVELOPMENT AGENCY,40224112,"178,750.00",,SW1P 3HZ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,451027,"40,000.00",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,451033,"80,371.37",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Service charge - ICT,NHSX,INFORMATICA SYSTEMS LTD,INV-0434,"69,882.86",,RH4 9JD,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2021,Additions purchased - Finished Goods & Consumables,GLOBAL AND PUBLIC HEALTH,INNOVA MEDICAL GROUP INC,FCP0000325,"75,000,000.00",Test Kits,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2021,Additions purchased - Finished Goods & Consumables,GLOBAL AND PUBLIC HEALTH,INNOVA MEDICAL GROUP INC ,FCP0000330,"68,750,000.00",Test Kits,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2021,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,5362802,"50,112.00",,S9 2BU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2021,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,5362802,"7,920.00",,S9 2BU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2021,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,5362802,"36,432.00",,S9 2BU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LTD,5357739,"77,607.00",,S9 2BU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120410,"1,745.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120529,"1,745.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120584,"1,745.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120588,"1,745.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120820,"1,745.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120952,"1,745.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120957,"1,745.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,121058,"1,745.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120534,"3,490.56",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120946,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,121052,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120530,"3,826.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120585,"3,826.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120821,"3,826.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120953,"3,826.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,121059,"3,826.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,121051,"4,099.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120954,"4,147.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,121062,"4,276.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120532,"4,426.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120586,"4,426.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,121061,"4,924.80",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120578,"5,124.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120813,"5,124.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120945,"5,124.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120274,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120276,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120409,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120531,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120533,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120587,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120956,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,121060,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120955,"5,311.80",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,121054,"6,717.60",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120815,"7,053.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120948,"7,464.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120958,"8,553.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,120817,"14,928.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,120524,140.7,,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118290,673.2,,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,120577,"1,350.60",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118290,"1,418.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,120579,"1,445.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,120816,"1,445.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,120947,"1,445.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,121053,"1,445.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,120583,"2,136.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118454,"2,390.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,121045,"2,443.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,120573,"2,491.20",,EC3R 6AF,Micro,,,,
