Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,27/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,MITIE SECURITY LTD,23/729381," 1,512,446.66 ",,NN4 7SL,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-649118-199214," 317,833.00 ",,EC1V 2PD,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-649138-199215," 90,510.00 ",,EC1V 2PD,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,ERS-649046-199213," 51,060.00 ",,EC1V 2PD,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,27/11/2020,Outsourcing Contract,INTERNATIONAL ,MOTT MACDONALD LTD,100415307," 102,355.79 ",,CR0 2EE,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,27/11/2020,Outsourcing Contract,INTERNATIONAL ,MOTT MACDONALD LTD,100415677," 385,593.10 ",,CR0 2EE,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Capital policy payments,INTERNATIONAL ,MOTT MACDONALD LTD,CHAPS 13/11/20," 373,991.27 ",,CR0 2EE,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,13/11/2020,Policy Payments,INTERNATIONAL ,MOTT MACDONALD LTD,CHAPS 13/11/20," 1,273,515.36 ",,CR0 2EE,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Capital policy payments,INTERNATIONAL ,MOTT MACDONALD LTD,CHAPS 17/11/20," 122,581.18 ",,CR0 2EE,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Policy Payments,INTERNATIONAL ,MOTT MACDONALD LTD,CHAPS 17/11/20," 2,195,520.57 ",,CR0 2EE,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,27/11/2020,Capital policy payments,INTERNATIONAL ,MOTT MACDONALD LTD,CHAPS 27/11/20," 623,523.43 ",,CR0 2EE,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,27/11/2020,Policy Payments,INTERNATIONAL ,MOTT MACDONALD LTD,CHAPS 27/11/20," 3,513,885.10 ",,CR0 2EE,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2020,Publicity & advertising,GLOBAL AND PUBLIC HEALTH,MULLENLOWE LONDON,9052017335," 250,000.00 ",,EC1Y 1AT,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,MULTI RESOURCE MARKETING LTD,141803," 35,049.81 ",,LE16 9NR,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Birmingham),SIN0280837," 75,939.18 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Birmingham),SIN0280840," 26,850.25 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Birmingham),SIN0280844," 42,443.89 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Birmingham),SIN0280846," 34,881.03 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Birmingham),SIN0280847," 26,460.00 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Birmingham),SIN0280848," 50,808.12 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Birmingham),SIN0280850," 31,487.05 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Chesham),SIN0280989," 32,856.21 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Chesham),SIN0280997," 80,212.14 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Chesham),SIN0280999," 40,544.21 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Marden),SIN0280877," 29,108.11 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Marden),SIN0280879," 96,041.08 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Marden),SIN0280881," 70,491.54 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Marden),SIN0280882," 47,467.84 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Peterborough),SIN0281012," 43,010.70 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Peterborough),SIN0281020," 40,583.59 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Peterborough),SIN0281023," 56,216.94 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (Peterborough),SIN0281025," 27,682.17 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (St Helens),SIN0281008," 31,348.30 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (St Helens),SIN0281017," 70,910.86 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,School Fruit and Veg Scheme,GLOBAL AND PUBLIC HEALTH,MWW (St Helens),SIN0281022," 37,807.41 ",,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NATCEN SOCIAL RESEARCH TA NATIONAL CENTRE FOR SOCIAL RESEARCH,56519," 13,387.00 ",,EC1V 0AX,VCS,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NATCEN SOCIAL RESEARCH TA NATIONAL CENTRE FOR SOCIAL RESEARCH,56519," 86,163.00 ",,EC1V 0AX,VCS,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NATCEN SOCIAL RESEARCH TA NATIONAL CENTRE FOR SOCIAL RESEARCH,56519, 300.00 ,,EC1V 0AX,VCS,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NATCEN SOCIAL RESEARCH TA NATIONAL CENTRE FOR SOCIAL RESEARCH,56519," 1,656.00 ",,EC1V 0AX,VCS,,,,
Department of Health and Social Care,Department of Health and Social Care,24/11/2020,Professional fees,GLOBAL AND PUBLIC HEALTH,NATCEN SOCIAL RESEARCH TA NATIONAL CENTRE FOR SOCIAL RESEARCH,56519," 2,031.00 ",,EC1V 0AX,VCS,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),HAFS-31331," 5,000,000.00 ",,SE1 7NT,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Outsourcing Contract,GLOBAL AND PUBLIC HEALTH,NCC SERVICES LTD,5519," 23,575.00 ",,M3 3AQ,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NEWCASTLE UNIVERSITY,ERS-650723-200098," 141,115.00 ",,NE1 7RU,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NEWCASTLE UNIVERSITY,ERS-650285-199868," 131,766.00 ",,NE1 7RU,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NEWCASTLE UNIVERSITY,ERS-650729-200099," 1,945,090.00 ",,NE1 7RU,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NEWCASTLE UPON TYNE CITY COUNCIL,ERS-649899-199586," 1,514,100.00 ",,NE1 8PP,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NEWHAM LONDON BOROUGH COUNCIL,ERS-649900-199587," 1,765,670.00 ",,E6 2RP,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Arm Length Bodies-Revenue Subsidy,GLOBAL AND PUBLIC HEALTH,NHS BLOOD AND TRANSPLANT (NHSBT),961527," 5,508,333.00 ",,LS15 7TW,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Arm Length Bodies-Revenue Subsidy,GLOBAL AND PUBLIC HEALTH,NHS BLOOD AND TRANSPLANT (NHSBT),961535," 267,000.00 ",,LS15 7TW,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,17/11/2020,Arm Length Bodies-Revenue Subsidy,GLOBAL AND PUBLIC HEALTH,NHS BLOOD AND TRANSPLANT (NHSBT),961536," 6,512,000.00 ",,LS15 7TW,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",ERS-648959-199147," 69,444.50 ",,BS1 3NX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",ERS-649095-199288," 107,354.00 ",,BS1 3NX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,"NHS BRISTOL, NORTH SOMERSET AND SOUTH GLOUCESTERSHIRE CCG",ERS-648956-199146," 65,784.82 ",,BS1 3NX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2020,Revenue Grants to non-profit institutions,ACUTE CARE AND WORKFORCE,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),LSF Grant," 14,762,120.00 ",,NE99 1UQ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,27/11/2020,Outsourcing Contract,ACUTE CARE AND WORKFORCE,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),SWB Funding 25.11.20," 10,500,000.00 ",,NE15 8NY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),HAFS-31332," 23,000,000.00 ",,NE1 6SN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2020,Revenue Grants to non-profit institutions,ACUTE CARE AND WORKFORCE,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),LEARNING SUPPORT FUND," 135,237,880.00 ",,NE15 8NY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NHS Cambridgeshire and Peterborough CCG 06H,ERS-649025-199287," 77,440.00 ",,CB2 8FH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS COUNTER FRAUD AUTHORITY,HAFS-31337," 500,000.00 ",,SE1 6LH,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,NHS ENGLAND CBA033,HAFS-31333," 2,511,576,000.00 ",,LS2 7UE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,ENDPBs Admin Revenue Grant in Aid,Holding CT Core,NHS ENGLAND CBA033,HAFS-31334," 7,810,491,000.00 ",,LS2 7UE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2020,Policy Payments,ACUTE CARE AND WORKFORCE,NHS INJURY BENEFITS SCHEME,IB0005," 3,753,267.13 ",,BL6 9JS,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2020,Policy Payments,ACUTE CARE AND WORKFORCE,NHS INJURY BENEFITS SCHEME,IB0006," 4,000,000.00 ",,BL6 9JS,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2020,Policy Payments,ACUTE CARE AND WORKFORCE,NHS INJURY BENEFITS SCHEME,IB0006," 3,943,033.46 ",,BL6 9JS,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NHS LIVERPOOL CCG,ERS-647928-198817," 146,554.00 ",,L1 4AZ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NHS NORTH STAFFORDSHIRE CCG 05G,ERS-649026-199289," 48,532.00 ",,ST5 1QG,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Rates,FINANCE AND GROUP OPERATIONS,NHS PROPERTY SERVICES LTD,H286912," 105,749.72 ",,WF3 1WE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,VAT dr (ST),Holding CT Core,NHS PROPERTY SERVICES LTD,H286912," 21,149.96 ",,WF3 1WE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS RESOLUTION FORMERLY LITIGATION AUTHORITY,HAFS-31335," 4,900,000.00 ",,LS1 4AD,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,27/11/2020,Capital policy payments,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9039000026," 28,890.00 ",,DE55 4QJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000021," 1,278,270.67 ",,DE55 4QJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000022," 1,939,551.92 ",,DE55 4QJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000023," 116,056.06 ",,DE55 4QJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000024," 1,227,348.32 ",,DE55 4QJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2020,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,NHS SUPPLY CHAIN,9421000025," 379,949.20 ",,DE55 4QJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,10/11/2020,Additions Other loans,FINANCE AND GROUP OPERATIONS,NHS SUPPLY CHAIN,SC SPECIAL PROJECTS 10/11/20," 200,000,000.00 ",,DE55 4QJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Additions Other loans,FINANCE AND GROUP OPERATIONS,NHS SUPPLY CHAIN,SC SPECIAL PROJECTS 19/11/20," 350,000,000.00 ",,DE55 4QJ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,NHS TRUST DEVELOPMENT AUTHORITY,HAFS-31336," 15,100,000.00 ",,SW1E 6QT,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-649064-199204," 1,687,952.00 ",,NR4 7UY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,ERS-649065-199205," 107,739.00 ",,NR4 7UY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-31368," 38,000.00 ",,NR4 7UY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-31369," 324,000.00 ",,NR4 7UY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-31370," 258,000.00 ",,NR4 7UY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-31417," 68,000.00 ",,NR4 7UY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-31418," 146,000.00 ",,NR4 7UY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORFOLK & NORWICH UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,HAFS-31419," 865,000.00 ",,NR4 7UY,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORFOLK AND SUFFOLK NHS FOUNDATION TRUST,HAFS-31420," 156,000.00 ",,NR8 6AN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NORFOLK COUNTY COUNCIL,ERS-649901-199588," 7,262,080.00 ",,NR1 2DL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NORTH BRISTOL NHS TRUST,ERS-649049-199248," 69,007.00 ",,BS1 2NP,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NORTH EAST LINCOLNSHIRE COUNCIL,ERS-649902-199585," 1,276,504.00 ",,DN35 8LN,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NORTH EAST LONDON NHS FOUNDATION TRUST,ERS-649011-199169," 29,303.00 ",,CM8 2TL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NORTH LINCOLNSHIRE COUNCIL,ERS-649903-199589," 1,378,336.00 ",,DN16 1AB,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,HAFS-31421," 693,000.00 ",,N18 1QX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,HAFS-31422," 539,000.00 ",,N18 1QX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,NORTH MIDDLESEX UNIVERSITY HOSPITAL NHS TRUST,HAFS-31423," 400,000.00 ",,N18 1QX,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NORTH SOMERSET COUNCIL,ERS-649935-199603," 1,720,416.00 ",,BS23 1LL,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NORTH TYNESIDE METROPOLITAN BOROUGH COUNCIL,ERS-649936-199604," 1,039,565.00 ",,NE28 6UZ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORTH WEST ANGLIA NHS FOUNDATION TRUST,HAFS-31341," 755,000.00 ",,PE3 9GZ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORTH WEST ANGLIA NHS FOUNDATION TRUST,HAFS-31342," 1,476,000.00 ",,PE3 9GZ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,NORTH WEST ANGLIA NHS FOUNDATION TRUST,HAFS-31424," 1,031,000.00 ",,PE3 9GZ,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NORTH YORKSHIRE COUNTY COUNCIL,ERS-649937-199605," 4,944,432.00 ",,DL6 1DF,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NORTHAMPTONSHIRE COUNTY COUNCIL,ERS-649938-199601," 6,026,224.00 ",,NN4 7DB,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NORTHUMBERLAND COUNTY COUNCIL,ERS-649939-199602," 1,612,170.00 ",,NE61 2EF,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ERS-647937-198815," 229,711.00 ",,NE3 3XT,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2020,Additions PDC Capital Support NHS FT Permanent,Holding CT Core,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",HAFS-31384," 116,000.00 ",,NE3 3XT,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NOTTINGHAM CITY COUNCIL,ERS-649940-199606," 1,664,500.00 ",,NG1 2DE,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-649119-199259," 427,647.00 ",,NG7 2UK,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-649114-199258," 42,622.00 ",,NG7 2UK,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-648550-199102," 113,715.00 ",,NG7 2UK,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-648551-199103," 101,360.00 ",,NG7 2UK,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ERS-649150-199260," 124,299.00 ",,NG7 2UK,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,HAFS-31371," 2,554,000.00 ",,NG5 1PB,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,HAFS-31372," 1,134,000.00 ",,NG5 1PB,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Revenue Grants to local authorities,GLOBAL AND PUBLIC HEALTH,NOTTINGHAMSHIRE COUNTY COUNCIL,ERS-649942-199607," 4,141,120.00 ",,NG2 7QP,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-647940-198806," 198,823.00 ",,NG3 6AA,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2020,Research & development,CHIEF SCIENTIFIC ADVISOR,NOTTINGHAMSHIRE HEALTHCARE NHS FOUNDATION TRUST,ERS-648998-199184," 114,417.00 ",,NG3 6AA,PUBLIC,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,NUMATIC INTERNATIONAL LTD,21251385," 37,500.00 ",,TA20 2GB,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,19/11/2020,Provisions cash payment,ACUTE CARE AND WORKFORCE,NURSING AND MIDWIFERY COUNCIL,PENSION SCHEME NOV 2020," 28,550.00 ",,W1B 1PZ,VCS,,,,
