Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ASI0005146,"44,630.00",,SE5 9RS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,PF00001412,"1,805,000.00",,SE5 9RS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,PF00001414,"1,481,000.00",,SE5 9RS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,PF00001413,"1,396,000.00",,SE5 9RS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,19/02/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0005249,"35,558.82",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0004801,"123,705.70",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Other programme expenditure,Global Health,KINGSBURY PRESS,63191,"356,400.00",,DN11 0BF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Other programme expenditure,Global Health,KINGSBURY PRESS,63231,"356,400.00",,DN11 0BF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Other programme expenditure,Global Health,KINGSBURY PRESS,63241,"356,400.00",,DN11 0BF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,19/02/2021,Other programme expenditure,Global Health,KINGSBURY PRESS,63247,"356,400.00",,DN11 0BF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,KINGSTON HOSPITAL NHS FOUNDATION TRUST,PF00001416,"2,463,695.00",,KT2 7QB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,KINGSTON HOSPITAL NHS FOUNDATION TRUST,PF00001415,"740,497.00",,KT2 7QB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Additions NCB PDC,Default Group,KINGSTON HOSPITAL NHS FOUNDATION TRUST,PF00000535,"100,000.00",,KT2 7QB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,KINGSTON UPON HULL CITY COUNCIL,020220211241GD5341,"1,039,112.00",,HU1 2AB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/02/2021,Revenue Grants to local authorities,Global Health,KINGSTON UPON HULL CITY COUNCIL,23022021DN1209GD5389,"115,802.00",,HU1 2AB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,KINGSTON UPON HULL CITY COUNCIL,29012021-DN-1031-GD5,"508,530.40",,HU1 2AB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,020220211241GD5341,"710,028.00",,KT1 1EU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,29012021-DN-1031-GD5,"200,612.30",,KT1 1EU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,KIRKLEES METROPOLITAN COUNCIL,020220211241GD5341,"1,759,148.00",,HD1 2EY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,02/02/2021,Revenue Grants to local authorities,Adult Social Care,KIRKLEES METROPOLITAN COUNCIL,29012021-DN-1031-GD5,"650,958.70",,HD1 2EY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,02/02/2021,Outsourcing Contract,Chief Scientific Advisor,KLEIJNEN SYSTEMATIC REVIEWS LTD,A01240,"312,354.64",,YO19 6FD,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,020220211241GD5341,"528,017.00",,L36 9YZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,29012021-DN-1031-GD5,"341,969.60",,L36 9YZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,02/02/2021,Training (Learning and Development),Finance and Group Operations,KORN FERRY UK LTD,1195057422,"18,905.00",,SW1Y 6QB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/02/2021,Training (Learning and Development),Finance and Group Operations,KORN FERRY UK LTD,1195055430,"5,792.00",,SW1Y 6QB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/02/2021,Consultancy/Professional Advice,NHS and Workforce,KPMG LLP,5502197739,"98,100.00",,E14 5GL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/02/2021,Storage costs,Global Health,KUEHNE AND NAGEL LTD,CW011855,"10,648,078.83",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/02/2021,Contractor/ Staff Substitution,Global Health,KUEHNE AND NAGEL LTD,GB13417553,"189,700.56",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/02/2021,Contractor/ Staff Substitution,Global Health,KUEHNE AND NAGEL LTD,GB13431075,"179,739.18",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Contractor/ Staff Substitution,Global Health,KUEHNE AND NAGEL LTD,GB13417547,"154,041.06",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/02/2021,Contractor/ Staff Substitution,Global Health,KUEHNE AND NAGEL LTD,GB13417555,"153,517.68",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/02/2021,Contractor/ Staff Substitution,Global Health,KUEHNE AND NAGEL LTD,GB13417551,"152,499.78",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/02/2021,Contractor/ Staff Substitution,Global Health,KUEHNE AND NAGEL LTD,GB13431074,"152,371.86",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/02/2021,Contractor/ Staff Substitution,Global Health,KUEHNE AND NAGEL LTD,GB13417546,"150,327.48",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/02/2021,Contractor/ Staff Substitution,Global Health,KUEHNE AND NAGEL LTD,GB13417544,"148,133.34",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/02/2021,Contractor/ Staff Substitution,Global Health,KUEHNE AND NAGEL LTD,GB13417550,"92,426.82",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/02/2021,Storage costs,Global Health,KUEHNE AND NAGEL LTD,CW011801,"328,507.94",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Storage costs,Global Health,KUEHNE AND NAGEL LTD,CW011802,"148,241.24",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Storage costs,Global Health,KUEHNE AND NAGEL LTD,CW011812,"473,140.44",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Storage costs,Global Health,KUEHNE AND NAGEL LTD,CW011812,"9,992,032.39",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Storage costs,Global Health,KUEHNE AND NAGEL LTD,CW011818,"473,140.44",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037998,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038013,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038029,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038047,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038048,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038063,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038096,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038118,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038151,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038155,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038156,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,09/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038171,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,10/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038192,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,10/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038212,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038236,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038260,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038279,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,19/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038292,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,19/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038309,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,19/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038341,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,25/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038393,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,25/02/2021,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1038413,"141,312.00",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA619354,"4,368.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA619355,"4,368.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA619352,"3,494.40",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA619353,"3,494.40",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA619357,"4,500.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA619360,"4,500.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA625551,"4,500.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA625552,"4,500.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA625553,"4,500.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA625554,"4,500.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA625549,"3,600.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/02/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA625550,"2,700.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,Consultancy/Professional Advice,NHS and Workforce,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LADEC20LA,"46,800.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,LAMBETH LONDON BOROUGH COUNCIL GRANTS,020220211241GD5341,"1,304,136.00",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,LAMBETH LONDON BOROUGH COUNCIL GRANTS,29012021-DN-1031-GD5,"528,120.60",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,LANCASHIRE CARE NHS FOUNDATION TRUST,ASI0004856,"110,690.15",,PR5 6AW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,LANCASHIRE CARE NHS FOUNDATION TRUST,PF00001418,"438,000.00",,PR5 6AW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,LANCASHIRE CARE NHS FOUNDATION TRUST,PF00001417,"145,000.00",,PR5 6AW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,LANCASHIRE COUNTY COUNCIL,020220211241GD5341,"4,879,196.00",,PR1 0LD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2021,Revenue Grants to local authorities,Adult Social Care,LANCASHIRE COUNTY COUNCIL,ASI0005263,"1,931,353.20",,PR1 0LD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00001426,"3,000,000.00",,PR7 1GZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00001420,"2,748,000.00",,PR7 1GZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00001422,"2,568,964.00",,PR7 1GZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00001421,"1,456,000.00",,PR7 1GZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00001419,"1,000,000.00",,PR7 1GZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00001423,"500,000.00",,PR7 1GZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00001424,"500,000.00",,PR7 1GZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00001425,"500,000.00",,PR7 1GZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,LANCASTER CITY COUNCIL,29012021-DN-1031-GD5,"1,931,353.20",,LA1 1PJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/02/2021,UK motor vehicles costs,Global Health,LEASEPLAN UK LIMITED,507782966,"451,915.00",,SL1 4AA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0004932,"51,798.89",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0004854,"29,187.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0005181,"29,187.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Additions NCB PDC,Default Group,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,PF00000880,"1,440,000.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEEDS BECKETT UNIVERSITY,ASI0005045,"65,248.35",,LS1 3HE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Rates,Finance and Group Operations,LEEDS CITY COUNCIL,901307182 dec jan,"7,424.00",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/02/2021,Rates,Finance and Group Operations,LEEDS CITY COUNCIL,901349235dec jan,"31,574.00",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,LEEDS CITY COUNCIL,020220211241GD5341,"3,172,556.00",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/02/2021,Revenue Grants to local authorities,Global Health,LEEDS CITY COUNCIL,23022021DN1209GD5389,"199,080.00",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,LEEDS CITY COUNCIL,29012021-DN-1031-GD5,"1,158,755.50",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0004894,"112,276.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0005216,"112,276.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0004903,"66,002.22",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0004919,"26,019.10",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0004919,"26,019.08",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0004919,"26,019.08",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,02/02/2021,Outsourcing Contract,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410167431,"369,303.63",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/02/2021,Outsourcing Contract,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410168805,"314,269.31",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0004791,"203,503.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/02/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0004814,"85,016.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/02/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0005147,"85,016.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0005066,"73,331.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0005066,"23,912.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0005051,"122,589.09",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0005008,"83,273.24",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0005011,"61,576.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0005048,"54,110.03",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0005048,"18,036.68",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004967,"108,463.64",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004962,"77,766.45",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004985,"151,368.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,19/02/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0005232,"151,368.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,LEICESTER CITY COUNCIL,020220211241GD5341,"1,416,896.00",,LE1 6ZG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/02/2021,Revenue Grants to local authorities,Global Health,LEICESTER CITY COUNCIL,23022021DN1209GD5389,"403,200.00",,LE1 6ZG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,LEICESTER CITY COUNCIL,29012021-DN-1031-GD5,"550,808.30",,LE1 6ZG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/02/2021,Revenue Grants to non-profit institutions,Global Health,LEICESTER UNIVERSITY OF,ASI0005097,"94,430.40",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0005017,"48,275.93",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,LEICESTERSHIRE COUNTY COUNCIL,020220211241GD5341,"2,824,620.00",,LE3 8RA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/02/2021,Revenue Grants to local authorities,Global Health,LEICESTERSHIRE COUNTY COUNCIL,23022021DN1209GD5389,"272,979.00",,LE3 8RA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,LEICESTERSHIRE COUNTY COUNCIL,29012021-DN-1031-GD5,"844,986.80",,LE3 8RA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2021,Additions NCB PDC,Default Group,LEICESTERSHIRE PARTNERSHIP NHS TRUST,PF00000881,"1,408,000.00",,LE19 1SS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/02/2021,Revenue Grants to local authorities,Global Health,LEWISHAM LONDON BOROUGH COUNCIL,020220211241GD5341,"1,223,368.00",,SE6 4RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Revenue Grants to local authorities,Adult Social Care,LEWISHAM LONDON BOROUGH COUNCIL,29012021-DN-1031-GD5,"478,758.70",,SE6 4RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Outsourcing Contract,Chief Scientific Advisor,LGC LTD,50895387,"111,524.00",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,01/02/2021,Outsourcing Contract,Chief Scientific Advisor,LGC LTD,517942,"1,018,798.59",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/02/2021,Additions-P&M,Global Health,LGC LTD,INVOICE50182888,"1,051,200.00",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/02/2021,Outsourcing Contract,Global Health,LGC LTD,INVOICE50182888,"6,000,000.00",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/02/2021,Other programme expenditure,Global Health,LGC LTD,INVOICE50182723,"1,123,125.17",,TW11 0LY,Large,,,,
