Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Revenue Grants to local authorities,Global Health,FOLKESTONE AND HYTHE DISTRICT COUNCIL,07052021DN0820GD5518,"178,077.52",,CT20 2QY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Additions-P&M,Global Health,FORMULATRIX INC,8286,"42,839.39",,1730,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Outsourcing Contract,Global Health,FORMULATRIX INC,8286,"2,770.81",,1730,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Outsourcing Contract,Global Health,FORMULATRIX INC,8286,"1,548.00",,1730,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Outsourcing Contract,Global Health,FORMULATRIX INC,8286,"1,354.80",,1730,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Outsourcing Contract,Global Health,FORMULATRIX INC,8286,896.4,,1730,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Outsourcing Contract,Global Health,FORMULATRIX INC,8286,480,,1730,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Outsourcing Contract,Global Health,FORMULATRIX INC,8286,103.2,,1730,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,FRESENIUS KABI LTD,914163963,"18,148.50",,WA7 1NT,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,FRESENIUS KABI LTD,914163963,"5,563.56",,WA7 1NT,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,FRESENIUS KABI LTD,914163963,"5,584.58",,WA7 1NT,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,FRESENIUS KABI LTD,914163963,"3,839.40",,WA7 1NT,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Facilities management: contract,Global Health,G4S FACILITIES MANAGEMENT (UK) LIMITED,90427124,"16,144,720.64",,S81 7QF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Facilities management: contract,Global Health,G4S FACILITIES MANAGEMENT (UK) LIMITED,90427126,"6,385,751.03",,S81 7QF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Facilities management: contract,Global Health,G4S FACILITIES MANAGEMENT (UK) LIMITED,90427125,"6,307,977.48",,S81 7QF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Facilities management: contract,Global Health,G4S FACILITIES MANAGEMENT (UK) LIMITED,90427124,"6,183,111.59",,S81 7QF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Facilities management: contract,Global Health,G4S FACILITIES MANAGEMENT (UK) LIMITED,90427864,"171,263.27",,S81 7QF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610062401,"35,589.83",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610060052,"16,255.60",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610062400,"10,658.03",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610060053,"3,926.18",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610062401,"8,685,867.58",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610060052,"4,057,223.84",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610062400,"639,771.19",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610060053,"515,389.46",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610062410,"11,938.08",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610062813,"70,362.57",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610062814,"3,568.48",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610062401,"1,106,041.68",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610060052,"887,693.04",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610062400,"245,855.69",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610060053,"118,612.38",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610062401,"50,318.39",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610060052,"33,905.42",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610060053,"14,838.88",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Security: contract,Global Health,G4S SECURE SOLUTIONS (UK) LIMITED,82610062400,"8,716.86",,SM1 1JB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Revenue Grants to local authorities,Global Health,GATESHEAD COUNCIL,11052021DN1703GD5551,"51,014.21",,NE8 1HH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2021,Revenue Grants to local authorities,Global Health,GATESHEAD COUNCIL,05052021DN1219GD5548,"44,529.00",,NE8 1HH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,GENOME RESEARCH LTD,803362,"4,199,196.67",,CB10 1SA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/05/2021,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,GERMANY MINISTRY OF HEALTH ,FCP0000236,"4,258,718.67",EEA Payments,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Additions-P&M,GLOBAL AND PUBLIC HEALTH,GINOLIS OY,FCP0000268,"185,806.45",SITE ACCEPTANCE TESTS ,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Research & development,Chief Scientific Advisor,GLASGOW UNIVERSITY OF,ASI0011455,"142,472.90",,G12 8QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Training (Learning and Development),Global Health,GLASGOW UNIVERSITY OF,130056676,"127,168.00",,G12 8QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Training (Learning and Development),Global Health,GLASGOW UNIVERSITY OF,130056422,"127,168.00",,G12 8QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Training (Learning and Development),Global Health,GLASGOW UNIVERSITY OF,130056077,"127,168.00",,G12 8QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Research & development,Chief Scientific Advisor,GLASGOW UNIVERSITY OF,ASI0011706,"51,007.92",,G12 8QQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,GLOBAL MANUFACTURING ASIA LTD,FCP0000240,"351,326.85",PPE - Gloves,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI372161,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI372037,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI372036,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371948,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371528,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371432,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371353,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371352,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371217,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371061,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371060,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370956,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370955,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370872,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370871,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370768,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370767,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370764,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370763,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370649,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370648,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370474,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370473,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370331,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370330,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370187,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370186,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370163,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370162,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369978,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369866,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369865,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369746,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369745,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369638,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369635,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369522,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369521,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369372,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371614,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371433,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370954,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370953,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370952,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370951,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370950,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370652,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370061,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370060,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369742,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369047,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI1371951,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI369743,"57,657.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371431,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370185,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI370161,"362,718.72",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Other programme expenditure,Global Health,GLOBUS SHETLAND LTD,SI371434,"136,281.60",,M17 1SH,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Revenue Grants to local authorities,Global Health,GLOUCESTERSHIRE COUNTY COUNCIL,11052021DN1703GD5551,"120,820.79",,GL1 2TG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2021,Revenue Grants to local authorities,Global Health,GLOUCESTERSHIRE COUNTY COUNCIL,05052021DN1219GD5548,"100,000.00",,GL1 2TG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/05/2021,Contractor/ Staff Substitution,Global Health,GOVERNMENT PROPERTY AGENCY,00000001/8522,"243,766.06",,SW1H 0NN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/05/2021,Contractor/ Staff Substitution,Global Health,GOVERNMENT PROPERTY AGENCY,00000001/7979,"83,004.00",,SW1H 0NN,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Legal Fees,NHS and Workforce,GOWLING WLG UK LLP,1589845,"66,066.10",,SE1 2AU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,07/05/2021,Research & development,GLOBAL AND PUBLIC HEALTH,GRAND CHALLENGES CANADA,FCP0000233,"1,443,541.00",FUNDING GLOBAL MENTAL HEALTH PROGRAMME,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Revenue Grants to local authorities,Global Health,GRAVESHAM BOROUGH COUNCIL,07052021DN0820GD5518,"157,234.57",,DA12 1AU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Research & development,Chief Scientific Advisor,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ASI0011487,"588,787.00",,WC1N 3JH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Research & development,Chief Scientific Advisor,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ASI0011502,"52,879.00",,WC1N 3JH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Research & development,Chief Scientific Advisor,GREAT ORMOND STREET HOSPITAL FOR CHILDREN NHS FOUNDATION TRUST,ASI0011645,"88,450.00",,WC1N 3JH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Revenue Grants to local authorities,Global Health,GREAT YARMOUTH BOROUGH COUNCIL,07052021DN0820GD5518,"192,444.28",,NR30 2QF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Revenue Grants to local authorities,Global Health,GREATER MANCHESTER COMBINED AUTHORITY,19052021DN1425GD5565,"2,065,800.00",,M1 6EU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0011651,"87,650.00",,M25 3BL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,19/05/2021,Other programme expenditure,GLOBAL AND PUBLIC HEALTH,GREECE MINISTRY OF HEALTH ,FCP0000249,"158,942.05",EEA Payments,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,06/05/2021,Revenue Grants to local authorities,Global Health,GREENWICH LONDON BOROUGH COUNCIL,05052021DN1219GD5548,"1,466,981.00",,SE18 6PW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Revenue Grants to local authorities,Global Health,GREENWICH LONDON BOROUGH COUNCIL,11052021DN1703GD5551,"74,344.58",,SE18 6PW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0011483,"1,082,364.00",,SE1 9BB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0011726,"147,701.16",,SE1 9BB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0011465,"122,550.00",,SE1 9BB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0011606,"2,232,187.00",,SE1 9BB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0011646,"92,381.00",,SE1 9BB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/05/2021,Research & development,Chief Scientific Advisor,GUYS AND ST THOMAS NHS FOUNDATION TRUST,ASI0011646,"29,805.00",,SE1 9BB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/05/2021,Revenue Grants to local authorities,Global Health,HACKNEY LONDON BOROUGH COUNCIL,19052021DN1606GD5564,"299,095.00",,E8 4RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Revenue Grants to local authorities,Global Health,HACKNEY LONDON BOROUGH COUNCIL,11052021DN1703GD5551,"91,816.21",,E8 4RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,27/05/2021,Revenue Grants to local authorities,Global Health,HACKNEY LONDON BOROUGH COUNCIL,19052021DN1425GD5565,"81,314.00",,E8 4RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Revenue Grants to local authorities,Global Health,HALTON BOROUGH COUNCIL,11052021DN1703GD5551,"36,422.23",,WA8 6NB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,10/05/2021,Revenue Grants to local authorities,Global Health,HAMBLETON DISTRICT COUNCIL,07052021DN0820GD5518,"97,230.31",,DL6 2UU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,550017,"54,687.36",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103197,"162,958.32",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103196,"109,374.72",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103012,"109,374.72",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103355,"81,479.16",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103283,"81,479.16",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103027,"81,479.16",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103281,"62,052.48",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103199,"56,322.00",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103283,"54,687.36",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103027,"54,687.36",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103301,"9,192.96",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,14/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103354,"4,596.48",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103282,"2,732.40",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103280,"2,732.40",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103248,"2,732.40",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14103244,"2,732.40",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,04/05/2021,Outsourcing Contract,Global Health,HAMILTON SALES AND SERVICE UK LTD,14102754,"2,298.24",,B46 1JH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,13/05/2021,Revenue Grants to local authorities,Global Health,HAMMERSMITH AND FULHAM LONDON BOROUGH COUNCIL,11052021DN1703GD5551,"51,497.65",,W6 9JT,Govn,,,,
