Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0019118,"44,439.35",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0018947,"50,142.33",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0018853,"85,288.76",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0018772,"72,480.38",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0018728,"45,568.94",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0018531,"72,083.74",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0018256,"75,009.57",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0018215,"74,288.00",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0018183,"41,795.08",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0018169,"180,028.00",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0018168,"192,684.00",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0018134,"44,641.35",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0017957,"50,328.00",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0017741,"82,508.00",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0017709,"107,723.00",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,CAMBRIDGE UNIVERSITY OF,ASI0017689,"58,823.00",Research & development,CB2 1TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0018940,"44,063.96",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0018612,"158,641.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0018306,"30,793.77",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0018213,"70,099.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0018200,"47,054.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0018190,"36,041.22",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0018171,"144,999.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0018114,"76,226.68",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0017956,"32,957.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0017952,"69,301.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0017940,"33,876.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0017909,"35,238.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0017841,"45,228.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0017836,"34,624.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0017777,"46,236.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BRISTOL UNIVERSITY OF,ASI0017671,"55,098.00",Research & development,BS8 1TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BRADFORD UNIVERSITY OF,ASI0018668,"56,886.99",Research & development,BD7 1DP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0019111,"253,930.00",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0019030,"32,775.06",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018998,"187,137.00",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018976,"125,394.33",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018959,"33,066.27",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018896,"62,078.52",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018844,"49,971.93",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018816,"34,100.09",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018795,"135,451.04",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018749,"62,126.38",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018730,"173,506.81",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018718,"56,284.19",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018698,"151,441.18",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018576,"67,502.60",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018529,"34,639.15",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018523,"50,549.18",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018522,"114,027.44",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018510,"62,965.41",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018509,"88,898.79",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018439,"118,239.55",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018367,"100,945.95",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018361,"241,071.00",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018338,"160,194.12",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018327,"379,473.76",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018313,"241,283.31",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018311,"59,504.41",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018045,"761,790.00",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0018029,"46,617.00",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0017775,"35,917.00",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0017770,"41,406.00",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0017707,"79,672.00",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM UNIVERSITY OF,ASI0017677,"40,793.00",Research & development,B15 2TT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0019120,"48,797.72",Research & development,BT7 1NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0018985,"127,895.57",Research & development,BT7 1NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0018969,"34,186.66",Research & development,BT7 1NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0018876,"74,239.88",Research & development,BT7 1NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0018843,"80,449.38",Research & development,BT7 1NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,BELFAST QUEENS UNIVERSITY OF,ASI0018227,"37,500.00",Research & development,BT7 1NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0019033,"31,368.37",Research & development,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0019011,"104,740.38",Research & development,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0018776,"82,121.88",Research & development,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0018770,"39,901.86",Research & development,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0018369,"52,027.68",Research & development,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0018254,"79,603.28",Research & development,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0018242,"130,556.94",Research & development,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0018199,"42,996.17",Research & development,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0018186,"66,611.91",Research & development,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,ABERDEEN UNIVERSITY OF,ASI0018175,"137,500.00",Research & development,AB24 3FX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,NHS NATIONAL SERVICES SCOTLAND NHS NSS,ASI0018370,"68,194.75",Research & development,EH12 9EB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GLASGOW CALEDONIAN UNIVERSITY,ASI0019107,"156,128.89",Research & development,G4 0BA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GLASGOW CALEDONIAN UNIVERSITY,ASI0018954,"33,215.24",Research & development,G4 0BA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GLASGOW CALEDONIAN UNIVERSITY,ASI0018943,"47,793.28",Research & development,G4 0BA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,ECONOMIC AND SOCIAL RESEARCH COUNCIL (ESRC),ASI0017772,"64,439.86",Research & development,SN2 1UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0018295,"80,684.00",Research & development,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0018235,"42,297.00",Research & development,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0017902,"101,935.00",Research & development,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0017858,"1,285,274.00",Research & development,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0017645,"113,749.00",Research & development,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0017636,"1,446,992.00",Research & development,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE HEALTHCARE NHS TRUST,ASI0017603,"186,944.00",Research & development,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,COVENTRY & WARWICKSHIRE PARTNERSHIP NHS TRUST,ASI0019000,"88,177.00",Research & development,CV6 6NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,COVENTRY & WARWICKSHIRE PARTNERSHIP NHS TRUST,ASI0018799,"30,161.60",Research & development,CV6 6NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,COVENTRY & WARWICKSHIRE PARTNERSHIP NHS TRUST,ASI0018748,"30,663.67",Research & development,CV6 6NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0019096,"50,000.00",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0019077,"35,000.00",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0018996,"41,072.00",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0018882,"109,986.88",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0018874,"41,256.50",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0018694,"61,159.36",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0018504,"113,148.00",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0018430,"117,242.81",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0018375,"34,557.69",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0018368,"70,328.88",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0018315,"71,714.00",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0018286,"64,693.00",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,GREATER MANCHESTER MENTAL HEALTH NHS FOUNDATION TRUST,ASI0017892,"87,651.00",Research & development,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,BIRMINGHAM AND SOLIHULL MENTAL HEALTH NHS FOUNDATION TRUST,ASI0017928,"35,777.00",Research & development,B1 3RB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,ASI0018720,"60,000.00",Research & development,B18 7QH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,SANDWELL & WEST BIRMINGHAM HOSPTIALS NHS TRUST,ASI0018179,"36,180.00",Research & development,B18 7QH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ASI0018928,"35,000.00",Research & development,NE3 3XT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ASI0018895,"118,749.86",Research & development,NE3 3XT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ASI0018348,"117,819.96",Research & development,NE3 3XT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",ASI0017717,"392,098.00",Research & development,NE3 3XT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,ASI0019067,"50,000.00",Research & development,TS6 0SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,ASI0018832,"80,731.00",Research & development,TS6 0SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,ASI0018386,"96,417.00",Research & development,TS6 0SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,ASI0018828,"45,000.00",Research & development,BN13 3EP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,ASI0018148,"72,469.73",Research & development,BN13 3EP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,ASI0017727,"251,174.00",Research & development,BN13 3EP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0019099,"32,000.00",Research & development,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0019093,"35,000.00",Research & development,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0019009,"37,000.00",Research & development,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0019007,"32,000.00",Research & development,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0019004,"30,000.00",Research & development,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0018598,"66,414.24",Research & development,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0018471,"36,500.00",Research & development,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0018416,"132,306.00",Research & development,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0018337,"82,567.76",Research & development,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2021,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0018164,"103,163.00",Research & development,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2021,Research & development,Chief Scientific Advisor,NOTTINGHAM UNIVERSITY HOSPITALS NHS TRUST,ASI0017906,"122,163.00",Research & development,NG5 1PB,Govn,,,
