Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0016464,"40,000.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0016465,"66,947.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0016465,"66,947.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0016464,"85,000.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0016270,"34,000.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/10/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0016446,"40,000.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,27/10/2021,Research & development,Chief Scientific Advisor,IMPERIAL COLLEGE LONDON,ASI0017069,"102,808.00",,SW7 2AZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Revenue Grants to non-profit institutions,Social Care Group,IMPROVEMENT AND DEVELOPMENT AGENCY,ASI0016459,"54,025.00",,SW1P 3HZ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,451690,"100,000.00",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,451381,"2,700.00",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,506197,"-14,942.83",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,451392,544.21,,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,451564,"25,057.17",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,451563,"68,959.17",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,25/10/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,451564,"14,942.83",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Service charge - ICT,NHSX,INFORMATICA SYSTEMS LTD,INV-0455,"63,586.04",,RH4 9JD,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Capital policy payments,Commercial,INNOVATE UK,CIN-1001356,"1,831,231.62",,SN2 1FL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Capital policy payments,Commercial,INNOVATE UK,CIN-1001357,"781,510.35",,SN2 1FL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,01/10/2021,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LTD,5460639,"59,132.32",,S9 2BU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122546,581.76,,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122244,670.35,,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122247,"1,454.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122395,"1,454.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122694,"1,454.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122819,"1,454.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122823,"2,110.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122406,"2,213.25",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122820,"2,232.13",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122251,"2,345.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122410,"2,345.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122699,"2,345.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122551,"2,345.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122248,"2,551.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122400,"2,551.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122695,"2,551.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122547,"2,551.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122401,"2,592.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122821,"2,592.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122404,"2,851.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122552,"3,385.56",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122252,"3,563.75",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122700,"3,563.75",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122701,"3,688.75",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122253,"3,688.75",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122697,"3,688.75",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122549,"3,688.75",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122553,"3,688.75",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122822,"3,688.75",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122689,"4,270.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122541,"4,270.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122814,"4,270.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122409,"4,320.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122696,"4,320.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122698,"4,320.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122548,"4,320.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122550,"4,320.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122402,"5,902.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122399,"5,909.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122691,"6,220.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122543,"6,220.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122817,"6,220.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122403,"8,540.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122085,"1,745.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122086,"3,061.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122091,"4,276.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122088,"4,426.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122080,"5,124.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122087,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122089,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122249,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122250,"5,184.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122090,"5,346.60",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122244,"6,659.58",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122092,"8,853.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122082,"14,928.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Public Health,INSIGHT EXECUTIVE GROUP LTD,122081,"1,790.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Public Health,INSIGHT EXECUTIVE GROUP LTD,122243,"1,790.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Public Health,INSIGHT EXECUTIVE GROUP LTD,122690,"1,790.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Public Health,INSIGHT EXECUTIVE GROUP LTD,122542,"1,790.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Contractor/ Staff Substitution,Public Health,INSIGHT EXECUTIVE GROUP LTD,122816,"1,790.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122810,"3,510.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122239,"3,930.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122684,"3,930.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122809,"3,930.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122240,"7,020.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Consultancy/Professional Advice,Commercial,INSIGHT EXECUTIVE GROUP LTD,122812,"2,076.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Consultancy/Professional Advice,Commercial,INSIGHT EXECUTIVE GROUP LTD,122540,"2,595.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Consultancy/Professional Advice,Commercial,INSIGHT EXECUTIVE GROUP LTD,122687,"2,595.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122545,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122693,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Consultancy/Professional Advice,Commercial,INSIGHT EXECUTIVE GROUP LTD,122808,"2,821.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Consultancy/Professional Advice,Commercial,INSIGHT EXECUTIVE GROUP LTD,122688,"3,376.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Consultancy/Professional Advice,Commercial,INSIGHT EXECUTIVE GROUP LTD,122813,"3,376.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/10/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122692,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122544,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Consultancy/Professional Advice,Commercial,INSIGHT EXECUTIVE GROUP LTD,122686,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/10/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122702,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122554,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122826,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Consultancy/Professional Advice,Commercial,INSIGHT EXECUTIVE GROUP LTD,122811,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,29/10/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122818,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122242,"13,279.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122815,"13,279.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122238,"1,410.60",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122075,"1,763.26",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122246,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122392,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122074,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122241,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122393,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122083,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122093,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122245,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122398,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122405,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122391,"5,402.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122237,"5,605.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,13/10/2021,Research & development,Chief Scientific Advisor,INTENSIVE CARE NATIONAL AUDIT AND RESEARCH CENTRE,ASI0016254,"34,000.00",,WC1V 6AZ,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,NHSX,INVESTIGO LTD,312789,840,,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,NHSX,INVESTIGO LTD,312810,"1,440.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,NHSX,INVESTIGO LTD,312810,"2,160.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,332459,"2,562.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,332230,"2,700.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,331840,"2,987.62",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,NHSX,INVESTIGO LTD,312789,"3,360.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,331839,"3,530.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,332458,"3,530.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,NHSX,INVESTIGO LTD,312809,"3,600.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,331838,"3,784.42",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,331837,"4,730.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,332457,"4,730.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,NHSX,INVESTIGO LTD,312800,"5,040.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,332229,"5,304.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Consultancy/Professional Advice,Global Health,INVESTIGO LTD,332455,"7,194.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,NHSX,INVESTIGO LTD,312798,"7,200.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,NHSX,INVESTIGO LTD,312786,"7,980.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,332456,826.1,,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,332456,"3,304.42",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/10/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,331836,"4,130.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/10/2021,Consultancy/Professional Advice,NHSX,IPSOS MORI UK LTD,21002189,"83,940.00",,E1W 1YW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/10/2021,Outsourcing Contract,Public Health,IQVIA LTD,4124622907,"43,132.20",,N1 9JY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YB21241-YB21241,328.12,,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YB74229-YB74229,897.44,,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YB15106-YB15106,"1,257.91",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YB74250-YB74251,"2,398.14",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/10/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YB15107-YB15160,"6,223.94",,EH54 5DL,Large,,,,
