Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Service charge - ICT,Finance and Group Operations,HITACHI SOLUTIONS EUROPE LTD,I006080P-GB01,90000,D365 100 call-off units,EC2Y 9HT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Service charge - ICT,Finance and Group Operations,HITACHI SOLUTIONS EUROPE LTD,I005856P,97500,D365 service mgt costs 1st Apr 22 - 31st Jan 23,EC2Y 9HT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Rates,Finance and Group Operations,LAMBETH LONDON BOROUGH COUNCIL RESTRICTED USE,36080133135016a,384370,Wellington House Rates FY 22/23,SW2 1RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,13722598,38144.6,WH Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,13722598,3024.24,PH Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,13722598,8565.58,BH Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,13722598,24274.32,39VS Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,000013439167a,41101.54,WH Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,000013439167a,3643.87,PH Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Electricity,Finance and Group Operations,EDF ENERGY PLC,000013439167a,7807.13,BH Electricity FY 22/23,PL3 5XQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100521352,211689.44,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100521335,506970.52,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100521334,29239.6,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100518914,457875.83,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100518904,214698.74,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100518896,35911.4,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100518801,42423.28,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100516361,321608.68,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100515014,117690.6,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100515008,192101.39,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2022,Additions-LEASED BUILDINGS,Finance and Group Operations,WILLMOTT DIXON INTERIORS LTD,8002557,119028.52,WM13 - QH L7 Enabling Works,EC4A 4HJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2022,Service charge - Property related,Finance and Group Operations,NHS PROPERTY SERVICES LTD,H629334,7822.12,Waterfront 4 SVC 22/23,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,NHS PROPERTY SERVICES LTD,H629334,4017.43,Waterfront 4 Rent 22/23,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2022,Rates,Finance and Group Operations,NHS PROPERTY SERVICES LTD,H629334,221.52,Waterfront 4 Rates 22/23,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2022,Rates,Finance and Group Operations,NEWHAM LONDON BOROUGH COUNCIL,46676341,48323,2 Redman Place Rates FY 22/23,E6 2RP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2022,Legal Fees,Finance and Group Operations,SHARPE PRITCHARD LLP,133203,88983.5,Legal Services Replacement,WC1X 0BJ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2022,Facilities management: contract,Finance and Group Operations,NHS PROPERTY SERVICES LTD,H629334,12955.53,Waterfront 4 FM 22/23,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2022,Banner Lodge Card Control,Finance and Group Operations,THE ROYAL BANK OF SCOTLAND PLC,EPC/Banner 05-10 22,640.67,Banner,SS1 9AJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2022,Additions-LEASED BUILDINGS,Finance and Group Operations,WILLMOTT DIXON INTERIORS LTD,8002505,308378.86,Pre-Approved Contingency for Quarry House L8,EC4A 4HJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Publicity & advertising,Finance and Group Operations,MULLENLOWE LONDON,9052020709,95016,Freuds FEE - Winter Vaccines 22-23,EC1Y 1AT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Publicity & advertising,Finance and Group Operations,MULLENLOWE LONDON,9052020708,60450,Freuds - Winter Vaccines 22-23 PR costs,EC1Y 1AT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Publicity & advertising,Finance and Group Operations,MULLENLOWE LONDON,9052020708,1550,Freuds - CCS charges,EC1Y 1AT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Publicity & advertising,Finance and Group Operations,MULLENLOWE LONDON,9052020666,160085,MMC - Winter Vaccinations 2022 campaign activity,EC1Y 1AT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Outsourcing Contract,Finance and Group Operations,MINISTRY OF JUSTICE (MOJ),2333488,79791.6,Increase PO for CSHR Casework Services 22/23,SW1H 9AJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Legal Fees,Finance and Group Operations,PETERS AND PETERS SOLICITORS LLP,40398,37430.71,Operation MONET costs for Q2.,EC4A 1BW,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Consultancy/Professional Advice,Finance and Group Operations,NHS SHARED BUSINESS SERVICES SBS,100113538,141994.06,Managed Consultancy Services,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/11/2022,Consultancy/Professional Advice,Finance and Group Operations,NHS SHARED BUSINESS SERVICES SBS,100113537,386855.5,Managed Consultancy Services,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20010,5279.99,Windsor House 13-15 flr 21/22 SVC,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20010,154116.35,Windsor House 13-15 flr 21/22 Landlord SVC,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Service charge - ICT,Finance and Group Operations,COGNIZANT WORLDWIDE LIMITED,1246588,120223.5,Digital Discovery and Delivery Support,W2 6BD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584403113,33303.6,OHID Inbound IT Prog -P2-Deployment Addl Scope,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584403112,52003.51,OHID Inbound IT Prog -P2-Deployment Addl Scope,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584403106,39662.7,OHID Inbound IT Programme P2 -People - cc 19085,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Secondees in invoiced costs,Finance and Group Operations,MINISTRY OF JUSTICE (MOJ),2331064,31559.48,Ben Stack salary recharge to MoJ July - Nov 21,SW1H 9AJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20010,361049.5,Windsor House 13-15 flr 21/22 Rent,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20010,131139.75,Windsor House 13-15 flr 21/22 Rates,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/20010,10895.88,Rates,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00666740RI,11039.5,Seaton House 2022/23 Cleaning,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00666740RI,18396.68,Seaton House 2022/23 Building Maint,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Telephone costs,Finance and Group Operations,BRITISH TELECOMMUNICATIONS PLC,VP 61774670 Q04201C6,1257.77,BT - Short Haul Data Services  (22/23),EC1A 7AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Telephone costs,Finance and Group Operations,BRITISH TELECOMMUNICATIONS PLC,VP 61774670 Q04201C6,90076.8,BT - MPLS Data connections  (22/23),EC1A 7AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Telephone costs,Finance and Group Operations,BRITISH TELECOMMUNICATIONS PLC,VP 61774670 Q04201C6,975.19,BT - Broadband Rental charges (22/23),EC1A 7AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Telephone costs,Finance and Group Operations,BRITISH TELECOMMUNICATIONS PLC,VP 61774670 Q04201C6,4.8,BT - Account Charges  (22/23),EC1A 7AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,ZB89625?ZB89625,565.44,Record Management - Unclassified,EH54 5DL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,ZB89625?ZB89625,37189.48,NHS Legacy Records Storage-EMD91,EH54 5DL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Service charge - Property related,Finance and Group Operations,CITY OF YORK COUNCIL,9002238703,26828.4,West Offices York SVC 22/23,YO1 6GA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Service charge - Property related,Finance and Group Operations,CITY OF YORK COUNCIL,9002214183,26828.4,West Offices York SVC 22/23,YO1 6GA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Service charge - Property related,Finance and Group Operations,CITY OF YORK COUNCIL,9002191109,26828.4,West Offices York SVC 22/23,YO1 6GA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Service charge - ICT,Finance and Group Operations,BRITISH TELECOMMUNICATIONS PLC,VP 61774670 Q04201C6,14955.26,BT - Telephony  (22/23),EC1A 7AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670295RI,1730.79,BH Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670294RI,5565.31,PH Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670290RI,47314.64,39VS  Security 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/16495,465707.75,10SC Rent 9th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,CITY OF YORK COUNCIL,9002238703,19380,West Offices York Rent 22/23,YO1 6GA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,CITY OF YORK COUNCIL,9002214183,19380,West Offices York Rent 22/23,YO1 6GA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,CITY OF YORK COUNCIL,9002191109,19380,West Offices York Rent 22/23,YO1 6GA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670290RI,44236.61,39VS Central FM 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Consultancy/Professional Advice,Finance and Group Operations,NHS SHARED BUSINESS SERVICES SBS,100115793,240915.66,Managed Consultancy Services,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Consultancy/Professional Advice,Finance and Group Operations,NHS SHARED BUSINESS SERVICES SBS,100115792,368470.4,Managed Consultancy Services,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100518799,70523.6,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100516362,69309.4,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100515023,45747.24,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Consultancy/Professional Advice,Finance and Group Operations,K2 CONSULTANCY LIMITED,5414,118439.52,Extension for H1.0 Development to Ref Design,SE1 2EL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670295RI,9181.59,BH Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670294RI,3680.44,PH Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670290RI,30031.9,39VS Cleaning 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670295RI,13992.5,BH Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670294RI,9814.44,PH Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670290RI,54939.8,39VS Building/Maintanence  2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Outsourcing Contract,Finance and Group Operations,GOVERNMENT INTERNAL AUDIT AGENCY,44936,623346,Internal Audit Plan for 2022-23,SW1A 2HQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,IT minor costs non capital,Finance and Group Operations,BRITISH TELECOMMUNICATIONS PLC,VP 61774670 Q04201C6,37158.84,BTNet (WM42311438) Internet resilient service,EC1A 7AJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670295RI,14433.09,BH Central FM 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Facilities management: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00670294RI,8386.03,PH Central FM 2022/23,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2022,Revenue Policy Payments,DG9,NHS PENSIONS AGENCY,ERS-2223-116,1952350.25,2022-23 payment of ALB pension costs,FY7 8LG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2022,Parliamentary Funding (Cash) - SpHAs/Exec Agency,Default Group,UK HEALTH SECURITY AGENCY (UKHSA),PF00012213,531000000,Main Funding,SP4 0JG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2022,Parliamentary Funding (Cash) - SpHAs/Exec Agency,Default Group,NHS COUNTER FRAUD AUTHORITY,PF00012212,1000000,Main Funding,SE1 6LH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2022,Parliamentary Funding (Cash) - SpHAs/Exec Agency,Default Group,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),PF00012211,22000000,Main Funding,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2022,Grant in Aid Funding (Cash) - ENDPBs,Default Group,NHS ENGLAND CBA033,PF00012210,8808229000,CCG FUNDING,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2022,Grant in Aid Funding (Cash) - ENDPBs,Default Group,NHS ENGLAND CBA033,PF00012209,3867935000,OPERATIONAL COSTS,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2022,Grant in Aid Funding (Cash) - ENDPBs,Default Group,NATIONAL INSTITUTE FOR CLINICAL EXCELLENCE (NICE),PF00012208,5000000,Main Funding,SE1 7NT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2022,Grant in Aid Funding (Cash) - ENDPBs,Default Group,HEALTH RESEARCH AUTHORITY,PF00012207,1200000,Main Funding,SE1 6LH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2022,Grant in Aid Funding (Cash) - ENDPBs,Default Group,HEALTH EDUCATION ENGLAND T1510,PF00012206,250000000,Main Funding,LS1 4PL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2022,Grant in Aid Funding (Cash) - ENDPBs,Default Group,HEALTH AND SOCIAL CARE INFORMATION CENTRE HSCIC,PF00012205,69000000,Main Funding,LS1 4AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,01/11/2022,Grant in Aid Funding (Cash) - ENDPBs,Default Group,CARE QUALITY COMMISSION (CQC) CQC033,PF00012204,2109000,Main Funding,NE1 4PA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2022,HGC Main Account 10003053,Default Group,NHS SHARED BUSINESS SERVICES SBS,utilisation request,675551.27,NHS Shared Business Services utilisation request,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Interest Receivable NCB Loan,Default Group,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,PF00012340,-28786.41,ITFF/CBRID/RGM/2015-01-20/A,CB23 3RE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,PAPWORTH HOSPITAL NHS FOUNDATION TRUST,PF00012341,-212000,ITFF/CBRID/RGM/2015-01-20/A,CB23 3RE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,WEST SUFFOLK NHS FOUNDATION TRUST,PF00012383,5000000,CENT/RAACP/RGR/2022-08-15/A,IP33 2QZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,WALSALL HEALTHCARE NHS TRUST,PF00012382,1238000,CENT/STPIF/RBK/2022-02-17/A,WS2 9PS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PF00012381,540000,CENT/TIFES/RRK/2022-09-06/A,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PF00012380,928000,CENT/STPIF/RRK/2020-01-31/A,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,THE ROYAL WOLVERHAMPTON NHS TRUST,PF00012379,51000,CENT/TIFES/RL4/2022-09-06/A,WV10 0QP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,PF00012377,843000,CENT/MHUEC/RX2/2022-09-06/A,BN13 3EP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,PF00012376,714000,CENT/MHUEC/RX2/2022-08-08/A,BN13 3EP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,PF00012375,78000,CENT/EMHDS/RX2/2021-02-08/A,BN13 3EP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,SUSSEX PARTNERSHIP NHS FOUNDATION TRUST,PF00012374,158000,CENT/EMHDS/RX2/2021-01-11/A,BN13 3EP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,PF00012373,573000,CENT/TIFES/RD1/2022-10-24/A,BA1 3NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,ROYAL UNITED HOSPITALS BATH NHS FOUNDATION TRUST,PF00012372,4320000,CENT/NHPBU/RD1/2021-04-06/A,BA1 3NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,PORTSMOUTH HOSPITALS UNIVERSITY NHS TRUST,PF00012371,4574000,CENT/STPIF/RHU/2022-10-24/A,PO6 3LY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,PF00012370,4769000,CENT/RAACP/RBT/2022-08-15/A,CW1 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,MERSEY CARE NHS FOUNDATION TRUST,PF00012369,7311000,CENT/STPIF/RW4/2021-12-03/A,L31 1HW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,LEEDS TEACHING HOSPITAL NHS TRUST,PF00012368,2899000,CENT/STPIF/RR8/2022-03-01/A,LS9 7TF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,LEEDS TEACHING HOSPITAL NHS TRUST,PF00012367,347000,CENT/NHPFE/RR8/2022-05-13/A,LS9 7TF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,LEEDS TEACHING HOSPITAL NHS TRUST,PF00012366,335000,CENT/HIP1E/RR8/2020-08-12/A,LS9 7TF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00012365,4500000,CENT/TIFES/RXN/2022-10-24/A,PR7 1GZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00012364,90000,CENT/DDCPP/RXN/2022-10-03/A,PR7 1GZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,ISLE OF WIGHT NHS TRUST,PF00012363,2068000,CENT/STPIF/R1F/2022-10-04/A,PO30 5TG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,HOMERTON UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PF00012362,61000,CENT/DDCPP/RQX/2022-10-03/A,E9 6SR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,GLOUCESTERSHIRE HOSPITALS NHS FOUNDATION TRUST,PF00012361,4978000,CENT/STPIF/RTE/2021-08-16/A,GL1 3NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,PF00012360,1600000,CENT/NHPEN/RVR/2021-05-25/A,SM5 1AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,PF00012359,500000,CENT/NHPEN/RVR/2021-03-18/A,SM5 1AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,EPSOM & ST HELIER UNIVERSITY HOSPITAL NHS TRUST,PF00012358,312000,CENT/DDCPP/RVR/2022-10-03/A,SM5 1AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,EAST SUSSEX HEALTHCARE NHS TRUST,PF00012357,1000000,CENT/TIFES/RXC/2022-10-24/A,TN37 7PT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/11/2022,Additions NCB PDC,Default Group,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,PF00012356,3221000,CENT/STPIF/RFS/2020-03-03/A,S44 5BL,Govn,,,
