Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Service charge - ICT,NHSX,BLACK PEAR SOFTWARE LTD,INV-10580,4811.02,GPIT Futures Continuity Call Off,WR6 6TP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,NHSX,OXFORD UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1810032757,60000,AI Award,OX3 9DU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,NHSX,NHS MIDLANDS AND LANCASHIRE CSU,7312324975,58300,Midlands and Lancashire CSU - Healthy.IO,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,NHSX,NAVENIO LIMITED,INV-0158,237770,29396 Navenio Ltd-  AI Award Research,OX1 1PT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,NHSX,NAVENIO LIMITED,INV-0149,300440,29396 Navenio Ltd-  AI Award Research,OX1 1PT,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Research & development,NHSX,KINGS COLLEGE LONDON,SG50052799,50000,AI Award,WC2R 2LS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Outsourcing Contract,NHSX,SOCITM ADVISORY LTD,IN0000963,27146.4,ASC Technology Delivery Minimum Viable Product,NN4 5EZ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Consultancy/Professional Advice,NHSX,TPXIMPACT LIMITED,INTPXI401,30780,DHSC National Digital Support Platform,SE1 9RG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,17/01/2023,Outsourcing Contract,NHSX,SOCITM ADVISORY LTD,IN0000846,45420,ASC Technology Delivery Minimum Viable Product,NN4 5EZ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,17/01/2023,Outsourcing Contract,NHSX,MASON ADVISORY LTD,INV003691,34104,User Design,M50 2ST,Large,,,
Department of Health and Social Care,Department of Health and Social Care,17/01/2023,Contractor/ Staff Substitution,NHSX,PRICEWATERHOUSECOOPERS LLP,1355925557,0.31,Specialist Contractors,SE1 2RD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,17/01/2023,Contractor/ Staff Substitution,NHSX,PRICEWATERHOUSECOOPERS LLP,1355925557,533272.8,Delivery PMO Data Modelling & Transition,SE1 2RD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Service charge - ICT,NHSX,MARVELL CONSULTING LIMITED,STAN05,20234.4,Health and Social Care Standards Portal - C76445,SE1 0HS,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Service charge - ICT,NHSX,MARVELL CONSULTING LIMITED,STAN05,37880.4,Health & Social Care Standards Portal - c76445 uplift STAN05,SE1 0HS,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Other programme expenditure,NHSX,NETCOMPANY UK LIMITED,NCUK60890,447900,Live Service and Development,EC1V 0AT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Contractor/ Staff Substitution,NHSX,DELOITTE,8002478417,15582.3,Deloitte Agile Delivery COVID Status Cert,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Contractor/ Staff Substitution,NHSX,DELOITTE,8002478417,188247.9,Add: COVID Pass - Delivery Management,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Contractor/ Staff Substitution,NHSX,DELOITTE,8002478415,261748.5,Add: COVID Pass - Delivery Management,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Contractor/ Staff Substitution,NHSX,DELOITTE,8002478370,179233.66,Deloitte Agile Delivery COVID Status Cert,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Contractor/ Staff Substitution,NHSX,DELOITTE,8002478314,28608.53,Deloitte Agile Delivery COVID Status Cert,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Contractor/ Staff Substitution,NHSX,DELOITTE,8002478314,57739.27,Deloitte Agile Delivery COVID Status Cert,EC4A 3HQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Service charge - ICT,NHSX,MASON ADVISORY LTD,INV003682,79200,Covid Cert Security Architecture,M50 2ST,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Service charge - ICT,NHSX,ANSWER DIGITAL LIMITED,5549,100230,Technical Architecture,LS11 5DD,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Research & development,NHSX,eCONSULT HEALTH LTD,INV-1878,36399,Econsult Health Ltd - AI Award,E14 9FJ,Small,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Outsourcing Contract,NHSX,AKAMAI TECHNOLOGIES LIMITED,22331004893,187541.68,Add: AKAMAI Covid Status Cert - extension: Oct 2022–Mar 2023,EC4A 3TW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Contractor/ Staff Substitution,NHSX,PRICEWATERHOUSECOOPERS LLP,1355953010,368563.2,Delivery PMO Data Modelling & Transition,SE1 2RD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Contractor/ Staff Substitution,NHSX,NETCOMPANY UK LIMITED,NCUK60673,26369.28,Net Company - COVID Status Cert NHSX,EC1V 0AT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Capital policy payments,NHSX,LONDON SOUTH BANK UNIVERSITY,134801,42332.58,LONDON SOUTHBANK UNIVERSITY- Evaluation- DRDoctor,SE1 0AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/01/2023,Research & development,NHSX,SWANSEA UNIVERSITY,905003747,100000,AI Award,SA2 8PP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,06/01/2023,Research & development,NHSX,QURE.AI TECHNOLOGIES LIMITED,Q-UK-22-23-01,178540.9,"29396 - Qure.ai Technologies Private Limited AI Award

C40773",B3 2HB,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,03/01/2023,Revenue Policy Payments,NHSX,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,INV0056427,37802,COVID Cert SCAS Call centre management service,OX26 6HR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/01/2023,Revenue Policy Payments,NHSX,SOUTH CENTRAL AMBULANCE SERVICE NHS FOUNDATION TRUST,INV0056427,632505,Add: COVID Cert SCAS governance costs,OX26 6HR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/01/2023,Capital policy payments,NHSX,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,265625,49198.66,NHS AI Lab MHRA Projects,SW1W 9SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,25/01/2023,Telephone costs,NHS and Workforce,Frequentis AG,FCP0001366,50127.66," Frequentis AG - Invoice 952205768 £50,127.66",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,25/01/2023,Telephone costs,NHS and Workforce,Frequentis AG ,FCP0001362,39874.89,Frequentis AG - Invoice 952300076 - £39874.89,,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Telephone costs,NHS and Workforce,TERRAFIX LTD,121593,31369.33,CR1066 NMA Lite 2yrs Service charges-3967 devices,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Revenue Grants to non-profit institutions,NHS and Workforce,HEELEY DEVELOPMENT TRUST,ASI0029922,29786,HWB WRWW - 2022/23 - Heeley Development Trust,S8 9TF,Small,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,A3813,31250,Property Hub Fixed Fee 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,A3811,805000,DHSC Core Commercial Fixed Fee 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,A3810,3212500,DHSC Legal Advisers Fixed Fee 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,521380,59095.28,Litigation Commercial Monthly 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,520850,55334.16,Employment Advisory Monthly 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,520849,61740.93,Litigation General Monthly 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,167168,30600.32,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,167150,198310.5,CP8b Early Adoption of Field Services for LAS,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Revenue Grants to non-profit institutions,NHS and Workforce,SKILLS FOR CARE LTD,ASI0031501,2490537,2022/002 - Skills for Care Revenue grant 22/23,LS1 2RP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121587,864833.76,"MP5: Large Screen bundles (3,906 @£3,540.18)",ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121586,54636.66,"MP5: Small Screen bundles (2,605 @£3,225.18) 
Atamis Ref: C12497
Reduction in unit cost from original po request",ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Revenue Grants to non-profit institutions,NHS and Workforce,THE PRINCES TRUST,ASI0031324,1126440,2019/028 - Prince's Trust grant - 22/23,EC2M 7LS,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,166700,14845.11,CP8b: Field Services - Yr 1 Optional Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,166700,26330.22,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,166700,6049.89,Addition: CP8b: Field Services - Optional Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Revenue Policy Payments,NHS and Workforce,SCOTTISH GOVERNMENT,50017155,1397116.66,SIBSS - Parity Payment FY 2022-23 - Scotland,EH1 3DG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Revenue Policy Payments,NHS and Workforce,DEPARTMENT OF HEALTH (NORTHERN IRELAND),100000985,544792,NIBSS Parity Payments FY 2022-23 - Norther Ireland,BT4 3SQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Revenue Grants to non-profit institutions,NHS and Workforce,CARE UNBOUND LIMITED,ASI0029918,38581,HWB WRWW - 2022/23 - Here (Care unbound Limited),BN1 6AG,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Provisions cash payment,NHS and Workforce,NHS PENSIONS AGENCY,IB0010-22/23,7400000,NHS injury allowances 27300 budget,FY7 8LG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Outsourcing Contract,NHS and Workforce,TEES ESK AND WEAR VALLEYS NHS FOUNDATION TRUST,4810021570,53760.39,Mental Health Act Approvals Function,TS6 0SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Outsourcing Contract,NHS and Workforce,NHS CONFEDERATION,SINV 100858,92344.2,NHS Employers Contract Q2-4 22/23 (pensions levy),LS10 1JR,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Outsourcing Contract,NHS and Workforce,NHS CONFEDERATION,SINV 100857,2216000,NHS Employers Contract Q2-4 22/23 (core contract),LS10 1JR,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Outsourcing Contract,NHS and Workforce,GOVERNMENT ACTUARYS DEPARTMENT GAD,SINV/00035318,50000,Actuarial Services for Period Ending 31 March 2023,EC4A 1AB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Outsourcing Contract,NHS and Workforce,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,53506829,60557.04,Mental Health Act Approvals Function,W2 6LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Additions-SW LIC,NHS and Workforce,SEPURA PLC,PLC-IN059255,30000,MP5: “Bolt-On” Gateway Repeater software licences for SCG22s,CB25 9TL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Additions-IT,NHS and Workforce,SEPURA PLC,PLC-IN059255,325000,MP5: SCG22 Dual Fit Vehicle Terminals,CB25 9TL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Additions-IT,NHS and Workforce,SEPURA PLC,PLC-IN059255,52500,MP5: SCC3 consoles,CB25 9TL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LTD,2100460877,49759.92,Addition 1: Ext - IT Hardware/software/support & warranties,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,18/01/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121416 (10516),35189.5,"MP5: Large Screen bundles (3,906 @£3,540.18)",ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,17/01/2023,Telephone costs,NHS and Workforce,SEPURA PLC,IN058662,41040,MDVS Cont: Repair Tokens & Radio Manager LicencesE,CB25 9TL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,17/01/2023,Revenue Grants to non-profit institutions,NHS and Workforce,MATERNITY ACTION,ASI0031301,52804,HWB WRWW - 2022/23 - Maternity Action - 2022/026i,N4 3JU,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Revenue Grants to non-profit institutions,NHS and Workforce,ASHIANA COMMUNITY PROJECT,ASI0031210,38025,HWB WRWW - 2022/23 - Ashiana Community Project - 2022/026a,B11 1LU,Small,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Outsourcing Contract,NHS and Workforce,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6303347,568625.38,FY2022 - 2023 ARP Hosting Services,EX2 7HY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,519724,77148.26,Litigation General Monthly 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Consultancy/Professional Advice,NHS and Workforce,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA700948,31200,Add: Prov of Solution Architect Services Wk Package 1,ST1 5UB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/01/2023,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LTD,2100356159,49205.12,Addition 1: Ext - IT Hardware/software/support & warranties,S9 2BU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Telephone costs,NHS and Workforce,TERRAFIX LTD,121511,36570.7,Provision end to end comm service - Variable chgs,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Telephone costs,NHS and Workforce,TERRAFIX LTD,121510,286632.48,Provision end to end comm service - Fixed charges,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Telephone costs,NHS and Workforce,TERRAFIX LTD,121406,31369.33,CR1066 NMA Lite 2yrs Service charges-3967 devices,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Telephone costs,NHS and Workforce,TERRAFIX LTD,121405,31276,CR1066 NMA Lite 2yrs Service charges-3967 devices,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Telephone costs,NHS and Workforce,TERRAFIX LTD,121404,31276,CR1066 NMA Lite 2yrs Service charges-3967 devices,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Telephone costs,NHS and Workforce,TERRAFIX LTD,121403,31108,CR1066 NMA Lite 2yrs Service charges-3967 devices,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Telephone costs,NHS and Workforce,TERRAFIX LTD,121402,36456,CR1066 NMA Lite 2yrs Service charges-3967 devices,ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-980,3737671.62,April 2022 - Dec 2022 Core Service Charges,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Telephone costs,NHS and Workforce,AIRWAVE SOLUTIONS INTERNATIONAL LTD,0900000137-980,240510.59,April 2021 - March 2022 Core Service Charges,SL1 2EJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Revenue Policy Payments,NHS and Workforce,MINISTRY OF DEFENCE (MOD),7717919,88038,MoD fund NHS so more staff become reservists,L2 3YL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Revenue Grants to non-profit institutions,NHS and Workforce,SKILLS FOR CARE LTD,ASI0029893,1743990,2022/002 - Skills for Care Revenue grant 22/23,LS1 2RP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Revenue Grants to non-profit institutions,NHS and Workforce,LOCALA COMMUNITY PARTNERSHIPS CIC,ASI0031175,48515,Ref 2020/001k -HWB Starting Well 22/23- Locala,WF17 5PW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,520098,94359.67,Litigation Commercial Monthly 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Legal Fees,NHS and Workforce,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,519725,71083.42,Employment Advisory Monthly 2022-23,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Consultancy/Professional Advice,NHS and Workforce,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LADEC22-DE P,31200,Add: Prov of Solution Architect Services Wk Package 1,ST1 5UB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/01/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121336 (10498),28772.64,"MP5: Large Screen bundles (3,906 @£3,540.18)",ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,06/01/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121461,1111929.12,"MP5: Large Screen bundles (3,906 @£3,540.18)",ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,06/01/2023,Additions-IT,NHS and Workforce,TERRAFIX LTD,121460,533758.14,"MP5: Small Screen bundles (2,605 @£3,225.18) 
Atamis Ref: C12497
Reduction in unit cost from original po request",ST1 5SH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,03/01/2023,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),Q3 M7-9 supplementar,10000000,Addition 1: NHS BSA - Support payments Infected Blood Support Scheme,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/01/2023,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),FY 2022/23  NHSBSA D,7000000,Infected Blood - Interim Compensation Payment,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/01/2023,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),FY 2022/23,5000000,Infected Blood - Interim Compensation Payment,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,03/01/2023,Revenue Grants to non-profit institutions,NHS and Workforce,PSS (UK) LTD,ASI0031164,39494,HWB Starting Well 22/23- PSS (UK) Ltd - 2020/001o,L5 9PR,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,03/01/2023,Revenue Grants to non-profit institutions,NHS and Workforce,BROOK YOUNG PEOPLE,ASI0031165,66612,HWB WRWW - 2022/23 - Brook,TR1 2LH,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,25/01/2023,Revenue Policy Payments,Global Health,Mott MacDonald Limited ,PLIJ0004217,171757.12,"Mott MacDonald Limited - £171,757.12",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,23/01/2023,Other programme expenditure,Global Health,SPAIN MINISTRY OF HEALTH,FCP0001357,291425065.2,"EEA SPAIN - EUROS- 331,258,175.08  to Banco Bilbao Vizcaya Argentaria",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Other programme expenditure,Global Health,GREECE MINISTRY OF HEALTH,FCP0001348,342272.61,"EOPYY 389,783.81 Euros - GREECE",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Other programme expenditure,Global Health,Istituto Giannina Gaslini ,FCP0001352,88897.34,"JANUARY 2023 €101,202.00",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,20/01/2023,Other programme expenditure,Global Health,LUXEMBORG MINISTRY OF HEALTH,FCP0001349,337633.12,"EEA-Caisse Nationale de Sante- 384,483.43- LUXEMBOURG",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Storage costs,Global Health,SPEEDY ASSET SERVICES LTD,7302348580,312840,Container rental 22.23,WA12 0JQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Storage costs,Global Health,KUEHNE AND NAGEL LTD,LON002279,894677.35,China Warehouse,UB11 1FG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Revenue Policy Payments,Global Health,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,519009,327762.42,Infected Blood Inquiry - GLD monthly expenses,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Revenue Policy Payments,Global Health,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,507224,208848.47,Infected Blood Inquiry - GLD monthly expenses,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Refuse: contract,Global Health,VEOLIA ES (UK) LTD,OP/I618397,27919.41,Add: Management Fee,WS11 8JP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Outsourcing Contract,Global Health,MOTT MACDONALD LTD,100530477,288012.51,"Management Agent fees (supplier, deliverable and KPI fees) and expenses",CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Other programme expenditure,Global Health,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,770,144523.41,NIBSC MHRA charges Batch Release Testing Jan 2021-Mar 2022,SW1W 9SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Other programme expenditure,Global Health,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,767,110397.01,NIBSC MHRA charges Batch Release Testing Jan 2021-Mar 2022,SW1W 9SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Other programme expenditure,Global Health,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,765,36454.12,NIBSC MHRA charges Batch Release Testing Jan 2021-Mar 2022,SW1W 9SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Other programme expenditure,Global Health,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,764,148755.51,NIBSC MHRA charges Batch Release Testing Jan 2021-Mar 2022,SW1W 9SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Facilities management: contract,Global Health,ORTUS TECHNOLOGY LIMITED,INVC7-17968,28059,50% downpayment of 500 call off devices,S81 8AP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Facilities management: contract,Global Health,ORTUS TECHNOLOGY LIMITED,INVC7-17698 | SO-216,70446,50% downpayment of 500 call off devices,S81 8AP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,31/01/2023,Facilities management: contract,Global Health,ORTUS TECHNOLOGY LIMITED,INVC7-17310 | SO-216,54327,50% downpayment of 500 call off devices,S81 8AP,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,30/01/2023,Additions purchased - Finished Goods & Consumables,Global Health,MEDICOM HEALTHPRO LIMITED,PO 554373,-1490000,Faulty goods - agreed refund with Dissolution Team,NN4 7EJ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Storage costs,Global Health,KUEHNE AND NAGEL LTD,LON002271,952627.36,China Warehouse,UB11 1FG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Storage costs,Global Health,GOVERNMENT PROPERTY AGENCY,00000001/23204,350627.23,Wincanton Warehouse,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Legal Fees,Global Health,TLT LLP,1363902M,48561.18,PPE Contract Mgmt & Pre-Lit Advice; FY2022-23,NS1 6TP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/01/2023,Contractor/ Staff Substitution,Global Health,NETWORKERS INTERNATIONAL UK PLC,NWII10017302,25674,Contractor/ Staff Substitution,BR1 1HP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Storage costs,Global Health,GOVERNMENT PROPERTY AGENCY,00000001/22851,40000,Advice re MoD planning application,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Revenue Policy Payments,Global Health,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,519949,360474.34,Infected Blood Inquiry - GLD monthly expenses,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Revenue Policy Payments,Global Health,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,505903,369448.06,Infected Blood Inquiry - GLD monthly expenses,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Refuse: contract,Global Health,SUEZ RECYCLING AND RECOVERY UK LTD,80322531,61023.17,Add: Management and Testing Fees extension,BS10 7SP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Refuse: contract,Global Health,SUEZ RECYCLING AND RECOVERY UK LTD,80322530,66669.81,Add: Management and Testing Fees extension,BS10 7SP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,24/01/2023,Refuse: contract,Global Health,SUEZ RECYCLING AND RECOVERY UK LTD,80322527,45299.05,Management and Testing Fees [line 2 replacement],BS10 7SP,Large,,,
