Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Revenue Grants to non-profit institutions,NHS and Workforce,FAMILY ACTION LTD,ASI0024210,39059,2020/001f HWB Starting Well 22/23 - Family Action,N1 7GR,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Revenue Grants to non-profit institutions,NHS and Workforce,BEVAN HEALTHCARE CIC,ASI0024213,54217,HWB Starting Well 22/23- Bevan Healthcare - 2020/001b,BD1 3LS,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),Term 3 SWB,13000000,Social Work Bursary,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Revenue Policy Payments,NHS and Workforce,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),FY 2022/23 Q2 M4-6,4500000,Addition 1: NHS BSA - Parity payments Infected Blood Support Scheme,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Revenue Grants to non-profit institutions,NHS and Workforce,TRELYA,ASI0024196,34929,HWB Starting Well 22/23 - Trelya - 2020/001s,TR18 3PE,Small,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Revenue Grants to non-profit institutions,NHS and Workforce,KOALA NORTH WEST,ASI0024195,38000,HWB Starting Well 22/23 - Koala North West - 2020/001i,CH42 9PH,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Additional support for delivery of Healthcare services,NHS and Workforce,NURSING AND MIDWIFERY COUNCIL,RINV/00000776,31342.92,NMC Emergency Register 3,W1B 1PZ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2022,Telephone costs,NHS and Workforce,VYSIION LTD,35651,32405.35,CR1090&1098: Ongoing support (39 months),SN15 1GG,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2022,Publicity & advertising,NHS and Workforce,VYSIION LTD,35640,152712.75,CP3: Maintenance and Support charges,SN15 1GG,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Outsourcing Contract,NHS and Workforce,SOUTH WESTERN AMBULANCE SERVICE NHS FOUNDATION TRUST,6302765,596665,FY2022 - 2023 ARP Hosting Services,EX2 7HY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/07/2022,Provisions cash payment,NHS and Workforce,NURSING AND MIDWIFERY COUNCIL,DHSC BALANCE11.07.22,272529,FASTER PAY - PENSION CONTRIBUTION BALANCE ,W1B 1PZ,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,163812,30600.32,CP8b: Field Services - Yr 1 Operational Services,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Outsourcing Contract,NHS and Workforce,ROTHERHAM DONCASTER AND SOUTH HUMBER NHS FOUNDATION TRUST,92131,57480,Mental Health Act Approvals Function,DN4 8QN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/07/2022,Telephone costs,NHS and Workforce,TELENT TECHNOLOGY SERVICES LIMITED,163861,198310.5,CP8b Early Adoption of Field Services for LAS,CV34 5AH,Large,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Storage costs,Global Health,Cargo services Far East Limited,FCP0000921,62624.44,"Services provided for the week ending May 6, 2022 – Combined Gloves",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Storage costs,Global Health,Cargo services Far East Limited,FCP0000934,60143.81,INVOICE NO'S: 220524 AND 220525,,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Other programme expenditure,Global Health,CROATIA - EEA PAYTS ,FCP0000911,144276.33,"CROATIA - EEA PAYTS - HRK 1,269,907.89 22.07.22",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Storage costs,Global Health,Cargo services Far East Limited,FCP0000933,60021.07,INVOICE NO'S: 220425 AND 220427,,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Storage costs,Global Health,Cargo services Far East Limited,FCP0000932,55798.13,INVOICE NO'S: 220514 AND 220515,,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Other programme expenditure,Global Health,Switzerland - EEA PAYTS ,FCP0000910,274269.96,"Switzerland - EEA PAYTS - CHF 316,839.40 22.07.22",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Other programme expenditure,Global Health,SPAIN - EEA PAYTS ,FCP0000909,530121.68,"SPAIN - EEA PAYTS - EUR 620,742.27 22.07.22",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Other programme expenditure,Global Health,AUSTRIA - EEA PAYTS ,FCP0000897,1134353.84,"AUSTRIA - EEA PAYTS - EUR 1,328,399.81 22.07.22",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Other programme expenditure,Global Health,NETHERLANDS - EEA PAYTS,FCP0000908,177565.18,"NETHERLANDS - EEA PAYTS - EUR 207,916.93 22.07.22",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Other programme expenditure,Global Health,LUXEMBOURG - EEA PAYTS ,FCP0000907,124081.26,"LUXEMBOURG - EEA PAYTS - EUR 145,293.32 22.07.22",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Other programme expenditure,Global Health,BULGARIA - EEA PAYTS,FCP0000899,594341.49,"BULGARIA - EEA PAYTS - BGN 1,359,454.16 22.07.22",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Other programme expenditure,Global Health,FRANCE - EEA PAYTS ,FCP0000904,711519.29,"FRANCE - EEA PAYTS - EUR 833,134.30 22.07.22",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Other programme expenditure,Global Health,EEA PAYMENTS - GREECE ,FCP0000892,3810421.8,"EEA PAYMENTS - GREECE FOR 4,449,452.11 Euros",,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,05/07/2022,Revenue Grant to Overseas Bodies,Global Health,FLEMING FUND,FCP0000852,408720.44,SEVENTH ADDENDUM YEAR 6 2016 003B FAO FLEMING FUND GRANTDELIVERY TO,,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Revenue Policy Payments,Global Health,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),BBSR16276,367103.75,UK-Argentina Competition - Project costs,SN2 2ER,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Revenue Policy Payments,Global Health,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),BBSR16276,982.55,UK-Argentina Competition – Administrative costs,SN2 2ER,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Outsourcing Contract,Global Health,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),BBSR16283,198264.76,One Health Vaccinology Competition – project costs,SN2 2ER,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Outsourcing Contract,Global Health,BIOTECHNOLOGY AND BIOLOGICAL SCIENCES RESEARCH COUNCIL (BBSRC),BBSR16283,786.04,One Health Vaccinology Competition – admin costs,SN2 2ER,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2022,Other programme expenditure,Global Health,SCOTTISH GOVERNMENT,50016857,2749302.66,Scotland Reimbursement 2122 COVID Meds,EH1 3DG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Other programme expenditure,Global Health,CEVA FREIGHT (UK) LIMITED,11577672,32136.67,Oveseas PPE donations - freight costs,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Legal Fees,Global Health,TLT LLP,1341134M,63562.5,PPE Contract Mgmt & Pre-Lit Advice; FY2022-23,NS1 6TP,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11580826,63137,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11580820,55283,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11580814,83858,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11580223,59714.82,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11578635,72886.6,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11578629,42292.6,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Good received not invoiced (ST),Global Health,CEVA FREIGHT (UK) LIMITED,11578291,39508,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Additions purchased - Finished Goods & Consumables,Global Health,CEVA FREIGHT (UK) LIMITED,11582124,33152,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Additions purchased - Finished Goods & Consumables,Global Health,CEVA FREIGHT (UK) LIMITED,11581740,81148,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2022,Additions purchased - Finished Goods & Consumables,Global Health,CEVA FREIGHT (UK) LIMITED,11581677,33152,Sea Freight Service,LE65 1NU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Secondees in invoiced costs,Global Health,CABINET OFFICE,3817552,57622.44,Secondees in invoiced costs,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Secondees in invoiced costs,Global Health,CABINET OFFICE,3817552,66903.33,Secondees in invoiced costs,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Secondees in invoiced costs,Global Health,CABINET OFFICE,3817552,52344.94,Secondees in invoiced costs,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Secondees in invoiced costs,Global Health,CABINET OFFICE,3817552,25913.88,Secondees in invoiced costs,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2022,Contractor/ Staff Substitution,Global Health,ALEXANDER MANN SOLUTIONS LTD PSR ONLY,2597299,29478.46,Secondees in invoiced costs,EC2N 3AQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Secondees in invoiced costs,Global Health,MEDICINES AND HEALTHCARE PRODUCTS REGULATORY AGENCY MHP033,263436,92914.64,Secondees in invoiced costs,SW1W 9SZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,22/07/2022,Additions purchased - Finished Goods & Consumables,Global Health,DTR MEDICAL LTD,PO546418 REFUND b,-299950,Secondees in invoiced costs,SA6 8RF,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2022,Storage costs,Global Health,FRESENIUS MEDICAL CARE UK LTD,1051273498,26208,Secondees in invoiced costs,NG17 2HU,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2022,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0148329,421561.35,Secondees in invoiced costs,WA4 4TQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,20/07/2022,Consultancy/Professional Advice,Global Health,NHS SHARED BUSINESS SERVICES SBS,100106082,70281,Secondees in invoiced costs,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Storage costs,Global Health,SAME DAY PLC,10033,32488,Secondees in invoiced costs,CW9 7LP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Storage costs,Global Health,LIGENTIA UK LIMITED,LBA00549550,31922.25,Secondees in invoiced costs,LS28 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0148423,409836.65,Secondees in invoiced costs,WA4 4TQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Storage costs,Global Health,BAXTER HEALTHCARE LTD,22176151,1781604.76,Secondees in invoiced costs,RG20 7QW,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Outsourcing Contract,Global Health,INNOVATE UK,CIN-1001920,678117.48,Secondees in invoiced costs,SN2 1FL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,19/07/2022,Additions-SW LIC,Global Health,THELOGICALLY LIMITED,INV-0098,103636.36,Secondees in invoiced costs,HD6 2RW,Small,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0148156,396668.3,Secondees in invoiced costs,WA4 4TQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Secondees in invoiced costs,Global Health,NHS ENGLAND CBA033,7000043754,4880.52,Secondees in invoiced costs,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Secondees in invoiced costs,Global Health,NHS ENGLAND CBA033,7000043754,29282.48,Secondees in invoiced costs,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Secondees in invoiced costs,Global Health,NHS ENGLAND CBA033,7000043738,20446.64,Secondees in invoiced costs,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Secondees in invoiced costs,Global Health,NHS ENGLAND CBA033,7000043738,20446.64,Secondees in invoiced costs,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Revenue Policy Payments,Global Health,NHS BUSINESS SERVICES AUTHORITY (NHSBSA),FY:22/23-Q1,744554.37,Q1 22/23 EHIC Incentive Payment ,NE15 8NY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Good received not invoiced (ST),Global Health,SOUTH CENTRAL AND WEST COMMISSIONING SUPPORT UNIT,7312718993,36786,Secondees in invoiced costs,BS1 3NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Good received not invoiced (ST),Global Health,SOUTH CENTRAL AND WEST COMMISSIONING SUPPORT UNIT,7312718993,15784.1,Secondees in invoiced costs,BS1 3NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/07/2022,Good received not invoiced (ST),Global Health,SOUTH CENTRAL AND WEST COMMISSIONING SUPPORT UNIT,7312718993,47352.34,Secondees in invoiced costs,BS1 3NX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2022,Additions purchased - Finished Goods & Consumables,Global Health,VISAGE LTD,NHS-0001 REFUND 4,-420000,REFUND FOR VISAGE PO546118 INV NHS-0001 - VAT,M50 1RF,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2022,Additions purchased - Finished Goods & Consumables,Global Health,VISAGE LTD,NHS-0001 REFUND 3,-323757,REFUND FOR VISAGE PO546118 INV NHS-0001 - VAT ,M50 1RF,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,14/07/2022,Additions purchased - Finished Goods & Consumables,Global Health,VISAGE LTD,NHS-0001 REFUND 2,-148194.24,REFUND FOR VISAGE PO546118 INV NHS-0001 - VAT,M50 1RF,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Storage costs,Global Health,SAME DAY PLC,9901,40401,Storage Services  to 6.6.22,CW9 7LP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Storage costs,Global Health,SAME DAY PLC,9719,31800,Storage Services  to 6.6.22,CW9 7LP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Storage costs,Global Health,SAME DAY PLC,9560,39620,Storage Services  to 6.6.22,CW9 7LP,Small,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Storage costs,Global Health,HONEYWELL SAFETY PRODUCTS UK LTD,91994983,91804.5,Honeywell - Storage extension,RG12 1EB,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Consultancy/Professional Advice,Global Health,EFFICIO LTD,SIN001571,45720,Consultancy/Professional Advice,SW1Y 4NE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Consultancy/Professional Advice,Global Health,EFFICIO LTD,SIN001194,3780,Consultancy/Professional Advice,SW1Y 4NE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Consultancy/Professional Advice,Global Health,EFFICIO LTD,SIN001194,40680,Consultancy/Professional Advice,SW1Y 4NE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Consultancy/Professional Advice,Global Health,EFFICIO LTD,SIN001194,80640,Consultancy/Professional Advice,SW1Y 4NE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Consultancy/Professional Advice,Global Health,EFFICIO LTD,SIN001194,13680,Consultancy/Professional Advice,SW1Y 4NE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2022,Consultancy/Professional Advice,Global Health,EFFICIO LTD,SIN001194,15120,Consultancy/Professional Advice,SW1Y 4NE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2022,Storage costs,Global Health,KUEHNE AND NAGEL LTD,GB13836691,87839.92,Freight,UB11 1FG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2022,Consultancy/Professional Advice,Global Health,EFFICIO LTD,SIN001575,1260,Consultancy/Professional Advice,SW1Y 4NE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2022,Consultancy/Professional Advice,Global Health,EFFICIO LTD,SIN001575,60480,Consultancy/Professional Advice,SW1Y 4NE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2022,Additions-SW LIC,Global Health,THELOGICALLY LIMITED,INV-0095,57000,To monitor threats towards HPIs,HD6 2RW,Small,,,
Department of Health and Social Care,Department of Health and Social Care,12/07/2022,Additions-SW LIC,Global Health,THELOGICALLY LIMITED,INV-0081,57000,To monitor threats towards HPIs,HD6 2RW,Small,,,
Department of Health and Social Care,Department of Health and Social Care,11/07/2022,Consultancy/Professional Advice,Global Health,NHS SHARED BUSINESS SERVICES SBS,100107103,5817.6,Procurement consultancy services.,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,11/07/2022,Consultancy/Professional Advice,Global Health,NHS SHARED BUSINESS SERVICES SBS,100107103,119050.08,Commercial Resources WPID1841 ,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3123000011,1650839.6,Warehousing and associated costs,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3123000004,1835554.68,Warehousing and associated costs,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3123000002,0.01,Warehousing and Storage - Unclassified,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Storage costs,Global Health,SUPPLY CHAIN COORDINATION LIMITED – SCCL ONLY,3123000002,2447348.04,Warehousing and associated costs,DE55 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Storage costs,Global Health,DRAEGER SAFETY UK LTD,2910276776,35264.67,Draeger - Storage extension,NE24 4RG,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Secondees in invoiced costs,Global Health,NORTH OF ENGLAND COMMISSIONING SUPPORT UNIT,7310025717,69432,Secondees in invoiced costs,DH1 3YG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Secondees in invoiced costs,Global Health,NORTH OF ENGLAND COMMISSIONING SUPPORT UNIT,7310025717,47097.6,Secondees in invoiced costs,DH1 3YG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Secondees in invoiced costs,Global Health,NORTH OF ENGLAND COMMISSIONING SUPPORT UNIT,7310025717,1.79,Secondees in invoiced costs,DH1 3YG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Secondees in invoiced costs,Global Health,NORTH OF ENGLAND COMMISSIONING SUPPORT UNIT,7310025717,47286.24,Secondees in invoiced costs,DH1 3YG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Secondees in invoiced costs,Global Health,NORTH OF ENGLAND COMMISSIONING SUPPORT UNIT,7310025717,133452,Secondees in invoiced costs,DH1 3YG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Secondees in invoiced costs,Global Health,GUYS AND ST THOMAS NHS FOUNDATION TRUST,3310136,112238.4,Secondees in invoiced costs,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Revenue Policy Payments,Global Health,MOTT MACDONALD LTD,RDEL JUNE 22 FY21-22,2690042.91,CHAPS 22/06/2022 - RDEL GRANT DISBURSEMENT JUN 2021-22,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Revenue Policy Payments,Global Health,MOTT MACDONALD LTD,RDEL JUN22 FY22-23,208389.23,CHAPS 22/06/2022 - RDEL GRANT DISBURSEMENT JUNE 2022-23,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Consultancy/Professional Advice,Global Health,NHS SHARED BUSINESS SERVICES SBS,100104799,83718,Commercial Resources WPID1841 ,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Consultancy/Professional Advice,Global Health,NHS SHARED BUSINESS SERVICES SBS,100103708,71946,Commercial Resources WPID1841 ,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Consultancy/Professional Advice,Global Health,NHS SHARED BUSINESS SERVICES SBS,100102040,124947.6,Commercial Resources WPID1841 ,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Consultancy/Professional Advice,Global Health,NHS SHARED BUSINESS SERVICES SBS,100101576,109792.2,Commercial Resources WPID1841 ,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Consultancy/Professional Advice,Global Health,NHS SHARED BUSINESS SERVICES SBS,100101575,127522.8,Commercial Resources WPID1841 ,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Consultancy/Professional Advice,Global Health,NHS SHARED BUSINESS SERVICES SBS,100101574,90968.4,Commercial Resources WPID1841 ,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Consultancy/Professional Advice,Global Health,NHS SHARED BUSINESS SERVICES SBS,100101573,90658.8,Commercial Resources WPID1841 ,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Capital policy payments,Global Health,MOTT MACDONALD LTD,CDEL JUN22 FY21-22,1126126.5,CHAPS 22/06/2022 - CDEL GRANT DISBURSEMENT JUN 2021-22,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2022,Capital policy payments,Global Health,MOTT MACDONALD LTD,CDEL JUN22 FY 22-23,504044.77,CHAPS 22/06/2022 - RDEL GRANT DISBURSEMENT JUNE 2022-23,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/07/2022,Outsourcing Contract,Global Health,NHS ENGLAND CBA033,7000043386,2064705.89,Foundry (Palantir) 2020-21,LS2 7UE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/07/2022,Outsourcing Contract,Global Health,MOTT MACDONALD LTD,100511795,260934.55,"Management Agent fees (supplier, deliverable and KPI fees) and expenses",CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,04/07/2022,Contractor/ Staff Substitution,Global Health,ROBERTSON BELL LTD,26152,26783.32,Secondees in invoiced costs,WC1H 0BS,Small,,,
Department of Health and Social Care,Department of Health and Social Care,04/07/2022,Contractor/ Staff Substitution,Global Health,ALLEN LANE LTD,1226941,49020,Secondees in invoiced costs,NW1 3ER,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD439026,57505.44,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD439025,129420,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD439023,26096.38,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD439020,197212.4,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438878,103042.28,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438876,197212.4,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438870,26728.68,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438647,102899.92,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438646,920171.74,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438645,197212.4,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438520,116043.2,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438519,102663.04,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438518,98752.64,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438517,98748.88,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2022,Storage costs,Global Health,UNISERVE LTD,UUKD438514,915150.52,"UK Warehousing and storage
Atamis: C1099",RM14 1AL,Large,,,
