Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229651," 33,696.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,228849," 51,891.84 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229194,"-38,610.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229704," 21,060.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229103," 33,696.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,28/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229704," 12,636.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229118," 33,696.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229138," 33,696.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229400," 33,696.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229401," 33,696.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229487," 33,696.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229503," 33,696.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229516," 33,696.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229570," 33,696.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,POTTER AND MOORE INNOVATIONS LTD,229194," 46,332.00 ",,PE4 6ND,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0106 PPE0107 PPE0108," 1,925,000.00 ",PPE - Masks,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0109," 5,967,500.00 ",PPE - Masks,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0207 PPE0110 PPE0206," 5,967,500.00 ",PPE - Masks,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0111," 5,967,500.00 ",PPE - Masks,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0112," 5,967,500.00 ",PPE - Masks,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0106 PPE0107 PPE0108," 1,925,000.00 ",PPE - Masks,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,02/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0106 PPE0107 PPE0108," 5,390,000.00 ",PPE - Masks,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0207 PPE0110 PPE0206," 1,585,951.20 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0208," 3,074,400.00 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0209," 3,220,653.60 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0207 PPE0110 PPE0206," 1,585,951.20 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0208," 1,951,804.80 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0209," 2,635,200.00 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0207 PPE0110 PPE0206," 1,390,507.20 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0209," 1,434,427.20 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0208," 1,633,384.80 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0207 PPE0110 PPE0206," 1,390,507.20 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0209," 1,434,720.00 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0208," 1,633,433.60 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0209," 487,951.20 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0208," 560,858.40 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0207 PPE0110 PPE0206," 926,712.00 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0209," 487,804.80 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,29/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0208," 560,907.20 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PPE MEDPRO LTD,PPE0207 PPE0110 PPE0206," 926,712.00 ",,WC1V 6BX,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIME PRINT GROUP LTD,56427," 1,650.00 ",,NG21 0RT,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIME PRINT GROUP LTD,56428," 1,590.00 ",,NG21 0RT,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIME PRINT GROUP LTD,56427," 315,000.00 ",,NG21 0RT,SME,,,
Department of Health and Social Care,Department of Health and Social Care,21/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIME PRINT GROUP LTD,56491," 358,340.00 ",,NG21 0RT,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIME PRINT GROUP LTD,56427," 146,250.00 ",,NG21 0RT,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIME PRINT GROUP LTD,56428," 111,750.00 ",,NG21 0RT,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIME PRINT GROUP LTD,56428," 245,000.00 ",,NG21 0RT,SME,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,307120," 40,597.87 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,306934," 49,509.60 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,306935," 49,509.60 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,306936," 49,509.60 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,307117," 49,509.60 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,307118," 49,509.60 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,307119," 49,509.60 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,307121," 49,509.60 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,307122," 1,732,836.00 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,307173," 1,970,482.08 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,306930," 2,822,047.20 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIMERDESIGN LTD,306930," 3,031,200.00 ",,SO53 4DG,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,06/07/2020,Additions PDC Capital Support NHS T Permanent,Holding CT Core,PRINCESS ALEXANDRA HOSPITAL NHS TRUST,HAFS-30912," 508,617.00 ",,CM20 1QX,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5218," 3,100.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5233A," 3,954.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5233B," 3,954.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5228A," 14,042.31 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5219," 28,098.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5218," 32,550.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5264A," 4,145.11 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5233A," 47,448.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5228A," 10,362.81 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5221A," 36,126.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5219," 62,886.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5221B," 68,238.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5228A," 5,608.09 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5264A," 35,394.89 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5233B," 39,540.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5264B," 51,402.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5233A," 13,180.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5228A," 30,314.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5233B," 31,632.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5264A," 31,632.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5264B," 55,356.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5218," 23,250.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5228A," 1,318.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5221B," 28,265.25 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5219," 36,126.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5221A," 40,140.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5218," 9,300.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5233B," 11,862.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5264A," 14,267.35 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5221B," 7,860.75 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5221A," 28,098.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5228A," 29,576.49 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5228A," 12,389.20 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5264A," 17,364.65 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PRIVATE WHITE VC LTD,INVC7-5233A," 35,586.00 ",,M3 7LJ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PROTECHNIQUE FOR MULTI PROJECTS LTD,INV¿0001," 240,500.00 ",,M1 2AP,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,27/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PROTECHNIQUE FOR MULTI PROJECTS LTD,INV¿0001," 260,000.00 ",,M1 2AP,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PROTECTING HEROES COMMUNITY INTEREST COMPANY,06PHFSI_B4 06PHFSI_B5," 35,000.00 ",,SK9 1BQ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,08/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PROTECTING HEROES COMMUNITY INTEREST COMPANY,06PHFSI_B4 06PHFSI_B5," 35,000.00 ",,SK9 1BQ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,16/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PROTECTING HEROES COMMUNITY INTEREST COMPANY,07PHFSI_B6," 35,000.00 ",,SK9 1BQ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,24/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PROTECTING HEROES COMMUNITY INTEREST COMPANY,DHSC//215," 35,000.00 ",,SK9 1BQ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,31/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PROTECTING HEROES COMMUNITY INTEREST COMPANY,09PHFSI_B8," 35,000.00 ",,SK9 1BQ,SME,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,SpHAs Programme Revenue Parliamentary Funding,Holding CT Core,PUBLIC HEALTH ENGLAND PHE033,HAFS-30886," 918,056,000.00 ",,SP4 0JG,PUBLIC,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,741720," 292,281.25 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,740877," 462,849.12 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,740402," 538,469.12 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,742214," 606,925.12 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,741149," 735,180.62 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,741715," 797,567.12 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,741827," 933,210.50 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,03/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,741721," 1,184,249.00 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,742091," 1,186,388.25 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,13/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,741920," 1,189,671.75 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,01/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,741406," 1,725,081.25 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,742284," 1,951,742.25 ",,WD7 9AD,LARGE,,,
Department of Health and Social Care,Department of Health and Social Care,26/07/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,PURPLE SURGICAL UK LTD,742398," 2,865,301.50 ",,WD7 9AD,LARGE,,,
