Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079479," 85,017.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079715," 85,017.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077704," 90,018.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077951," 90,018.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077088," 90,018.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077230," 90,018.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078141," 90,018.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078580," 90,018.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078853," 90,018.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078999," 90,018.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079474," 90,018.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2074471," 95,019.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2074472," 95,019.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075508," 95,019.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075515," 95,019.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077618," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077621," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077948," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075801," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075850," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076092," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076168," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076170," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076171," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076260," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076659," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076661," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076788," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076822," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077152," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077155," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078134," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078137," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078398," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079788," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078495," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078497," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078850," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079087," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079089," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079284," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079385," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079470," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079789," 100,020.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077953," 110,022.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077342," 110,022.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078204," 110,022.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078686," 110,022.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079192," 110,022.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079585," 110,022.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075802," 115,023.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076093," 115,023.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2074474," 120,024.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2074478," 125,025.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2074482," 125,025.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2074484," 125,025.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2074498," 125,025.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,07/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2074523," 125,025.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075407," 125,025.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075440," 125,025.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075504," 125,025.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075512," 125,025.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,22/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079588," 140,028.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077947," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075804," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075806," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075814," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076095," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076097," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076098," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075807," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076172," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076232," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076662," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076737," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077077," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077537," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078397," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078996," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079469," 150,030.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077449," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077624," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077869," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077157," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078034," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078305," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078499," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078770," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079091," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079472," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079483," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079717," 155,031.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075449," 165,033.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075521," 165,033.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077705," 170,034.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077231," 170,034.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078142," 170,034.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078581," 170,034.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079000," 170,034.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079580," 170,034.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077625," 200,040.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076173," 200,040.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076663," 200,040.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077085," 200,040.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077158," 200,040.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078033," 200,040.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2074469," 290,058.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2074533," 290,058.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075439," 290,058.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075505," 290,058.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,09/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075813," 350,070.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076231," 350,070.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076736," 350,070.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2074483," 480,096.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,08/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2075446," 480,096.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,03/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077868," 580,116.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2076433," 580,116.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077448," 580,116.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078304," 580,116.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078688," 580,116.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079287," 580,116.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,02/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077620," 1,175,235.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,11/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2077154," 1,175,235.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078136," 1,175,235.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2078594," 1,435,287.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,21/09/2020,Delivery of NHS Transaction related operational efficiency,GLOBAL AND PUBLIC HEALTH,HOLOGIC LTD,2079007," 1,435,287.00 ",,M23 9HZ,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,04/09/2020,Consultancy/Professional Advice,GLOBAL AND PUBLIC HEALTH,HOME OFFICE,FY2021DHSC/C169," 2,436,443.38 ",,NP20 9BB,PUBLIC,,,,
