Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF ULSTER,ASI0027342,44274.06,HTA researcher led,BT52 1SA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF THE WEST OF SCOTLAND,ASI0028346,65610,LONG COVID 19 CALL,PA1 2BE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0028446,330229,NIHR UNITS CALL 2,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0028286,141813.72,HTA researcher led,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0028259,30283,AI Call,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0028158,60388,AI Multimorbidity call,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0028115,106243.49,HTA researcher led,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0027880,101461.82,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0027865,101982.41,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0027855,78074.82,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0027795,71427.83,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0027664,83065.51,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0027511,52808.53,HTA Commissioned,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0027399,56347.39,EME Researcher Led,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF EDINBURGH,ASI0027322,62557.88,HTA researcher led,EH1 1HT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF DUNDEE,ASI0028202,114821.01,NIHR Global Health Research Groups 3,DD1 4HN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF DUNDEE,ASI0027879,28800.32,Health Services and Delivery Research,DD1 4HN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF DUNDEE,ASI0027834,62672.46,HTA Commissioned,DD1 4HN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF DUNDEE,ASI0027782,118886.1,HTA Commissioned,DD1 4HN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF DUNDEE,ASI0027633,105827.11,HTA Commissioned,DD1 4HN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY OF BEDFORDSHIRE,ASI0028361,126524.91,Public Health Research,LU1 3JU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028460,160404,NIHR Global Health Research Groups 3,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028458,133646.61,HTA researcher led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028348,106633,LONG COVID 19 CALL,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028347,150670,LONG COVID 19 CALL,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028321,45472.14,Public Health Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028315,77909.66,EME Researcher Led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028238,51493.27,Public Health Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028165,97944.72,HTA Commissioned,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028133,65758.51,Health Services and Delivery Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028060,1041587,LONG COVID 19 CALL,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028059,123763.16,Health Services and Delivery Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0028057,37075.15,EME Researcher Led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027905,72000,Policy Research Programme (PRP) - Projects,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027898,26739.17,Health Services and Delivery Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027848,56859.63,HTA researcher led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027824,43127,Policy Research Programme (PRP) - Projects,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027817,298710,Policy Research Programme (PRP) - Projects,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027785,42391.99,HTA researcher led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027766,50000,Cochrane Review Groups (CRG),WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027752,47827.93,HTA Commissioned,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027746,63989.6,HTA researcher led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027732,190641,Health Protection Agency research funding,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027719,150193.45,Public Health Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027702,73179.49,Public Health Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027662,50123,Policy Research Programme (PRP) - Projects,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027617,31537.94,EME Researcher Led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027589,69118.61,Public Health Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027588,89150.04,EME Researcher Led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027587,309749,Policy Research Units (PRUs),WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027558,86557.68,HTA Commissioned,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027556,44593,Policy Research Programme (PRP) - CID,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027515,173010.79,HTA Commissioned,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027506,157120.11,Health Services and Delivery Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027477,402397,Policy Research Units (PRUs),WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027476,380923,Policy Research Units (PRUs),WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027432,59674.09,HTA Commissioned,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027413,119965.87,HTA researcher led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027398,47954.66,Public Health Research,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027374,55901.41,HTA Commissioned,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027366,34826.36,HTA researcher led,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,UNIVERSITY COLLEGE LONDON UCL,ASI0027263,106982,AI Call,WC1E 6BT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,THE ANNA FREUD CENTRE,ASI0027982,111998.18,HTA researcher led,NW3 5SD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,THE ALAN TURING INSTITUTE,ASI0028169,156044,AI Multimorbidity call,NW1 2DB,Small,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SWANSEA UNIVERSITY,ASI0028447,89611.11,Health Services and Delivery Research,SA2 8PP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SWANSEA UNIVERSITY,ASI0027852,123825.27,HTA researcher led,SA2 8PP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SUSSEX UNIVERSITY OF,ASI0028365,46437.32,Health Services and Delivery Research,BN1 9RH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SUSSEX UNIVERSITY OF,ASI0028195,150314,NIHR UNITS CALL 2,BN1 9RH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SURREY UNIVERSITY OF,ASI0028176,32965.29,Health Services and Delivery Research,GU2 7XH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SURREY UNIVERSITY OF,ASI0028172,65048.87,HTA researcher led,GU2 7XH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SURREY UNIVERSITY OF,ASI0028170,73249.63,Health Services and Delivery Research,GU2 7XH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SURREY UNIVERSITY OF,ASI0027546,132968.88,Health Services and Delivery Research,GU2 7XH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,STRATHCLYDE UNIVERSITY OF,ASI0027307,118489,NIHR Global Health Research Groups 3,G1 1XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,STIRLING UNIVERSITY OF,ASI0028427,34669.27,Health Services and Delivery Research,FK9 4LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,STIRLING UNIVERSITY OF,ASI0028134,62006.4,Public Health Research,FK9 4LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,STIRLING UNIVERSITY OF,ASI0027869,72097.08,Health Services and Delivery Research,FK9 4LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,STIRLING UNIVERSITY OF,ASI0027812,86276.1,Public Health Research,FK9 4LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,STIRLING UNIVERSITY OF,ASI0027802,130922.35,Public Health Research,FK9 4LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,STIRLING UNIVERSITY OF,ASI0027467,87862.31,HTA Commissioned,FK9 4LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,ST GEORGES HOSPITAL MEDICAL SCHOOL TA ST GEORGES UNIVERSITY OF LONDON,ASI0027867,78885.36,EME Researcher Led,SW17 0RE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,ST GEORGES HOSPITAL MEDICAL SCHOOL TA ST GEORGES UNIVERSITY OF LONDON,ASI0027758,50000,Cochrane Review Groups (CRG),SW17 0RE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,ST GEORGES HOSPITAL MEDICAL SCHOOL TA ST GEORGES UNIVERSITY OF LONDON,ASI0027514,29955.28,HTA researcher led,SW17 0RE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0028420,86232.13,HTA Commissioned,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0028282,109644,AI Multimorbidity call,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0027580,28254.36,Health Services and Delivery Research,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0027578,37900.82,Public Health Research,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0027566,73033.88,Public Health Research,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0027550,135143.52,HTA Commissioned,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0027536,283664,Research Design Service (RDS),SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0027512,182006.75,HTA researcher led,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0027349,150000,AI Multimorbidity call,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SOUTHAMPTON UNIVERSITY OF,ASI0027293,263831.82,TARs,SO17 1BJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0028441,140242.28,Public Health Research,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0028167,64034.08,Health Services and Delivery Research,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0028113,95090.95,HTA Commissioned,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0027908,97665,AI Call,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0027779,30479.12,Health Services and Delivery Research,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0027601,35962.03,Public Health Research,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0027548,39816.58,HTA Commissioned,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0027539,263686,Research Design Service (RDS),S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0027434,53140.19,Health Services and Delivery Research,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0027405,61657.37,HTA researcher led,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD UNIVERSITY OF,ASI0027299,331735.64,TARs,S10 2TN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD HALLAM UNIVERSITY,ASI0028438,45877.11,Health Services and Delivery Research,S1 1WB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,SHEFFIELD HALLAM UNIVERSITY,ASI0028416,25000,Research for Social Care (RfSC),S1 1WB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0028201,146598.71,NIHR Global Health Research Groups 3,E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0028168,35535.86,EME Researcher Led,E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0027861,153344.77,EME Researcher Led,E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0027791,98585.4,HTA Commissioned,E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0027753,117276.77,EME Researcher Led,E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0027582,297500,Policy Research Units (PRUs),E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0027498,160909.32,Public Health Research,E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0027354,50131.75,EME Commissioned,E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,QUEEN MARY UNIVERSITY OF LONDON,ASI0027312,123912,NIHR UNITS CALL 2,E1 2AX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,PLYMOUTH UNIVERSITY OF,ASI0028274,66257.31,Health Services and Delivery Research,PL4 8AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,PLYMOUTH UNIVERSITY OF,ASI0028081,67867.37,Health Services and Delivery Research,PL4 8AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,PLYMOUTH UNIVERSITY OF,ASI0027668,62162.28,Health Services and Delivery Research,PL4 8AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,PLYMOUTH UNIVERSITY OF,ASI0027253,61156.97,Health Services and Delivery Research,PL4 8AA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028445,345446,NIHR UNITS CALL 2,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028433,57831.05,HTA Commissioned,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028419,117178.42,EME Researcher Led,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028377,65638,Health Services and Delivery Research,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028373,68506.58,Health Services and Delivery Research,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028349,436584.89,LONG COVID 19 CALL,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028328,88572,LONG COVID 19 CALL,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028317,111018.01,Health Services and Delivery Research,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028314,2050340.15,COVID Recovery and Learning,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028313,38866.46,EME Researcher Led,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028312,113829.88,HTA researcher led,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028283,111606.96,Health Services and Delivery Research,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028278,34967,LONG COVID 19 CALL,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028236,85728.99,HTA Commissioned,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028233,91674.96,HTA researcher led,OX1 2JD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,28/09/2022,Research & development,Chief Scientific Advisor,OXFORD UNIVERSITY OF,ASI0028214,112845,Invention for Innovation (I4I),OX1 2JD,Govn,,,
