Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,STOCKPORT NHS FOUNDA,PF00013483,700000,CENT/DDCPP/RWJ/2023-01-23/A,SK2 7JE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ST HELENS & KNOWSLEY,PF00013482,6302000,CENT/TIFES/RBN/2022-09-22/A,L35 5DR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ST HELENS & KNOWSLEY,PF00013481,37000,CENT/CYBER/RBN/2022-11-28/A,L35 5DR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ST HELENS & KNOWSLEY,PF00013480,2831000,CENT/CDCHU/RBN/2022-11-16/A,L35 5DR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,SOUTHPORT & ORMSKIRK,PF00013479,207000,CENT/DDCPP/RVY/2023-01-09/A,PR8 6PT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,SOUTH TYNESIDE AND S,PF00013477,466000,CENT/DDCPP/R0B/2023-01-16/A,SR4 7TP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00013504,500000,CENT/WINTE/RXW/2022-11-30/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00013503,1418000,CENT/TIFES/RXW/2022-11-14/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00013502,5258000,CENT/TIFES/RXW/2022-09-22/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00013501,1291000,CENT/STPIF/RXW/2022-08-27/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00013500,1430000,CENT/ENDOS/RXW/2022-11-14/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00013499,84000,CENT/DDCPP/RXW/2022-10-03/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,SHREWSBURY AND TELFO,PF00013498,384000,CENT/BRSHI/RXW/2022-10-27/A,SY3 8XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,SHERWOOD FOREST HOSP,PF00013476,2898000,CENT/IMAGI/RK5/2023-02-06/A,NG17 4JL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,SHERWOOD FOREST HOSP,PF00013475,5844000,CENT/CDCHU/RK5/2023-01-30/A,NG17 4JL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL UNITED HOSPITA,PF00013474,30000,CENT/DDCPP/RD1/2022-11-23/A,BA1 3NG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL FREE LONDON NH,PF00013473,1507000,CENT/TIFES/RAL/2022-10-24/A,NW3 2QG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL BERKSHIRE NHS,PF00013472,139000,CENT/WAYFI/RHW/2022-12-01/A,RG1 5AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL BERKSHIRE NHS,PF00013471,1222000,CENT/TIFES/RHW/2023-02-07/A,RG1 5AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL BERKSHIRE NHS,PF00013470,763000,CENT/MHUEC/RHW/2022-10-10/A,RG1 5AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL BERKSHIRE NHS,PF00013469,660000,CENT/IMAGI/RHW/2023-02-06/A,RG1 5AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL BERKSHIRE NHS,PF00013467,503000,CENT/DDCPP/RHW/2022-11-23/A,RG1 5AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL BERKSHIRE NHS,PF00013466,128000,CENT/CYBER/RHW/2022-12-08/A,RG1 5AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL BERKSHIRE NHS,PF00013465,227000,CENT/CDCHU/RHW/2023-02-14/B,RG1 5AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL BERKSHIRE NHS,PF00013464,555000,CENT/CDCHU/RHW/2023-02-14/A,RG1 5AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL BERKSHIRE NHS,PF00013463,2973000,CENT/CANSY/RHW/2023-02-13/A,RG1 5AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ROYAL BERKSHIRE NHS,PF00013462,45000,CENT/BRSHI/RHW/2022-10-27/A,RG1 5AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,PRINCESS ALEXANDRA H,PF00013497,588000,CENT/NHPFE/RQW/2022-05-03/A,CM20 1QX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,PRINCESS ALEXANDRA H,PF00013496,235000,CENT/MHUEC/RQW/2022-10-10/A,CM20 1QX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,PRINCESS ALEXANDRA H,PF00013495,673000,CENT/IMAGI/RQW/2023-02-06/A,CM20 1QX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,PRINCESS ALEXANDRA H,PF00013494,6746000,CENT/FLDSY/RQW/2023-01-27/A,CM20 1QX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,PRINCESS ALEXANDRA H,PF00013493,781000,CENT/DDCPP/RQW/2023-01-31/A,CM20 1QX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,PRINCESS ALEXANDRA H,PF00013492,905000,CENT/DDCPP/RQW/2023-01-03/A,CM20 1QX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,PRINCESS ALEXANDRA H,PF00013491,95000,CENT/DDCPP/RQW/2022-10-03/A,CM20 1QX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,PRINCESS ALEXANDRA H,PF00013490,2600000,CENT/CDCHU/RQW/2023-01-30/B,CM20 1QX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,PRINCESS ALEXANDRA H,PF00013489,650000,CENT/CDCHU/RQW/2023-01-30/A,CM20 1QX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,OXFORD HEALTH NHS FO,PF00013461,360000,CENT/MHUEC/RNU/2022-10-10/A,OX4 4XN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,OXFORD HEALTH NHS FO,PF00013460,472000,CENT/MHUEC/RNU/2022-08-08/A,OX4 4XN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013459,19319000,DHPF/SYSCP/RX1/2023-01-31/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013458,13226000,CENT/TIFES/RX1/2023-01-31/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013457,8339000,CENT/TIFES/RX1/2022-12-01/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013456,1750000,CENT/TIFES/RX1/2022-09-06/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013455,176000,CENT/SCREE/RX1/2023-01-04/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013454,250000,CENT/IMAGI/RX1/2022-09-28/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013453,3360000,CENT/FLDNP/RX1/2023-01-10/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013452,42000,CENT/DDCPP/RX1/2023-01-09/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013451,108000,CENT/DDCPP/RX1/2022-12-19/B,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013450,62000,CENT/DDCPP/RX1/2022-12-19/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013449,1900000,CENT/DDCPP/RX1/2022-12-07/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013448,434000,CENT/DDCPP/RX1/2022-10-03/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013447,120000,CENT/CYBER/RX1/2022-11-28/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NOTTINGHAM UNIVERSIT,PF00013446,827000,CENT/BRSHI/RX1/2022-10-27/A,NG5 1PB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NORTHAMPTON GENERAL,PF00013445,2662000,DHPF/SYSCP/RNS/2023-01-31/A,NN1 5BD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NORTHAMPTON GENERAL,PF00013444,161000,CENT/IMAGI/RNS/2023-02-06/A,NN1 5BD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NORTHAMPTON GENERAL,PF00013443,223000,CENT/DDCPP/RNS/2023-01-16/A,NN1 5BD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NORTH BRISTOL NHS TR,PF00013440,4000000,CENT/WINTE/RVJ/2022-12-01/A,BS1 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NORTH BRISTOL NHS TR,PF00013439,120000,CENT/DDCPP/RVJ/2023-01-23/A,BS1 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NORTH BRISTOL NHS TR,PF00013438,264000,CENT/DDCPP/RVJ/2022-11-23/B,BS1 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NORTH BRISTOL NHS TR,PF00013437,1430000,CENT/DDCPP/RVJ/2022-11-23/A,BS1 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NORTH BRISTOL NHS TR,PF00013436,84000,CENT/DDCPP/RVJ/2022-10-03/A,BS1 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NORTH BRISTOL NHS TR,PF00013435,119200,CENT/BRSHI/RVJ/2022-10-27/A,BS1 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,NORFOLK COMMUNITY HE,PF00013434,192000,CENT/CYBER/RY3/2023-01-30/A,NR1 3FR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MOORFIELDS EYE HOSPI,PF00013433,8195000,CENT/TIFES/RP6/2022-10-03/A,EC1V 2PD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID YORKSHIRE HOSPIT,PF00013432,5283000,CENT/TIFES/RXF/2022-09-06/B,WF1 4TU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID YORKSHIRE HOSPIT,PF00013431,50000,CENT/TIFES/RXF/2022-09-06/A,WF1 4TU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID YORKSHIRE HOSPIT,PF00013430,42000,CENT/STPIF/RXF/2020-11-12/A,WF1 4TU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID YORKSHIRE HOSPIT,PF00013429,928000,CENT/STPIF/RXF/2020-01-06/A,WF1 4TU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID YORKSHIRE HOSPIT,PF00013428,3880000,CENT/IMAGI/RXF/2023-02-06/A,WF1 4TU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID YORKSHIRE HOSPIT,PF00013427,2139000,CENT/FLDNP/RXF/2023-01-20/A,WF1 4TU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID YORKSHIRE HOSPIT,PF00013426,56000,CENT/ENDOS/RXF/2022-10-18/A,WF1 4TU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID YORKSHIRE HOSPIT,PF00013425,70000,CENT/DEQUI/RXF/2023-02-06/A,WF1 4TU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID YORKSHIRE HOSPIT,PF00013424,1191000,CENT/DDCPP/RXF/2022-11-09/A,WF1 4TU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID YORKSHIRE HOSPIT,PF00013423,41000,CENT/CYBER/RXF/2022-12-20/A,WF1 4TU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID AND SOUTH ESSEX,PF00013422,324000,CENT/SCREE/RAJ/2023-01-04/A,SS2 6GE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID AND SOUTH ESSEX,PF00013421,3075000,CENT/RAACP/RAJ/2022-08-15/A,SS2 6GE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID AND SOUTH ESSEX,PF00013420,895000,CENT/DDCPP/RAJ/2023-01-31/A,SS2 6GE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,MID AND SOUTH ESSEX,PF00013419,1080000,CENT/DDCPP/RAJ/2023-01-03/A,SS2 6GE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,LONDON NORTH WEST UN,PF00013418,1501000,CENT/LUNGS/R1K/2022-11-09/A,HA1 3UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,LONDON NORTH WEST UN,PF00013417,1495000,CENT/ENDOS/R1K/2023-02-06/A,HA1 3UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,LONDON NORTH WEST UN,PF00013416,282000,CENT/DDCPP/R1K/2022-10-03/A,HA1 3UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY,PF00013415,2445000,CENT/TIFES/REM/2023-02-07/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY,PF00013414,10036000,CENT/NHPEN/REM/2022-02-11/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY,PF00013413,24100000,CENT/NHPBU/REM/2022-12-06/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY,PF00013412,152000,CENT/MISCS/REM/2023-02-02/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY,PF00013411,1377000,CENT/IMAGI/REM/2023-02-06/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY,PF00013410,5430000,CENT/FLDSY/REM/2023-02-09/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY,PF00013409,200000,CENT/ENDOS/REM/2023-02-06/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY,PF00013408,472000,CENT/DDCPP/REM/2023-01-09/A,L9 7AL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,KINGSTON HOSPITAL NH,PF00013407,48000,CENT/ENDOS/RAX/2023-02-06/A,KT2 7QB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ISLE OF WIGHT NHS TR,PF00013406,120000,CENT/IMAGI/R1F/2023-02-06/A,PO30 5TG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ISLE OF WIGHT NHS TR,PF00013405,5040000,CENT/FLDSY/R1F/2023-01-27/A,PO30 5TG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ISLE OF WIGHT NHS TR,PF00013404,180000,CENT/DDCPP/R1F/2023-01-03/A,PO30 5TG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,ISLE OF WIGHT NHS TR,PF00013403,297000,CENT/CDCHU/R1F/2023-02-14/A,PO30 5TG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,IMPERIAL COLLEGE HEA,PF00013402,735000,CENT/MHUEC/RYJ/2022-10-10/A,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,IMPERIAL COLLEGE HEA,PF00013401,616000,CENT/DDCPP/RYJ/2022-10-03/A,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,IMPERIAL COLLEGE HEA,PF00013400,82000,CENT/CYBER/RYJ/2022-12-08/A,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,IMPERIAL COLLEGE HEA,PF00013399,2201000,CENT/CDCHU/RYJ/2022-11-17/A,W12 0HS,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,HOMERTON UNIVERSITY,PF00013398,130000,CENT/IMAGI/RQX/2023-02-06/A,E9 6SR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,HOMERTON UNIVERSITY,PF00013397,725000,CENT/FLDNP/RQX/2023-01-27/A,E9 6SR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,HERTFORDSHIRE PARTNE,PF00013396,2347000,CENT/FLDSY/RWR/2023-02-09/A,AL3 5TL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,GREATER MANCHESTER M,PF00013395,1205000,CENT/FLDNP/RXV/2023-01-16/A,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,GREATER MANCHESTER M,PF00013394,50000,CENT/CYBER/RXV/2022-12-20/A,M25 3BL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,EAST OF ENGLAND AMBU,PF00013393,50000,CENT/MISCS/RYC/2022-12-06/A,NR6 5NA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,EAST OF ENGLAND AMBU,PF00013392,615000,CENT/FLDSY/RYC/2023-02-09/A,NR6 5NA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,DORSET COUNTY HOSPIT,PF00013391,4158000,CENT/TIFES/RBD/2022-11-14/A,DT1 2JY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,DORSET COUNTY HOSPIT,PF00013390,1820000,CENT/NHPFE/RBD/2022-04-01/A,DT1 2JY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,CUMBRIA PARTNERSHIP,PF00013442,50000,CENT/TIFES/RNN/2023-02-07/A,CA1 3SX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,CUMBRIA PARTNERSHIP,PF00013441,3474000,CENT/STPIF/RNN/2022-03-22/A,CA1 3SX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,CROYDON HEALTH SERVI,PF00013389,1000000,CENT/WINTE/RJ6/2023-01-03/A,CR7 7YE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,CROYDON HEALTH SERVI,PF00013388,2000000,CENT/STPIF/RJ6/2021-08-18/A,CR7 7YE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,CROYDON HEALTH SERVI,PF00013387,100000,CENT/CYBER/RJ6/2022-12-20/A,CR7 7YE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,BRIDGEWATER COMMUNIT,PF00013386,640000,CENT/FLDNP/RY2/2023-01-20/A,WN3 6PR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,BLACKPOOL TEACHING H,PF00013385,227000,CENT/WAYFI/RXL/2022-12-01/A,FY3 8NR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,BLACKPOOL TEACHING H,PF00013384,368000,CENT/ENDOS/RXL/2023-02-06/A,FY3 8NR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,BLACKPOOL TEACHING H,PF00013383,1311000,CENT/DDCPP/RXL/2023-02-06/A,FY3 8NR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,BARKING HAVERING AND,PF00013382,5208000,DHPF/SYSCP/RF4/2023-01-31/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,BARKING HAVERING AND,PF00013381,4000000,CENT/TIFES/RF4/2022-10-03/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,BARKING HAVERING AND,PF00013380,2000000,CENT/FLDSY/RF4/2023-02-02/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,BARKING HAVERING AND,PF00013379,2666000,CENT/DDCPP/RF4/2022-10-26/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,BARKING HAVERING AND,PF00013378,119000,CENT/CYBER/RF4/2022-12-20/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,BARKING HAVERING AND,PF00013377,211000,CENT/CDCHU/RF4/2023-02-14/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB PDC,Default Group,BARKING HAVERING AND,PF00013376,7846000,CENT/CDCHU/RF4/2022-11-23/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB Loan,Default Group,YORK AND SCARBOROUGH,PF00013375,500000,ITFF/NCCIL/RCB/2016-08-02/A,YO30 4RY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,27/02/2023,Additions NCB Loan,Default Group,UNIVERSITY HOSPITALS,PF00013374,9639953,DHPF/NCCIL/R0D/2022-01-25/A,BH15 2JB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/02/2023,Interest Receivable NCB Loan,Default Group,WEST SUFFOLK NHS FOU,PF00012972,-327027.88,ITFF/NCCIL/RGR/2015-10-20/A,IP33 2QZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/02/2023,Interest Receivable NCB Loan,Default Group,WEST LONDON MENTAL H,PF00012971,-230975.51,ITFF/CILFF/RKL/2013-08-16/A,UB1 3EU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/02/2023,Interest Receivable NCB Loan,Default Group,UNIVERSITY COLLEGE L,PF00012969,-720013.36,ITFF/CILFF/RRV/2014-09-09/C,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/02/2023,Interest Receivable NCB Loan,Default Group,UNIVERSITY COLLEGE L,PF00012968,-1284599.32,ITFF/CILFF/RRV/2014-09-09/B,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,20/02/2023,Interest Receivable NCB Loan,Default Group,UNIVERSITY COLLEGE L,PF00012967,-147254.67,ITFF/CILFF/RRV/2014-09-09/A,NW1 2BX,Govn,,,
