Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,02/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122555,"5,970.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122703,"5,970.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,123126,"5,970.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,123292,"5,970.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122990,"6,220.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,123117,"6,220.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,123430,"7,377.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122982,"7,776.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122411,"11,664.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,123293,"17,886.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,123291,"1,410.60",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2021,Contractor/ Staff Substitution,Public Health,INSIGHT EXECUTIVE GROUP LTD,121576,"1,432.22",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2021,Contractor/ Staff Substitution,Public Health,INSIGHT EXECUTIVE GROUP LTD,121706,"1,790.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Contractor/ Staff Substitution,Public Health,INSIGHT EXECUTIVE GROUP LTD,122985,"1,790.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122995,"2,491.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,123429,"2,551.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122993,"2,644.87",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122997,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,123119,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,123285,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,123428,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122824,"2,851.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,123435,"3,173.86",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122992,"3,510.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,123112,"3,510.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,123277,"3,510.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,122987,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,123118,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,123125,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,123284,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,123427,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,122999,"3,930.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,123111,"3,930.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,123276,"3,930.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,123422,"3,930.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,123281,"4,270.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,123283,"5,909.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,122980,"5,970.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Consultancy/Professional Advice,Default Group,INSIGHT EXECUTIVE GROUP LTD,123426,"6,220.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Contractor/ Staff Substitution,Commercial,INSIGHT EXECUTIVE GROUP LTD,123282,"11,508.90",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Capital Grants to non-profit institutions,GLOBAL AND PUBLIC HEALTH,INTERNATIONAL DEVELOPMENT RESEARCH CENTRE,FCP0000462,"648,470.00",AMR FUNDING,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2021,Consultancy/Professional Advice,Global Health,INVESTIGO LTD,334911,"7,194.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2021,Consultancy/Professional Advice,Global Health,INVESTIGO LTD,334916,"7,194.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,334915,"2,562.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,335508,"2,562.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,334917,"3,734.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,335507,"3,734.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,335506,"3,890.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,334912,"4,130.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,335504,"4,130.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/11/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,334913,"4,730.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Contractor/ Staff Substitution,Global Health,INVESTIGO LTD,335505,"4,730.52",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/11/2021,Consultancy/Professional Advice,Global Health,INVESTIGO LTD,335509,"7,194.00",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,16/11/2021,Contractor/ Staff Substitution,NHSX,INVESTIGO LTD,328106,"48,921.60",,EC2M 2QS,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Publicity & advertising,NHSX,IPSOS MORI UK LTD,21108257,"96,528.00",,E1W 1YW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Publicity & advertising,NHSX,IPSOS MORI UK LTD,21108255,"189,402.30",,E1W 1YW,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YG49047-YG49276,"10,444.40",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YD08561-YD08790,"10,468.56",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YG01317-YG01317,328.12,,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YG55896-YG55896,"1,370.16",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,687118,"3,193.18",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YG55897-YG55950,"8,413.44",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YD07663-YD07663,915.68,,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YG48151-YG48151,926.64,,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YD07685-YD07686,"2,518.99",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YG48173-YG48174,"2,369.49",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YG57855-YG57855,"29,460.58",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YD17413-YD17413,"31,522.02",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,686630,"3,819.47",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/11/2021,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,688657,"5,179.26",,EH54 5DL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,ISLE OF WIGHT COUNCIL,18112021DN1949GD5881,"311,356.00",,PO30 1UD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,ISLE OF WIGHT COUNCIL,10112021DN1335GD5790,"416,240.00",,PO30 1UD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,ISLINGTON LONDON BOROUGH COUNCIL,10112021DN1335GD5790,"375,746.00",,EC1V 7LQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,ISLINGTON LONDON BOROUGH COUNCIL,18112021DN1949GD5881,"522,392.00",,EC1V 7LQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2021,Additions NCB PDC,Default Group,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00006254,"311,000.00",,NR31 6LA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2021,Additions NCB PDC,Default Group,JAMES PAGET UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00006253,"778,000.00",,NR31 6LA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Publicity & advertising,Social Care Group,KANTAR UK LIMITED,402115352,"39,800.00",,W5 1UA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,KEELE UNIVERSITY OF,ASI0017405,"50,205.64",,ST5 5BG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,KEELE UNIVERSITY OF,ASI0017476,"270,597.00",,ST5 5BG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,10112021DN1335GD5790,"143,556.00",,W8 7NX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,KENSINGTON AND CHELSEA COUNCIL ROYAL BOROUGH OF,18112021DN1949GD5881,"352,140.00",,W8 7NX,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2021,Additions NCB PDC,Default Group,KENT & MEDWAY NHS & SOCIAL CARE PARTNERSHIP TRUST,PF00006255,"414,000.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,KENT COUNTY COUNCIL,10112021DN1335GD5790,"1,598,044.00",,ME14 1XQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,KENT COUNTY COUNCIL,18112021DN1949GD5881,"2,504,301.00",,ME14 1XQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,KENT COUNTY COUNCIL,900138080,"131,484.68",,ME14 1XQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,09/11/2021,Storage costs,Global Health,KENT COUNTY COUNCIL,900135119,"176,165.13",,ME14 1XQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,KENT UNIVERSITY OF,ASI0017412,"39,478.27",,CT2 7NZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ASI0017253,"45,402.00",,SE5 9RS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE HOSPITAL NHS FOUNDATION TRUST,ASI0017403,"54,657.00",,SE5 9RS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017363,"15,000.00",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017363,"15,000.00",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017359,"91,368.40",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017359,"103,368.40",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017357,"138,926.00",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017359,"140,868.40",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017529,"152,840.00",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017535,"208,390.00",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017446,"221,877.00",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017518,"241,826.00",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017420,"264,196.01",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0017485,"306,201.00",,WC2R 2LS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Additions NCB PDC,Default Group,KINGSTON HOSPITAL NHS FOUNDATION TRUST,PF00006313,"30,000.00",,KT2 7QB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Additions NCB PDC,Default Group,KINGSTON HOSPITAL NHS FOUNDATION TRUST,PF00006314,"153,000.00",,KT2 7QB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,KINGSTON UPON HULL CITY COUNCIL,10112021DN1335GD5790,"469,274.00",,HU1 2AB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,KINGSTON UPON HULL CITY COUNCIL,18112021DN1949GD5881,"590,258.00",,HU1 2AB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,10112021DN1335GD5790,"88,843.00",,KT1 1EU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,18112021DN1949GD5881,"232,854.00",,KT1 1EU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,KIRKLEES METROPOLITAN COUNCIL,10112021DN1335GD5790,"328,660.00",,HD1 2EY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,KIRKLEES METROPOLITAN COUNCIL,18112021DN1949GD5881,"755,577.00",,HD1 2EY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,10112021DN1335GD5790,"219,993.00",,L36 9YZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,18112021DN1949GD5881,"396,929.00",,L36 9YZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Revenue Grants to non-profit institutions,NHS and Workforce,KOALA NORTH WEST,ASI0017116,"38,000.00",,CH42 9PH,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,15/11/2021,Consultancy/Professional Advice,Finance and Group Operations,KPMG LLP,5502341998,"335,910.32",,E14 5GL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Other programme expenditure,Global Health,KUEHNE AND NAGEL LTD,GB13623198,"30,626.64",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Other programme expenditure,Global Health,KUEHNE AND NAGEL LTD,GB13623193,"31,689.80",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,22/11/2021,Other programme expenditure,Global Health,KUEHNE AND NAGEL LTD,GB13623196,"31,689.80",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2021,Consultancy/Professional Advice,NHS and Workforce,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LAOCT21LA,"34,156.34",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/11/2021,Consultancy/Professional Advice,NHS and Workforce,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LAOCT21LA,"13,843.66",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,LAMBETH LONDON BOROUGH COUNCIL GRANTS,10112021DN1335GD5790,"338,625.00",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,LAMBETH LONDON BOROUGH COUNCIL GRANTS,18112021DN1949GD5881,"612,997.00",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/11/2021,Additions NCB PDC,Default Group,LANCASHIRE AND SOUTH CUMBRIA NHS FOUNDATION TRUST,PF00006387,"1,300,000.00",,PR5 6AW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,LANCASHIRE COUNTY COUNCIL,10112021DN1335GD5790,"1,656,413.00",,PR1 0LD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,LANCASHIRE COUNTY COUNCIL,18112021DN1949GD5881,"2,241,749.00",,PR1 0LD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Revenue Grants to non-profit institutions,NHS and Workforce,LANCASHIRE WOMEN,ASI0017117,"55,866.00",,BB5 1HF,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0017333,"28,509.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,LEEDS CITY COUNCIL,10112021DN1335GD5790,"819,756.00",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,LEEDS CITY COUNCIL,18112021DN1949GD5881,"1,344,984.00",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,05/11/2021,Storage costs,Global Health,LEEDS CITY COUNCIL,6291756228,"78,378.00",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0017219,"115,088.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Outsourcing Contract,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410181712,"313,722.16",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410181713,"73,475.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/11/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0017318,"74,239.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410182546,"204,802.99",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,25/11/2021,Outsourcing Contract,Chief Scientific Advisor,LEEDS UNIVERSITY OF,90295284,"5,370,167.52",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0017429,"21,172.88",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0017429,"21,172.88",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,LEICESTER CITY COUNCIL,10112021DN1335GD5790,"306,225.00",,LE1 6ZG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,LEICESTER CITY COUNCIL,18112021DN1949GD5881,"639,331.00",,LE1 6ZG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0017520,"224,771.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,26/11/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0017444,"314,588.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/11/2021,Revenue Grants to local authorities,Social Care Group,LEICESTERSHIRE COUNTY COUNCIL,10112021DN1335GD5790,"542,507.00",,LE3 8RA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/11/2021,Revenue Grants to local authorities,Social Care Group,LEICESTERSHIRE COUNTY COUNCIL,18112021DN1949GD5881,"980,788.00",,LE3 8RA,Govn,,,,
