Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Consultancy/Professional Advice,Global Health,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY DSTL,MST016083,"189,049.80",,SP4 0JQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DEFENCE SCIENCE AND TECHNOLOGY LABORATORY DSTL,MST016083,"1,672.66",,SP4 0JQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Contractor/ Staff Substitution,Global Health,DELOITTE,8002010554,"296,395.20",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/08/2021,Consultancy/Professional Advice,Global Health,DELOITTE,8001977951,"118,236.00",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/08/2021,Consultancy/Professional Advice,Global Health,DELOITTE,8001977949,"233,454.30",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/08/2021,Consultancy/Professional Advice,Global Health,DELOITTE,8001977950,"253,214.40",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2021,Consultancy/Professional Advice,Global Health,DELOITTE,8001978061,"2,979,132.60",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2021,Consultancy/Professional Advice,Global Health,DELOITTE,8001938339,"429,674.40",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Consultancy/Professional Advice,Global Health,DELOITTE,8002020802,"14,575,295.41",,EC4A 3HQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"10,347.60",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"13,918.86",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"18,689.93",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"20,078.83",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"27,744.91",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"28,112.50",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"30,683.30",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"30,871.19",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"32,938.58",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"39,170.14",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"44,076.41",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"51,035.82",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"52,891.67",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"55,462.68",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"61,706.95",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"67,343.08",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"71,140.61",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"73,769.96",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Contractor/ Staff Substitution,Global Health,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"75,048.31",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Revenue Policy Payments,NHS and Workforce,DEPARTMENT FOR BUSINESS ENERGY AND INDUSTRIAL STRATEGY BEIS,6.15E+11,"58,100.00",,SW1H 0ET,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2021,Revenue Policy Payments,Finance and Group Operations,DEPARTMENT FOR EDUCATION (DFE),CORE-PSCR-000564,"70,320.00",,WA7 2GJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Revenue Grants to local authorities,Global Health,DERBY CITY COUNCIL,05082021DN1501GD5673,"80,615.33",,DE1 2FS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Revenue Grants to local authorities,Global Health,DERBYSHIRE COUNTY COUNCIL,05082021DN1501GD5673,"195,280.02",,DE4 3AG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Revenue Grants to local authorities,Global Health,DEVON COUNTY COUNCIL,05082021DN1501GD5673,"188,362.31",,EX2 4QD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Consultancy/Professional Advice,NHS and Workforce,DEVOTEAM UK LTD,21110403,"18,813.37",,EC2M 1NH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2021,Consultancy/Professional Advice,NHS and Workforce,DEVOTEAM UK LTD,21110328,"29,100.76",,EC2M 1NH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Consultancy/Professional Advice,NHS and Workforce,DEVOTEAM UK LTD,21110404,"4,158.00",,EC2M 1NH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Service charge - ICT,NHS and Workforce,DEVOTEAM UK LTD,21110405,"13,033.13",,EC2M 1NH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2021,Service charge - ICT,NHS and Workforce,DEVOTEAM UK LTD,21110327,"30,809.63",,EC2M 1NH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,20/08/2021,Contractor/ Staff Substitution,Global Health,DEVOTEAM UK LTD,21110384,"273,262.15",,EC2M 1NH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2021,Consultancy/Professional Advice,NHS and Workforce,DEVOTEAM UK LTD,21110326,945,,EC2M 1NH,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Additions-SW LIC,NHSX,DH OPCO UK LTD TA DEDALUS HEALTHCARE LTD,5970000373,"30,141.76",,GU11 1PZ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2021,Service charge - ICT,NHSX,DH OPCO UK LTD TA DEDALUS HEALTHCARE LTD,5970000306,"7,195.13",,GU11 1PZ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2021,Service charge - ICT,NHSX,DH OPCO UK LTD TA DEDALUS HEALTHCARE LTD,5970000305,"17,736.13",,GU11 1PZ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Service charge - ICT,NHSX,DH OPCO UK LTD TA DEDALUS HEALTHCARE LTD,5970000370,"765,825.46",,GU11 1PZ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Service charge - ICT,NHSX,DH OPCO UK LTD TA DEDALUS HEALTHCARE LTD,5970000370,"28,411.70",,GU11 1PZ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Service charge - ICT,NHSX,DH OPCO UK LTD TA DEDALUS HEALTHCARE LTD,5970900007,"-28,411.70",,GU11 1PZ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/08/2021,Storage costs,Global Health,DHL SUPPLY CHAIN LTD,18005758,"2,745,446.72",,MK9 1EQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2021,Outsourcing Contract,Global Health,DIAGNOSTICS FOR THE REAL WORLD (EUROPE) LTD,2021/EU/0062,"2,677,183.49",,CB10 1XL,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2021,HGC Main Account 10003053,GLOBAL AND PUBLIC HEALTH,DIAGNOSTICS FOR THE REAL WORLD LTD ,FCP0000367,"1,673,179.20",Covid tests ,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2021,Legal Fees,Global Health,DLA PIPER UK LLP LONDON,54984419,"85,003.71",,EC1A 4HT,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2021,Legal Fees,Global Health,DLA PIPER UK LLP LONDON,54982940,"664,842.55",,EC1A 4HT,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2021,HGC Main Account 10003053,GLOBAL AND PUBLIC HEALTH,DOJA LIMITED,FCP0000373,"-354,031.66",Part refund of payment made in advance - Doja Limited - FCP1195,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2021,HGC Main Account 10003053,GLOBAL AND PUBLIC HEALTH,DOJA LIMITED,FCP0000365,"354,031.66",PPE - Gloves,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2021,DH Income Account 10020985,GLOBAL AND PUBLIC HEALTH,DOJA LIMITED,FCP0000374,"354,031.66",PPE - Gloves,,SME,,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543248,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543287,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543238,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543307,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543330,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543340,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543372,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543391,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543398,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543439,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543447,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543424,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543454,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543475,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543492,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543497,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543464,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543485,"1,144.80",,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543248,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543287,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543238,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543307,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543330,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543340,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543372,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543391,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543398,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543439,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543447,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543424,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543454,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543475,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543492,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543497,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543464,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Other programme expenditure,Global Health,DON AND LOW LTD,543485,"170,726.40",PPE - Masks,DD8 1FR,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Revenue Grants to local authorities,Global Health,DONCASTER METROPOLITAN BOROUGH COUNCIL,05082021DN1501GD5673,"98,457.04",,DN1 1GG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Revenue Grants to local authorities,Global Health,DORSET COUNTY COUNCIL,05082021DN1501GD5673,"86,058.77",,DT1 1XJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2021,Revenue Grants to local authorities,Global Health,DORSET COUNTY COUNCIL,11082021DN2232GD5678,"853,780.00",,DT1 1XJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910248801,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910248987,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910249249,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910249662,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910247217,"399,375.35",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910246870,"399,375.35",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910246954,"399,375.35",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910246250,"399,375.36",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,27/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910249419,"648,984.96",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,20/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910248632,"324,492.48",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910246590,"399,375.36",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,291024817,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910247635,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910248802,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910248963,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910248986,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910249148,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910249250,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910249503,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910249924,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,04/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910246705,"364,849.92",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910246439,"364,849.92",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910247244,"364,849.92",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910248464,"592,881.12",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910248202,"296,440.56",,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910247217,0.01,,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910246870,0.01,,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,03/08/2021,Other programme expenditure,Global Health,DRAEGER SAFETY UK LTD,2910246954,0.01,,NE24 4RG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Revenue Grants to local authorities,Global Health,DUDLEY METROPOLITAN BOROUGH COUNCIL,05082021DN1501GD5673,"88,637.80",,DY1 1HG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Revenue Grants to local authorities,Global Health,DURHAM COUNTY COUNCIL,05082021DN1501GD5673,"156,465.41",,DH1 5UL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2021,Service charge - ICT,NHSX,DXS UK LTD,23523,"133,351.29",,GU8 6LB,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Revenue Grants to local authorities,Global Health,EALING LONDON BOROUGH COUNCIL,05082021DN1501GD5673,"102,328.83",,W5 2HL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2021,Revenue Grants to local authorities,Global Health,EALING LONDON BOROUGH COUNCIL,11082021DN2232GD5678,"649,114.00",,W5 2HL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Additions NCB PDC,Default Group,EAST & NORTH HERTFORDSHIRE NHS TRUST,PF00005627,"1,000,000.00",,BS1 2NP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/08/2021,Additions NCB PDC,Default Group,EAST & NORTH HERTFORDSHIRE NHS TRUST,PF00005628,"3,000,000.00",,BS1 2NP,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2021,Capital Grants to non-profit institutions,Commercial,EAST ANGLIAN AIR AMBULANCE,ASI0013903,"27,133.00",,NR6 6EG,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2021,Research & development,Chief Scientific Advisor,EAST LONDON NHS FOUNDATION TRUST,ASI0013831,"45,521.00",,E1 1RD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Revenue Grants to local authorities,Global Health,EAST RIDING OF YORKSHIRE COUNCIL,05082021DN1501GD5673,"75,835.93",,HU17 9BA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/08/2021,Revenue Grants to local authorities,Global Health,EAST SUSSEX COUNTY COUNCIL,05082021DN1501GD5673,"142,055.75",,BN21 3UU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2021,Consultancy/Professional Advice,Global Health,ECORYS UK LTD,7003013,"42,763.00",,B1 2RA,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0141596,"391,835.00",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,13/08/2021,Storage costs,Global Health,EDDIE STOBART LIMITED,PM/0141442,"391,840.70",,WA4 4TQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Electricity,Finance and Group Operations,EDF ENERGY PLC,10373367,"23,517.66",,PL3 5XQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Electricity,Finance and Group Operations,EDF ENERGY PLC,10373367,"3,140.98",,PL3 5XQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Electricity,Finance and Group Operations,EDF ENERGY PLC,10373367,"70,917.65",,PL3 5XQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/08/2021,Electricity,Finance and Group Operations,EDF ENERGY PLC,10373367,"45,130.68",,PL3 5XQ,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2021,Other programme expenditure,Global Health,EDUCATION AND SKILLS FUNDING AGENCY,ESIN002023,"3,113,288.69",,CV1 2WT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/08/2021,Other programme expenditure,Global Health,EDUCATION AND SKILLS FUNDING AGENCY,ESIN002026,"24,214,807.09",,CV1 2WT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2021,Outsourcing Contract,Global Health,EFFICIO LTD,7654,"82,615.20",,SW1Y 4NE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2021,Consultancy/Professional Advice,Global Health,EFFICIO LTD,7654,"221,224.80",,SW1Y 4NE,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,17/08/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002619,"122,176.54",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2021,Service charge - ICT,NHSX,EGTON MEDICAL INFORMATION SYSTEMS LTD,EM-FIN002617,"3,772,286.75",,LS19 6BA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,11/08/2021,Other programme expenditure,Global Health,ELIS UK LIMITED,SN3396950,"8,575.20",,RG24 8NE,Large,,,,
