Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0004000," 314,785.00 ",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0004595," 14,683.00 ",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0004601," 14,619.00 ",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0004597," 13,839.00 ",Research Methods Fellowships and internships,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0004666," 12,408.00 ",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0004319," 12,287.00 ",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/12/2020,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0000028," 294,043.00 ",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/12/2020,Other programme expenditure,Global Health,KINGSBURY PRESS,63013," 356,400.00 ",,DN11 0BF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,18/12/2020,Other programme expenditure,Global Health,KINGSBURY PRESS,63054," 356,400.00 ",,DN11 0BF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Other programme expenditure,Global Health,KINGSBURY PRESS,63073," 356,400.00 ",,DN11 0BF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Other programme expenditure,Global Health,KINGSBURY PRESS,63103," 356,400.00 ",,DN11 0BF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,KINGSTON UPON HULL CITY COUNCIL,ASI0003397," 1,285,666.50 ",,HU1 2AB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,ASI0003398," 846,473.00 ",,KT1 1EU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Revenue Grants to local authorities,Global Health,KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,24122020-DN-1417," 354,900.00 ",,KT1 1EU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,KIRKLEES METROPOLITAN COUNCIL,ASI0003399," 1,902,738.00 ",,HD1 2EY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Revenue Grants to local authorities,Global Health,KIRKLEES METROPOLITAN COUNCIL,24122020-DN-1417," 1,638,000.00 ",,HD1 2EY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Revenue Grants to local authorities,Global Health,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,ASI0003400," 872,611.00 ",,L36 9YZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2020,Revenue Grants to local authorities,Global Health,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,15122020-DN-1422," 474,137.71 ",,L36 9YZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,02/12/2020,Storage costs,Global Health,KUEHNE AND NAGEL LTD,CW011703," 9,690,520.48 ",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,18/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037380," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037381," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037397," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037424," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037443," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037475," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,23/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037270," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,24/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037293," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,24/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037535 TRY AGAIN," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,24/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037550 TRY AGAIN," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,24/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037581 TRY AGAIN," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,25/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037304," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,26/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037322," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,27/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037349," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037493," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037513," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037694," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Other programme expenditure,Global Health,L J A MIERS AND COMPANY LTD,1037695," 141,312.00 ",,PE19 1QS,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Revenue Grants to local authorities,Global Health,LAMBETH LONDON BOROUGH COUNCIL GRANTS,24122020-DN-1417," 273,000.00 ",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LANCASHIRE CARE NHS FOUNDATION TRUST,ASI0003628," 33,507.00 ",,PR5 6AW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LANCASHIRE CARE NHS FOUNDATION TRUST,ASI0004053," 25,000.00 ",,PR5 6AW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,LANCASHIRE COUNTY COUNCIL,ASI0003401," 7,441,731.00 ",,PR1 0LD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/12/2020,Revenue Grants to local authorities,Global Health,LANCASHIRE COUNTY COUNCIL,15122020-DN-1422," 3,310,883.00 ",,PR1 0LD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Revenue Grants to local authorities,Global Health,LANCASHIRE COUNTY COUNCIL,24122020-DN-1417," 940,800.00 ",,PR1 0LD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0004572," 31,892.00 ",,LA1 4YW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0004051," 67,372.35 ",,LA1 4YW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0004354," 27,355.00 ",,LA1 4YW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0003920," 49,749.82 ",,LA1 4YW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0004614," 44,046.13 ",,LA1 4YW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0003999," 252,428.00 ",,LA1 4YW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0003710," 43,057.37 ",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0004167," 28,988.47 ",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0003994," 119,026.00 ",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0003744," 33,472.85 ",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0003706," 29,187.00 ",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,LEEDS CITY COUNCIL,ASI0003402," 3,202,487.00 ",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0003805," 78,532.00 ",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0003964," 116,760.95 ",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0004177," 70,146.21 ",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0003898," 67,937.00 ",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0003904," 47,174.00 ",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Outsourcing Contract,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410166291," 312,052.37 ",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0003870," 44,500.00 ",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0003629," 85,016.00 ",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004620," 158,875.65 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004124," 37,438.00 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004074," 35,057.00 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004078," 15,900.00 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0003747," 15,708.00 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004619," 77,743.46 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004243," 17,244.76 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0003716," 64,193.42 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004234," 56,640.48 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004256," 32,112.50 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0003844," 9,992.16 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0003960," 103,964.70 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004419," 59,276.60 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0003662," 54,839.70 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004269," 39,536.83 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004150," 26,533.61 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004458," 104,604.33 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004408," 42,240.60 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0003573," 34,994.67 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004322," 11,982.00 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004653," 41,113.00 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004395," 31,827.00 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004461," 25,167.00 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004112," 21,777.00 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004287," 151,368.00 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0004320," 7,969.00 ",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,LEICESTER CITY COUNCIL,ASI0003404," 1,814,915.00 ",,LE1 6ZG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004437," 30,811.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004533," 28,502.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004478," 14,008.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004594," 9,387.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004141," 20,803.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0003737," 10,587.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004056," 24,007.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004058," 22,138.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004115," 128,147.11 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004449," 22,813.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004016," 61,221.34 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004366," 28,642.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0003882," 23,357.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004273," 14,894.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004648," 9,427.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004145," 114,376.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0003922," 54,615.78 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004066," 8,607.62 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004001," 289,220.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004656," 12,349.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0004357," 11,065.00 ",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,LEICESTERSHIRE COUNTY COUNCIL,ASI0003403," 3,068,267.00 ",,LE3 8RA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Revenue Grants to local authorities,Global Health,LEWISHAM LONDON BOROUGH COUNCIL,24122020-DN-1417," 180,600.00 ",,SE6 4RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,16/12/2020,Outsourcing Contract,Chief Scientific Advisor,LGC LTD,50889648," 145,262.00 ",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Outsourcing Contract,Chief Scientific Advisor,LGC LTD,50889649," 133,828.80 ",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Outsourcing Contract,Chief Scientific Advisor,LGC LTD,50889647," 1,011,718.80 ",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Other programme expenditure,Global Health,LIFE TECHNOLOGIES LTD,10074RL," 46,966,819.88 ",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4851212RI," 1,080,710.68 ",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4851192RI," 910,902.72 ",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4851225RI," 910,902.72 ",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Revenue Grants to non-profit institutions,NHS and Workforce,LIFELINE COMMUNITY PROJECTS,ASI0003504," 20,000.00 ",,RM8 3QS,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Revenue Grants to non-profit institutions,NHS and Workforce,LIFELINE COMMUNITY PROJECTS,ASI0003511," 37,399.00 ",,RM8 3QS,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Other programme expenditure,Global Health,LINCOLN POLYTHENE LTD,5007067," 2,381,400.00 ",PPE - Aprons,LN5 8LG,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,24/12/2020,Other programme expenditure,Global Health,LINCOLN POLYTHENE LTD,5007203," 1,814,400.00 ",PPE - Aprons,LN5 8LG,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/12/2020,Other programme expenditure,Global Health,LINCOLN POLYTHENE LTD,APRN0023," 1,247,400.00 ",PPE - Aprons,LN5 8LG,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,30/12/2020,Other programme expenditure,Global Health,LINCOLN POLYTHENE LTD,5007284," 1,247,400.00 ",PPE - Aprons,LN5 8LG,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LINCOLN UNIVERSITY OF,ASI0004409," 35,477.54 ",,LN6 7TS,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LINCOLNSHIRE COMMUNITY HEALTH SERVICES NHS TRUST RY5,ASI0004539," 30,000.00 ",,NG34 8GG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,LINCOLNSHIRE COUNTY COUNCIL,ASI0003405," 4,474,605.00 ",,LN1 1YL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Revenue Grants to local authorities,Global Health,LINCOLNSHIRE COUNTY COUNCIL,24122020-DN-1417," 157,500.00 ",,LN1 1YL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/12/2020,Revenue Grants to local authorities,Global Health,LIVERPOOL CITY COUNCIL,ASI0003406," 2,270,568.00 ",,L69 2DQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/12/2020,Revenue Grants to local authorities,Global Health,LIVERPOOL CITY COUNCIL,24122020-DN-1417," 3,285,000.00 ",,L69 2DQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,18/12/2020,Revenue Grants to local authorities,Global Health,LIVERPOOL CITY COUNCIL,15122020-DN-1422," 1,565,274.86 ",,L69 2DQ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0004514," 43,881.00 ",,L9 7AL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,ASI0003641," 33,228.00 ",,L9 7AL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/12/2020,Additions NCB PDC,Default Group,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,PF00000213," 14,900,000.00 ",,L9 7AL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY OF,ASI0004505," 53,750.00 ",,L69 3GG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY OF,ASI0004491," 40,000.00 ",,L69 3GG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY OF,ASI0004495," 26,875.00 ",,L69 3GG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY OF,ASI0004467," 1,037,357.00 ",,L69 3GG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,31/12/2020,Research & development,Chief Scientific Advisor,LIVERPOOL UNIVERSITY OF,ASI0003667," 62,223.22 ",,L69 3GG,Govn,,,,
