Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,23/08/2022,Publicity & advertising,Finance and Group Operations,SCROLL PROJECTS,INV-2499,63677.4,Scroll Projects - contract extension,SW2 2QP,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,23/08/2022,Consultancy/Professional Advice,Finance and Group Operations,MOTT MACDONALD LTD,100516363,42904.39,Interim Delivery Partner 2,CR0 2EE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/08/2022,Training (Learning and Development),Finance and Group Operations,ACCIPIO DIGITAL LTD,INV-7865,40300,Online learning and development portal,EC1V8AB,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,22/08/2022,Legal Fees,Finance and Group Operations,PETERS AND PETERS SOLICITORS LLP,40200,54569.93,OP MONET work April to 30th June costs.,EC4A 1BW,Medium,,,
Department of Health and Social Care,Department of Health and Social Care,22/08/2022,Consultancy/Professional Advice,Finance and Group Operations,KPMG LLP,5502459690,1791860.4,Interim Commercial Partner (ICP),E14 5GL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,22/08/2022,Consultancy/Professional Advice,Finance and Group Operations,K2 CONSULTANCY LIMITED,5320,211902,Extension for H1.0 Development to Ref Design,SE1 2EL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2022,Legal Fees,Finance and Group Operations,SHARPE PRITCHARD LLP,131995,83049.5,Legal Services Replacement,WC1X 0BJ,Small,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2022,Contractor/ Staff Substitution,Finance and Group Operations,HAYS SPECIALIST RECRUITMENT LTD,1011865622,25447.84,Contractor/ Staff Substitution,KT3 4JQ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2022,Additions-SW LIC,Finance and Group Operations,BROVANTURE LTD,651525,25200,C0063 HFM Hosting Fee for 2022,GU2 7YG,Small,,,
Department of Health and Social Care,Department of Health and Social Care,19/08/2022,Additions-SW LIC,Finance and Group Operations,BROVANTURE LTD,651525,14400,C0063 HFM Application Support Fee for 2022,GU2 7YG,Small,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18805,264651.76,10SC SVC 9th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18805,158940.93,10SC Landlord services 9th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18804,165542.2,10SC SVC 7th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18804,98727.98,10SC Landlord services 7th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18520,59448.5,Windsor House 7th flr 22/23 SVC W/O Vat,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18520,6287.72,Windsor House 7th flr 22/23 SVC,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18310,248515.03,10SC SVC 9th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18310,158940.93,10SC Landlord services 9th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/16498,60226.75,Windsor House 10th flr 22/23 SVC W/O Vat,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/16498,6322.5,Windsor House 10th flr 22/23 SVC,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/16486,135546.25,10SC SVC 7th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/16486,88253.25,10SC Landlord services 7th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584397405,29384.4,OHID Inbound IT Prog -P2-Deployment Addl Scope,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584397403,27885.36,OHID Inbound IT Prog -P2-Deployment Addl Scope,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584397395,43204.5,OHID Inbound IT Programme P2 -People - cc 19085,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Revenue Policy Payments,Finance and Group Operations,LANCASHIRE COUNTY COUNCIL,5200256081,4636,Lancashire IPS employment and welfare service 2122Q4,PR1 0LD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18805,488993.14,10SC Rent 9th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18804,303746.89,10SC Rent 7th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18520,114277,Windsor House 7th flr 22/23 Rent,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/16498,118388.5,Windsor House 10th flr 22/23 Rent,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/16486,289282.75,10SC Rent 7th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18805,159129.44,10SC Rates 9th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18804,98845,10SC Rates 7th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/18520,50214,Windsor House 7th flr 22/23 Rates,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/16498,50871.5,Windsor House 10th flr 22/23 Rates,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/16489,159129.44,10SC Rates 9th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/16486,98845,10SC Rates 7th Floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,16/08/2022,Professional fees,Finance and Group Operations,CABINET OFFICE,3818193,60000,Subscription for media planning service,FY5 9BU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2022,Storage costs,Finance and Group Operations,IRON MOUNTAIN UK PLC,YW47756?YW48198,35835.81,NHS Legacy Records Storage-EMD91,EH54 5DL,Large,,,
Department of Health and Social Care,Department of Health and Social Care,12/08/2022,Good received not invoiced (ST),Finance and Group Operations,NUDGE DIGITAL LTD,INV-5090,45771.85,Fault Reporting App - Extension to budget,WC2R 0EX,Micro,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2022,Service charge - ICT,Finance and Group Operations,COGNIZANT WORLDWIDE LIMITED,CW101-0001156960,226425,Digital Discovery and Delivery Support,W2 6BD,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584395715,49812,OHID Inbound IT Prog -P2-Deployment Addl Scope,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584395711,33891.51,OHID Inbound IT Programme P2 -People - cc 19085,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2022,Service charge - ICT,Finance and Group Operations,ATOS IT SOLUTIONS AND SERVICES LTD,5584393486,40776.32,WR1716 Additional Project Activities,WC1V 6EA,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660301RI,51210.59,TO1094-WEL Enhanced Security - June 2022,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2022,Security: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660301RI,51210.6,TO1094-39vs Enhanced Security - June 2022,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2022,Good received not invoiced (ST),Finance and Group Operations,HITACHI SOLUTIONS EUROPE LTD,I005763P-GB01,97500,D365 service mgt costs 1st Apr 22 - 31st Jan 23,EC2Y 9HT,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2022,Consultancy/Professional Advice,Finance and Group Operations,NHS SHARED BUSINESS SERVICES SBS,100111249,104856.2,Managed Consultancy Services,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2022,Consultancy/Professional Advice,Finance and Group Operations,NHS SHARED BUSINESS SERVICES SBS,100111248,322321.2,Managed Consultancy Services,WF3 1WE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,10/08/2022,Additions-LEASED BUILDINGS,Finance and Group Operations,WILLMOTT DIXON INTERIORS LTD,8002396,242473.24,Quarry House Level 8 Refurbishment,EC4A 4HJ,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/17276,4601.84,Windsor House 11-12 flr 21/22 SVC,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Service charge - Property related,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/17276,102790.29,Windsor House 11-12 flr 21/22 Landlord SVC,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Service charge - ICT,Finance and Group Operations,MOZAIC SERVICES LTD,1823,352409.33,CCN001 - Additional £1m Funding,EC4N 7AF,Small,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Service charge - ICT,Finance and Group Operations,MOZAIC SERVICES LTD,1822,143021.76,IMS4 - WP5 and 6 Transition Support,EC4N 7AF,Small,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Service charge - ICT,Finance and Group Operations,MOZAIC SERVICES LTD,1782,139008.48,IMS4 - WP5 and 6 Transition Support,EC4N 7AF,Small,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Service charge - ICT,Finance and Group Operations,MOZAIC SERVICES LTD,1781,277088.52,CCN001 - Additional £1m Funding,EC4N 7AF,Small,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/17276,236968,Windsor House 11-12 flr 21/22 Rent,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/17276,87465.5,Windsor House 11-12 flr 21/22 Rates,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Rates,Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/17276,7267.16,Rates,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Cleaning: contract,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660841RI,11039.5,Seaton House 2022/23 Cleaning,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Building repairs & maintenance,Finance and Group Operations,EMCOR FACILITIES SERVICES LTD,00660841RI,18396.68,Seaton House 2022/23 Building Maint,SO53 3YE,Large,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2022,Water,Finance and Group Operations,DEPARTMENT FOR WORK AND PENSIONS (DWP),4017072,20499.67,Quary House Water FY 2021/22 Q2 to Q4,CF14 3UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2022,Service charge - Property related,Finance and Group Operations,DEPARTMENT FOR WORK AND PENSIONS (DWP),4017072,699830.32,Quarry House service Charge FY 2021/22 Q2 to Q4,CF14 3UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/17387,23285.39,10SC Back-date Rent 9th floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/17387,23285.39,10SC Back-date Rent 9th floor FY 21/22,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/17386,14464.14,10SC Back-date Rent 7th floor FY 22/23,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,GOVERNMENT PROPERTY AGENCY,00000001/17386,14464.14,10SC Back-date Rent 7th floor FY 21/22,SW1H 0NN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2022,Rent of Land & Buildings (non-PFI operating lease),Finance and Group Operations,DEPARTMENT FOR WORK AND PENSIONS (DWP),4017072,1303750.82,Quarry House rent FY 2021/22 Q2 to Q4,CF14 3UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2022,Rates,Finance and Group Operations,DEPARTMENT FOR WORK AND PENSIONS (DWP),4017072,241979.48,Quarry House rates FY 2021/22 Q2 to Q4,CF14 3UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2022,Gas,Finance and Group Operations,DEPARTMENT FOR WORK AND PENSIONS (DWP),4017072,22221.47,Quary House Gas FY 2021/22 Q2 to Q4,CF14 3UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,02/08/2022,Electricity,Finance and Group Operations,DEPARTMENT FOR WORK AND PENSIONS (DWP),4017072,105483.38,Quary House Electricity FY 2021/22 Q2 to Q4,CF14 3UW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,05/08/2022,Revenue Policy Payments,DG9,NHS PENSIONS AGENCY,ERS-2223-068,1952350.25,2022-23 payment to NHS BSA of pension costs,FY7 8LG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,30/08/2022,Additions NCB PDC,Default Group,CROYDON HEALTH SERVICES NHS TRUST,PF00011584,2000000,CENT/STPIF/RJ6/2021-08-18/A,CR7 7YE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Policy Payments,Default Group,GOVERNMENT LEGAL DEPARTMENT OFFICE MONIES,514728,625466.87,IBI Monthly,SW1H 9GL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,WORCESTERSHIRE COUNTY COUNCIL,22082022AH0950GD6258,115445.03,GD6258- Learning Disability and Autism Community Discharge Grant-E1821X-WORCESTERSHIRE COUNTY COUNCIL,WR5 2NP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,WOLVERHAMPTON CITY COUNCIL,22082022AH0950GD6258,505759.16,GD6258- Learning Disability and Autism Community Discharge Grant-E4607X-WOLVERHAMPTON CITY COUNCIL,WV1 1RG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,WIRRAL METROPOLITAN BOROUGH COUNCIL,22082022AH0950GD6258,940052.36,GD6258- Learning Disability and Autism Community Discharge Grant-E4305X-WIRRAL METROPOLITAN BOROUGH COUNCIL,CH27 9FQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,WILTSHIRE COUNTY COUNCIL,22082022AH0950GD6258,293193.72,GD6258- Learning Disability and Autism Community Discharge Grant-E3902X-WILTSHIRE COUNTY COUNCIL,BA14 8JN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,WEST NORTHAMPTONSHIRE COUNCIL,22082022AH0950GD6258,324345.55,GD6258- Learning Disability and Autism Community Discharge Grant-E2802X-WEST NORTHAMPTONSHIRE,CB3 0AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,WARWICKSHIRE COUNTY COUNCIL,22082022AH0950GD6258,481937.17,GD6258- Learning Disability and Autism Community Discharge Grant-E3720X-WARWICKSHIRE COUNTY COUNCIL,CV34 4RH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,TOWER HAMLETS LONDON BOROUGH COUNCIL,22082022AH0950GD6258,593717.28,GD6258- Learning Disability and Autism Community Discharge Grant-E5020X-TOWER HAMLETS LONDON BOROUGH COUNCIL,E2 0HQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,TELFORD AND WREKIN BOROUGH OF,22082022AH0950GD6258,229057.59,GD6258- Learning Disability and Autism Community Discharge Grant-E3201X-TELFORD AND WREKIN BOROUGH OF,TF3 4LF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,SURREY COUNTY COUNCIL,22082022AH0950GD6258,509424.08,GD6258- Learning Disability and Autism Community Discharge Grant-E3620X-SURREY COUNTY COUNCIL,KT1 2DN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,SUFFOLK COUNTY COUNCIL,22082022AH0950GD6258,115445.03,GD6258- Learning Disability and Autism Community Discharge Grant-E3520X-SUFFOLK COUNTY COUNCIL,IP1 2DH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,STAFFORDSHIRE COUNTY COUNCIL,22082022AH0950GD6258,353664.92,GD6258- Learning Disability and Autism Community Discharge Grant-E3421X-STAFFORDSHIRE COUNTY COUNCIL,ST16 2NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,SOMERSET COUNTY COUNCIL,22082022AH0950GD6258,159424.08,GD6258- Learning Disability and Autism Community Discharge Grant-E3320X-SOMERSET COUNTY COUNCIL,TA1 4DY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,ROTHERHAM METROPOLITAN BOROUGH COUNCIL,22082022AH0950GD6258,443455.5,GD6258- Learning Disability and Autism Community Discharge Grant-E4403X-ROTHERHAM METROPOLITAN BOROUGH COUNCIL,S60 1AE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,OXFORDSHIRE COUNTY COUNCIL,22082022AH0950GD6258,483769.63,GD6258- Learning Disability and Autism Community Discharge Grant-E3120X-OXFORDSHIRE COUNTY COUNCIL,OX4 2GQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,OLDHAM METROPOLITAN BOROUGH COUNCIL,22082022AH0950GD6258,1326701.57,GD6258- Learning Disability and Autism Community Discharge Grant-E4204X-OLDHAM METROPOLITAN BOROUGH COUNCIL,OL1 1UH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,NOTTINGHAMSHIRE COUNTY COUNCIL,22082022AH0950GD6258,531413.61,GD6258- Learning Disability and Autism Community Discharge Grant-E3021X-NOTTINGHAMSHIRE COUNTY COUNCIL,NG2 7QP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,NORTH YORKSHIRE COUNTY COUNCIL,22082022AH0950GD6258,751308.9,GD6258- Learning Disability and Autism Community Discharge Grant-E2721X-NORTH YORKSHIRE COUNTY COUNCIL,DL6 1DF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,NORFOLK COUNTY COUNCIL,22082022AH0950GD6258,353664.92,GD6258- Learning Disability and Autism Community Discharge Grant-E2620X-NORFOLK COUNTY COUNCIL,NR1 2DL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,MERTON BOROUGH COUNCIL,22082022AH0950GD6258,410471.2,GD6258- Learning Disability and Autism Community Discharge Grant-E5044X-MERTON BOROUGH COUNCIL,SM4 5DX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,LUTON BOROUGH COUNCIL,22082022AH0950GD6258,300523.56,GD6258- Learning Disability and Autism Community Discharge Grant-E0201X-LUTON BOROUGH COUNCIL,LU1 2BQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,LINCOLNSHIRE COUNTY COUNCIL,22082022AH0950GD6258,337172.77,GD6258- Learning Disability and Autism Community Discharge Grant-E2520X-LINCOLNSHIRE COUNTY COUNCIL,LN1 1YL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,LEICESTER CITY COUNCIL,22082022AH0950GD6258,384816.75,GD6258- Learning Disability and Autism Community Discharge Grant-E2401X-LEICESTER CITY COUNCIL,LE1 6ZG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,LEEDS CITY COUNCIL,22082022AH0950GD6258,641361.26,GD6258- Learning Disability and Autism Community Discharge Grant-E4704X-LEEDS CITY COUNCIL,LS2 8JR,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,LANCASHIRE COUNTY COUNCIL,22082022AH0950GD6258,1059162.3,GD6258- Learning Disability and Autism Community Discharge Grant-E2321X-LANCASHIRE COUNTY COUNCIL,PR1 0LD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,LAMBETH LONDON BOROUGH COUNCIL GRANTS,22082022AH0950GD6258,714659.69,GD6258- Learning Disability and Autism Community Discharge Grant-E5017X-LAMBETH LONDON BOROUGH COUNCIL GRANTS,SW2 1RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,KENT COUNTY COUNCIL,22082022AH0950GD6258,760471.2,GD6258- Learning Disability and Autism Community Discharge Grant-E2221X-KENT COUNTY COUNCIL,ME14 1XQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,HERTFORDSHIRE COUNTY COUNCIL,22082022AH0950GD6258,379319.37,GD6258- Learning Disability and Autism Community Discharge Grant-E1920X-HERTFORDSHIRE COUNTY COUNCIL,SG13 8DQ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,HARROW LONDON BOROUGH COUNCIL,22082022AH0950GD6258,630366.49,GD6258- Learning Disability and Autism Community Discharge Grant-E5039X-HARROW LONDON BOROUGH COUNCIL,HA1 2UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,HAMPSHIRE COUNTY COUNCIL,22082022AH0950GD6258,723821.99,GD6258- Learning Disability and Autism Community Discharge Grant-E1721X-HAMPSHIRE COUNTY COUNCIL,SO23 8UJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,GLOUCESTERSHIRE COUNTY COUNCIL,22082022AH0950GD6258,229057.59,GD6258- Learning Disability and Autism Community Discharge Grant-E1620X-GLOUCESTERSHIRE COUNTY COUNCIL,GL1 2TG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,ESSEX COUNTY COUNCIL,22082022AH0950GD6258,350000,GD6258- Learning Disability and Autism Community Discharge Grant-E1521X-ESSEX COUNTY COUNCIL,CM1 1JZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,DURHAM COUNTY COUNCIL,22082022AH0950GD6258,1799476.44,GD6258- Learning Disability and Autism Community Discharge Grant-E1302X-DURHAM COUNTY COUNCIL,DH1 5UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,DEVON COUNTY COUNCIL,22082022AH0950GD6258,417801.05,GD6258- Learning Disability and Autism Community Discharge Grant-E1121X-DEVON COUNTY COUNCIL,EX2 4QD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,DERBYSHIRE COUNTY COUNCIL,22082022AH0950GD6258,555235.6,GD6258- Learning Disability and Autism Community Discharge Grant-E1021X-DERBYSHIRE COUNTY COUNCIL,DE4 3AG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,CORNWALL COUNCIL,22082022AH0950GD6258,298691.1,GD6258- Learning Disability and Autism Community Discharge Grant-E0801X-CORNWALL COUNTY COUNCIL,TR1 3AY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,26/08/2022,Revenue Grants to local authorities,Default Group,CAMDEN LONDON BOROUGH COUNCIL,22082022AH0950GD6258,518586.39,GD6258- Learning Disability and Autism Community Discharge Grant-E5011X-CAMDEN LONDON BOROUGH COUNCIL,WC1H 8NG,Govn,,,
