Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number,Amount,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",PF00006719,-83974.17,ITFF/CILFF/RX4/2014-01-21/A,NE3 3XT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,PF00006734,-223367.97,ITFF/CILFF/RP6/2014-07-29/A,EC1V 2PD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,MERSEY CARE NHS FOUNDATION TRUST,PF00006731,-163261.09,ITFF/CILFF/RTV/2014-06-24/A,L31 1HW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PF00006712,-172128.49,ITFF/NCCIL/RC9/2015-07-07/A,LU4 0DZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PF00006726,-163585.92,ITFF/CILFF/RJ1/2014-06-24/D,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PF00006725,-108990.91,ITFF/CILFF/RJ1/2014-06-24/C,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PF00006724,-280351.45,ITFF/CILFF/RJ1/2014-06-24/B,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PF00006723,-190603.84,ITFF/CILFF/RJ1/2014-06-24/A,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,PF00006721,-121683.1,ITFF/NCCIL/RP5/2015-05-19/A,DN2 5LT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,PF00006718,-31861.51,ITFF/NCCIL/RJR/2017-08-22/A,CH2 1UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,PF00006717,-289951.54,ITFF/NCWCL/RQM/2015-07-27/A,SW10 9NH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,PF00006716,-46522.56,ITFF/NCCIL/RQM/2015-07-27/A,SW10 9NH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,PF00006715,-89447.75,DHPF/NCCIL/RQM/2015-10-07/A,SW10 9NH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00006713,-141158.65,ITFF/CILFF/RAE/2014-04-08/A,BD9 6RJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Interest Receivable NCB Loan,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00006711,-126714.71,ITFF/NCCIL/RBS/2015-10-20/A,L12 2AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,WEST SUFFOLK NHS FOUNDATION TRUST,PF00006799,-786625,ITFF/NCCIL/RGR/2015-10-20/A,IP33 2QZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,WEST LONDON MENTAL HEALTH NHS TRUST,PF00006798,-455362.8,ITFF/CILFF/RKL/2013-08-16/A,UB1 3EU,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,UNIVERSITY HOSPITALS SUSSEX NHS FT,PF00006797,-311900,ITFF/CILFF/RXH/2014-08-19/B,BN11 2DH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PF00006796,-2724400,ITFF/CILFF/RRV/2014-09-09/C,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PF00006795,-2704700,ITFF/CILFF/RRV/2014-09-09/B,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PF00006794,-445085,ITFF/CILFF/RRV/2014-09-09/A,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PF00006793,-1000500,ITFF/NCCIL/RPY/2016-10-25/A,SW3 6JJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,THE ROYAL MARSDEN NHS FOUNDATION TRUST,PF00006708,-1238500,RPY/FTFF/08/2013,SW3 6JJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,TAVISTOCK AND PORTMAN NHS FOUNDATION TRUST,PF00006791,-222400,ITFF/NCCIL/RNK/2016-02-23/A,NW3 5BA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,SUSSEX COMMUNITY NHS FOUNDATION TRUST,PF00006790,-150000,ITFF/NCCIL/RDR/2015-11-17/A,BN2 3EW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,SUSSEX COMMUNITY NHS FOUNDATION TRUST,PF00006789,-60000,ITFF/CILFF/RDR/2015-01-20/A,BN2 3EW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,SUSSEX COMMUNITY NHS FOUNDATION TRUST,PF00006788,-150000,ITFF/CILFF/RDR/2013-12-19/A,BN2 3EW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,STOCKPORT NHS FOUNDATION TRUST,PF00006787,-60000,ITFF/NCCIL/RWJ/2016-02-23/A,SK2 7JE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,PF00006786,-166000,ITFF/NCCIL/RLN/2015-06-23/B,SR4 7TP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,PF00006785,-150000,ITFF/NCCIL/RLN/2015-06-23/A,SR4 7TP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,SOUTH TYNESIDE AND SUNDERLAND NHS FOUNDATION TRUST,PF00006784,-444800,ITFF/NCCIL/RE9/2015-05-19/A,SR4 7TP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,ROYAL SURREY COUNTY NHS FOUNDATION TRUST,PF00006782,-37200,ITFF/NCCIL/RA2/2015-07-07/B,GU2 7XX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,ROYAL NATIONAL ORTHOPAEDIC HOSPITAL NHS TRUST,PF00006781,-34000,ITFF/CILFF/RAN/2014-11-25/A,HA7 4LP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,ROYAL CORNWALL HOSPITAL NHS TRUST,PF00006780,-397498.7,ITFF/NCCIL/REF/2015-10-20/A,TR1 2XN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,ROBERT JONES AND AGNES HUNT ORTHOPAEDIC HOSPITAL NHS FOUNDATION TRUST,PF00006792,-588000,ITFF/CILFF/RL1/2013-12-09/A,SY10 7AG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",PF00006765,-154350,ITFF/NCCIL/RX4/2015-07-07/A,NE3 3XT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,"NORTHUMBERLAND, TYNE AND WEAR NHS FOUNDATION TRUST",PF00006764,-208000,ITFF/CILFF/RX4/2014-01-21/A,NE3 3XT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,MOORFIELDS EYE HOSPITAL NHS FOUNDATION TRUST,PF00006779,-411600,ITFF/CILFF/RP6/2014-07-29/A,EC1V 2PD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,MID CHESHIRE HOSPITALS NHS FOUNDATION TRUST,PF00006777,-100899,ITFF/CILFF/RBT/2014-11-25/A,CW1 4QJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,MERSEY CARE NHS FOUNDATION TRUST,PF00006776,-383800,ITFF/CILFF/RTV/2014-06-24/A,L31 1HW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,LUTON AND DUNSTABLE UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,PF00006757,-417620,ITFF/NCCIL/RC9/2015-07-07/A,LU4 0DZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00006775,-50000,ITFF/CILFF/RXN/2014-12-16/A,PR7 1GZ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,HARROGATE & DISTRICT NHS FOUNDATION TRUST,PF00006774,-362940,ITFF/NCCIL/RCD/2017-01-24/A,HG2 7UG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,HARROGATE & DISTRICT NHS FOUNDATION TRUST,PF00006773,-199880,ITFF/NCCIL/RCD/2016-08-02/A,HG2 7UG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,HARROGATE & DISTRICT NHS FOUNDATION TRUST,PF00006772,-75000,ITFF/NCCIL/RCD/2015-12-15/A,HG2 7UG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PF00006771,-1239056,ITFF/CILFF/RJ1/2014-06-24/D,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PF00006770,-291200,ITFF/CILFF/RJ1/2014-06-24/C,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PF00006769,-749649.6,ITFF/CILFF/RJ1/2014-06-24/B,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,GUYS AND ST THOMAS NHS FOUNDATION TRUST,PF00006768,-510000,ITFF/CILFF/RJ1/2014-06-24/A,SE1 9BB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,EAST LANCASHIRE HOSPITALS NHS TRUST,PF00006767,-100000,ITFF/CILFF/RXR/2014-12-16/A,BB2 3HH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,DONCASTER AND BASSETLAW HOSPITALS NHS FOUNDATION TRUST,PF00006766,-271320,ITFF/NCCIL/RP5/2015-05-19/A,DN2 5LT,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,COUNTESS OF CHESTER HOSPITAL NHS FOUNDATION TRUST,PF00006763,-279105,ITFF/NCCIL/RJR/2017-08-22/A,CH2 1UL,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,PF00006762,-840900,ITFF/NCWCL/RQM/2015-07-27/A,SW10 9NH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,PF00006761,-789000,ITFF/NCCIL/RQM/2015-07-27/A,SW10 9NH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,CHELSEA AND WESTMINSTER HOSPITAL NHS FOUNDATION TRUST,PF00006760,-206534.4,DHPF/NCCIL/RQM/2015-10-07/A,SW10 9NH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,CENTRAL AND NORTH WEST LONDON NHS FOUNDATION TRUST,PF00006759,-359258,ITFF/NCCIL/RV3/2015-06-23/A,W2 6LA,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,BRADFORD TEACHING HOSPITALS NHS FOUNDATION TRUST,PF00006758,-526000,ITFF/CILFF/RAE/2014-04-08/A,BD9 6RJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00006756,-338778,ITFF/NCCIL/RBS/2015-10-20/A,L12 2AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,18/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,ALDER HEY CHILDRENS NHS FOUNDATION TRUST,PF00006755,-60000,ITFF/CILFF/RBS/2014-10-21/A,L12 2AP,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2022,Parliamentary Funding (Cash) - SpHAs/Exec Agency,Default Group,UK HEALTH SECURITY AGENCY (UKHSA),PF00006902,500000000,Main Funding,SP4 0JG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2022,Interest Receivable NCB Loan,Default Group,STOCKPORT NHS FOUNDATION TRUST,PF00006706,-34393.97,RWJ/FTFF/03/2009,SK2 7JE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,15/02/2022,Curr Part of Lns Repay Tfr from Invest (ST) NCB Loan,Default Group,STOCKPORT NHS FOUNDATION TRUST,PF00006707,-80000,RWJ/FTFF/03/2009,SK2 7JE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WRIGHTINGTON WIGAN AND LEIGH NHS FOUNDATION TRUST,PF00007045,1644000,CENT/TIFES/RRF/2021-12-14/A,WN1 1XX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WRIGHTINGTON WIGAN AND LEIGH NHS FOUNDATION TRUST,PF00007044,634000,CENT/TIFDI/RRF/2021-12-14/A,WN1 1XX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WORCESTERSHIRE HEALTH & CARE NHS TRUST R1A,PF00007043,2141000,CENT/EMHDS/R1A/2020-10-23/A,WR4 9RW,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,PF00007042,3049000,CENT/UECPH/RWP/2022-01-20/A,WR5 1DD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,PF00007041,1443000,CENT/UECPH/RWP/2021-02-09/A,WR5 1DD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,PF00007040,286000,CENT/STPIF/RWP/2020-09-28/A,WR5 1DD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WORCESTERSHIRE ACUTE HOSPITALS NHS TRUST,PF00007039,824000,CENT/CDCHU/RWP/2021-10-14/A,WR5 1DD,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WHITTINGTON HEALTH NHS TRUST,PF00007038,1007000,CENT/TIFES/RKE/2021-12-14/A,N19 5NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WHITTINGTON HEALTH NHS TRUST,PF00007036,228000,CENT/DIPAT/RKE/2021-12-06/A,N19 5NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WHITTINGTON HEALTH NHS TRUST,PF00007035,56000,CENT/DIAWF/RKE/2021-12-14/A,N19 5NF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,PF00007034,3550000,CENT/TIFES/RWG/2021-12-14/A,WD18 0HB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,PF00007033,347000,CENT/REQUI/RWG/2021-09-29/A,WD18 0HB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,WEST HERTFORDSHIRE HOSPITALS NHS TRUST,PF00007032,90000,CENT/POCDI/RWG/2021-11-23/A,WD18 0HB,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,PF00007031,1275000,CENT/TIFES/RK9/2021-12-14/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,PF00007030,1373000,CENT/TIFDI/RK9/2021-12-14/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,PF00007029,1904000,CENT/RTHER/RK9/2021-09-21/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,PF00007028,35000,CENT/LIMSP/RK9/2022-01-25/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,PF00007027,129000,CENT/DIPAT/RK9/2022-01-31/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,PF00007026,463000,CENT/DIGHP/RK9/2022-01-20/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,PF00007025,562000,CENT/DIGCM/RK9/2022-01-12/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,PF00007024,700000,CENT/DIAWF/RK9/2021-12-16/B,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,PF00007023,70000,CENT/CYBER/RK9/2022-01-18/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS PLYMOUTH NHS TRUST,PF00007022,57000,CENT/BCFHC/RK9/2022-01-07/A,WF3 1WE,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,PF00007021,863000,CENT/HIP2E/RTX/2020-04-17/A,LA1 4GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS OF MORECAMBE BAY NHS FOUNDATION TRUST,PF00007020,216000,CENT/CYBER/RTX/2021-10-20/A,LA1 4GG,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS OF LEICESTER NHS TRUST,PF00007019,402000,CENT/DASPI/RWE/2021-11-29/A,LE5 4QF,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITALS OF DERBY AND BURTON NHS FOUNDATION TRUST,PF00007018,880000,CENT/LIMSD/RTG/2021-12-07/A,DE1 2QY,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PF00007017,2609000,CENT/TIFDI/RRK/2021-12-14/A,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY HOSPITAL BIRMINGHAM NHS FOUNDATION TRUST,PF00007016,8000000,CENT/STPIF/RRK/2020-01-31/A,B15 2TH,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PF00007015,445000,DHPF/PDCSP/RRV/2018-02-28/C,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PF00007014,2705000,DHPF/PDCSP/RRV/2018-02-28/B,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PF00007013,2724000,DHPF/PDCSP/RRV/2018-02-28/A,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,UNIVERSITY COLLEGE LONDON HOSPITALS NHS FOUNDATION TRUST,PF00007012,141000,CENT/DIGCM/RRV/2022-01-12/A,NW1 2BX,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,PF00007011,1573000,CENT/UECPH/RA9/2021-02-09/A,TQ2 7AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,TORBAY AND SOUTH DEVON NHS FOUNDATION TRUST,PF00007010,2245000,CENT/NHPFE/RA9/2021-12-17/A,TQ2 7AN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,THE WALTON CENTRE NHS FOUNDATION TRUST,PF00007009,616000,CENT/TIFES/RET/2021-12-14/A,L9 7LJ,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,THE ROTHERHAM NHS FOUNDATION TRUST,PF00007007,1300000,CENT/TIFES/RFR/2021-12-14/A,S60 2UN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,THE ROTHERHAM NHS FOUNDATION TRUST,PF00007006,240000,CENT/TIFDI/RFR/2021-12-14/A,S60 2UN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,THE ROTHERHAM NHS FOUNDATION TRUST,PF00007005,1322000,CENT/REQUI/RFR/2021-09-29/A,S60 2UN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,THE ROTHERHAM NHS FOUNDATION TRUST,PF00007004,1257000,CENT/DASPI/RFR/2021-08-24/A,S60 2UN,Govn,,,
Department of Health and Social Care,Department of Health and Social Care,14/02/2022,Additions NCB PDC,Default Group,THE QUEEN ELIZABETH HOSPITAL KINGS LYNN NHS FOUNDATION TRUST,PF00007003,5000000,CENT/TIFES/RCX/2021-12-14/A,PE30 4ET,Govn,,,
