Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,449907,"93,463.76",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,05/03/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,449599,"2,750.00",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,449453,"6,224.06",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,506070,"-6,224.06",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,05/03/2021,Service charge - ICT,NHSX,IN PRACTICE SYSTEMS LTD,506075,"-2,750.00",,SW8 3QJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Service charge - ICT,NHSX,INFORMATICA SYSTEMS LTD,INV-0416,"68,031.70",,RH4 9JD,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,22/03/2021,Service charge - ICT,NHSX,INFORMATICA SYSTEMS LTD,INV-0412,"71,606.71",,RH4 9JD,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,04/03/2021,Professional fees,Global Health,INFORMATION SECURITY FORUM LIMITED,13701,"34,800.00",,EC3M 1AJ,Medium,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Additions purchased - Finished Goods & Consumables,Global Health,INNOVA MEDICAL GROUP,FCP0000041,"233,100,000.00",Test Kits,,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additional support for delivery of Healthcare services,NHS and Workforce,INNOVA MEDICAL GROUP,FCP0000010,"91,330,544.00",Test Kits,,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additional support for delivery of Healthcare services,Global Health,INNOVA MEDICAL GROUP,FCP0000011,"91,330,544.00",Test Kits,,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2021,Additions purchased - Finished Goods & Consumables,GLOBAL AND PUBLIC HEALTH,INNOVA MEDICAL GROUP INC,FCP0000152,"85,500,000.00",Test Kits,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,04/03/2021,Additional support for delivery of Healthcare services,GLOBAL AND PUBLIC HEALTH,INNOVA MEDICAL GROUP INC,FCP0000128,"91,330,544.00",Test Kits,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions purchased - Finished Goods & Consumables,GLOBAL AND PUBLIC HEALTH,INNOVA MEDICAL GROUP INC,FCP0000141,"225,005,125.80",Test Kits,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Additions purchased - Finished Goods & Consumables,GLOBAL AND PUBLIC HEALTH,INNOVA MEDICAL GROUP INC,FCP0000167,"233,100,000.00",Test Kits,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Additional support for delivery of Healthcare services,GLOBAL AND PUBLIC HEALTH,INNOVA MEDICAL GROUP INC,FCP0000131,"91,330,544.00",Test Kits,,LARGE,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Revenue Policy Payments,Commercial,INNOVATE UK,CIN-1000932,"1,100,376.35",,SN2 1FL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Revenue Policy Payments,Commercial,INNOVATE UK,CIN-1000979,"201,154.19",,SN2 1FL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Capital policy payments,Global Health,INNOVATE UK,CIN-1000920,"654,316.51",,SN2 1FL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Capital policy payments,Global Health,INNOVATE UK,CIN-1000920,"22,428.88",,SN2 1FL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Revenue Policy Payments,Commercial,INNOVATE UK,CIN-1000859,"116,030.60",,SN2 1FL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Revenue Policy Payments,Commercial,INNOVATE UK,CIN-1000856,"348,444.84",,SN2 1FL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Outsourcing Contract,Global Health,INNOVATE UK,CIN-1000969,"22,819.79",,SN2 1FL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,19/03/2021,Outsourcing Contract,Global Health,INNOVATE UK,CIN-1000918,"48,995.97",,SN2 1FL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/03/2021,Outsourcing Contract,Global Health,INNOVATE UK,CIN-1000973,"500,961.19",,SN2 1FL,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions-SW LIC,Finance and Group Operations,INOVEM LTD TA KAHOOTZ,DINV-3124,"30,096.97",,RG20 8JA,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,15/03/2021,Additions-SW LIC,Finance and Group Operations,INOVEM LTD TA KAHOOTZ,DINV-3124,"5,548.32",,RG20 8JA,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,04/03/2021,Additions-IT,NHS and Workforce,INSIGHT DIRECT UK LTD,5065784,"23,662.88",,S9 2BU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,02/03/2021,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,6370211,"1,934,208.00",,S9 2BU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/03/2021,Additions-SW LIC,NHSX,INSIGHT DIRECT UK LTD,5169902,"691,622.00",,S9 2BU,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Agency staff (temp admin),Finance and Group Operations,INSIGHT EXECUTIVE GROUP LTD,118298,"4,126.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Agency staff (temp admin),Finance and Group Operations,INSIGHT EXECUTIVE GROUP LTD,118455,"4,126.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2021,Agency staff (temp admin),Finance and Group Operations,INSIGHT EXECUTIVE GROUP LTD,118169,"5,347.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Agency staff (temp admin),Finance and Group Operations,INSIGHT EXECUTIVE GROUP LTD,117412,"11,966.86",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Agency staff (temp admin),Finance and Group Operations,INSIGHT EXECUTIVE GROUP LTD,118166,"18,981.90",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118011,8.1,,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117860,9,,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118600,16.43,,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2021,Consultancy/Professional Advice,Global Health,INSIGHT EXECUTIVE GROUP LTD,117410,705.3,,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118162,705.3,,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117077,"1,156.22",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118467,"1,221.60",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2021,Consultancy/Professional Advice,Global Health,INSIGHT EXECUTIVE GROUP LTD,117717,"1,410.60",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117726,"1,445.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117870,"1,445.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117007,"1,445.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118177,"1,445.28",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118176,"1,446.76",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118020,"1,446.76",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2021,Consultancy/Professional Advice,Global Health,INSIGHT EXECUTIVE GROUP LTD,117155,"1,586.93",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117158,"1,688.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117147,"1,688.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118725,"1,736.10",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117149,"1,832.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,24/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118467,"1,832.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,10/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117722,"2,012.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117073,"2,110.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,116840,"2,312.45",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118306,"2,314.80",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118593,"2,390.40",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118159,"2,491.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118724,"2,491.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117715,"2,596.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117858,"2,596.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118009,"2,596.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118471,"2,596.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118599,"2,596.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118726,"2,596.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117725,"2,604.16",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,10/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117869,"2,604.16",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117871,"2,604.16",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117714,"2,670.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117868,"2,670.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118019,"2,670.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118305,"2,670.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118470,"2,670.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118175,"2,670.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118732,"2,670.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,10/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117867,"2,683.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,10/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118018,"2,683.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118174,"2,683.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118606,"2,683.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,10/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118303,"2,731.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117280,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117423,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,116824,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117268,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117716,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117866,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117872,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118017,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118021,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,10/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118173,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118180,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118304,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118308,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118460,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118464,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118605,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118610,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118722,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118727,"2,814.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118162,"2,821.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118720,"2,821.20",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,10/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117283,"2,893.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118307,"2,893.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117709,"3,054.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117713,"3,054.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117850,"3,054.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117854,"3,054.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118004,"3,054.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118158,"3,054.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118161,"3,054.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118287,"3,054.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118292,"3,054.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,17/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118469,"3,054.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117721,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117724,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118003,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117723,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117857,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118007,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118288,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118463,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117404,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118603,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117273,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118592,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118723,"3,114.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117710,"3,264.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117859,"3,264.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118010,"3,264.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118167,"3,264.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117274,"3,376.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117419,"3,376.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,10/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118172,"3,414.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,12/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118016,"3,414.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,16/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118465,"3,414.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118604,"3,414.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,26/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,118728,"3,414.00",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117708,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,08/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117712,"3,526.50",,EC3R 6AF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,09/03/2021,Contractor/ Staff Substitution,Global Health,INSIGHT EXECUTIVE GROUP LTD,117719,"3,526.50",,EC3R 6AF,Micro,,,,
