Departmental Family,Entity,Date,Expense Type,Expense Area,Supplier,Transaction Number, Amount ,PO Line Description ,Supplier Postcode,Supplier Type,Contract Number,Project Code,Expenditure Type,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0011174,"15,000.00",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0011177,"15,000.00",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0011185,"15,000.00",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0011194,"15,000.00",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0010724,"40,000.00",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0010639,"40,421.00",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,KINGS COLLEGE LONDON,ASI0010659,"9,154.00",,SE1 8WA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,12/04/2021,Other programme expenditure,Global Health,KINGSBURY PRESS,63387,"475,200.00",,DN11 0BF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Revenue Grants to local authorities,Global Health,KINGSTON UPON HULL CITY COUNCIL,27042021DN2254GD5518,"2,544,616.00",,HU1 2AB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Revenue Grants to local authorities,Global Health,KINGSTON UPON HULL CITY COUNCIL,01042021DN1507GD5487,"1,561,808.00",,HU1 2AB,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Revenue Grants to local authorities,Global Health,KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,27042021DN2254GD5518,"1,014,724.52",,KT1 1EU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Revenue Grants to local authorities,Global Health,KINGSTON UPON THAMES COUNCIL ROYAL BOROUGH OF,01042021DN1507GD5487,"1,192,518.00",,KT1 1EU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Revenue Grants to local authorities,Global Health,KIRKLEES METROPOLITAN COUNCIL,27042021DN2254GD5518,"3,153,606.84",,HD1 2EY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Revenue Grants to local authorities,Global Health,KIRKLEES METROPOLITAN COUNCIL,01042021DN1507GD5487,"2,426,966.00",,HD1 2EY,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,14/04/2021,Outsourcing Contract,Chief Scientific Advisor,KLEIJNEN SYSTEMATIC REVIEWS LTD,A01252,"312,354.86",,YO19 6FD,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Consultancy/Professional Advice,Commercial,KNIGHT FRANK LLP,90147717,"101,187.00",,W1U 8AN,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Service charge - Property related,Global Health,KNIGHT FRANK LLP (CANMOOR),130084,"10,650.20",,WF12 9JF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Service charge - Property related,Global Health,KNIGHT FRANK LLP (CANMOOR),130084,"23,138.83",,WF12 9JF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,KNIGHT FRANK LLP (CANMOOR),130084,"201,047.68",,WF12 9JF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Service charge - Property related,Global Health,KNIGHT FRANK LLP (CANMOOR),130084,"23,138.83",,WF12 9JF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Insurance non building,Global Health,KNIGHT FRANK LLP (CANMOOR),130086,"32,098.25",,WF12 9JF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,KNIGHT FRANK LLP (CANMOOR),128520,"15,150.00",,WF12 9JF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Rent of Land & Buildings (non-PFI operating lease),Global Health,KNIGHT FRANK LLP (CANMOOR),128519,"14,444.39",,WF12 9JF,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Revenue Grants to local authorities,Global Health,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,27042021DN2254GD5518,"1,598,755.66",,L36 9YZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Revenue Grants to local authorities,Global Health,KNOWSLEY METROPOLITAN BOROUGH COUNCIL,01042021DN1507GD5487,"1,018,387.00",,L36 9YZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,KPMG LLP,5502237900,"176,721.60",,E14 5GL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,KPMG LLP,5502237900,"151,524.00",,E14 5GL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,KPMG LLP,5502237900,"127,080.00",,E14 5GL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,KPMG LLP,5502237900,"81,600.00",,E14 5GL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,KPMG LLP,5502237900,"58,305.60",,E14 5GL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,KPMG LLP,5502237900,"57,369.60",,E14 5GL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,KPMG LLP,5502237900,"53,640.00",,E14 5GL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,Global Health,KPMG LLP,5502237900,"49,324.80",,E14 5GL,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Storage costs,Global Health,KUEHNE AND NAGEL LTD,CW011947,"8,715,572.89",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Storage costs,Global Health,KUEHNE AND NAGEL LTD,CW011954,"1,037,747.46",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Storage costs,Global Health,KUEHNE AND NAGEL LTD,CW011893,"1,001,727.32",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Storage costs,Global Health,KUEHNE AND NAGEL LTD,CW011894,"12,800.00",,UB11 1FG,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA626566,"4,500.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA625191,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA627059,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA627060,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA627061,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA627780,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA630152,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA630153,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA630154,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA616608,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA616609,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA616610,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA619926,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA619927,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA619928,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA619929,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA621115,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA621116,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA621117,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA621122,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA621123,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA621124,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA621125,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA625188,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA625189,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA625190,"4,092.00",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA616606,"3,273.60",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA616611,"3,273.60",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA619931,"3,273.60",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA621114,"3,273.60",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA621620,"3,273.60",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,08/04/2021,Contractor/ Staff Substitution,NHSX,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LA622110,"2,455.20",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Consultancy/Professional Advice,NHS and Workforce,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LAMAR21LA,"5,667.12",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Consultancy/Professional Advice,NHS and Workforce,LA INTERNATIONAL COMPUTER CONSULTANTS LTD,LAMAR21LA,"41,132.88",,ST1 5UB,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Revenue Grants to local authorities,Global Health,LAMBETH LONDON BOROUGH COUNCIL GRANTS,27042021DN2254GD5518,"2,889,874.05",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Revenue Grants to local authorities,Global Health,LAMBETH LONDON BOROUGH COUNCIL GRANTS,01042021DN1507GD5487,"1,315,120.00",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,21/04/2021,Revenue Grants to local authorities,Global Health,LAMBETH LONDON BOROUGH COUNCIL GRANTS,19042021DN1332GD5513,"125,530.00",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Rates,Finance and Group Operations,LAMBETH LONDON BOROUGH COUNCIL RESTRICTED USE,Rates 21/22 Q1,"410,970.00",,SW2 1RW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Revenue Grants to local authorities,Global Health,LANCASHIRE COUNTY COUNCIL,27042021DN2254GD5518,"6,708,123.99",,PR1 0LD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Revenue Grants to local authorities,Global Health,LANCASHIRE COUNTY COUNCIL,01042021DN1507GD5487,"9,117,133.00",,PR1 0LD,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LANCASHIRE TEACHING HOSPITALS NHS FOUNDATION TRUST,ASI0010746,"25,673.00",,PR7 1GZ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Revenue Grants to local authorities,Global Health,LANCASTER CITY COUNCIL,27042021DN2254GD5518,"219,983.99",,LA1 1PJ,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LANCASTER UNIVERSITY,ASI0010665,"31,756.27",,LA1 4YW,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,15/04/2021,UK motor vehicles costs,Global Health,LEASEPLAN UK LIMITED,508141593,"6,775,621.80",,SL1 4AA,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0011368,"28,509.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEEDS AND YORK PARTNERSHIP NHS FOUNDATION TRUST,ASI0010723,"25,000.00",,WF3 1WE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEEDS BECKETT UNIVERSITY,ASI0010670,"97,872.52",,LS1 3HE,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Revenue Grants to local authorities,Global Health,LEEDS CITY COUNCIL,27042021DN2254GD5518,"6,349,391.09",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Revenue Grants to local authorities,Global Health,LEEDS CITY COUNCIL,01042021DN1507GD5487,"4,032,424.00",,LS2 8JR,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0011081,"115,088.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0011288,"31,243.04",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Outsourcing Contract,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410171928,"507,451.72",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Outsourcing Contract,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410166292,"80,908.51",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Outsourcing Contract,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,1410165016,"26,075.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Research & development,Chief Scientific Advisor,LEEDS TEACHING HOSPITAL NHS TRUST,ASI0011353,"74,239.00",,LS9 7TF,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0010717,"71,737.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0010644,"63,961.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011047,"102,000.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0010692,"122,589.09",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0010673,"54,110.03",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0010816,"29,154.65",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011233,"20,000.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011256,"20,000.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011230,"20,000.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011244,"20,000.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011389,"20,000.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,29/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011162,"15,000.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011098,"15,000.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011102,"15,000.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011124,"15,000.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011125,"15,000.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0010698,"37,500.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0010643,"40,219.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEEDS UNIVERSITY OF,ASI0011203,"8,668.00",,LS2 9JT,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Revenue Grants to local authorities,Global Health,LEICESTER CITY COUNCIL,27042021DN2254GD5518,"2,956,153.52",,LE1 6ZG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Revenue Grants to local authorities,Global Health,LEICESTER CITY COUNCIL,01042021DN1507GD5487,"2,337,338.00",,LE1 6ZG,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0011229,"20,000.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0011252,"20,000.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,30/04/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0011158,"15,000.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0010636,"27,368.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0010704,"22,431.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,22/04/2021,Research & development,Chief Scientific Advisor,LEICESTER UNIVERSITY OF,ASI0010648,"12,081.00",,LE1 7RH,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Revenue Grants to local authorities,Global Health,LEICESTERSHIRE COUNTY COUNCIL,27042021DN2254GD5518,"3,032,425.03",,LE3 8RA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Revenue Grants to local authorities,Global Health,LEICESTERSHIRE COUNTY COUNCIL,01042021DN1507GD5487,"3,833,015.00",,LE3 8RA,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,28/04/2021,Revenue Grants to local authorities,Global Health,LEWISHAM LONDON BOROUGH COUNCIL,27042021DN2254GD5518,"2,586,167.15",,SE6 4RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Revenue Grants to local authorities,Global Health,LEWISHAM LONDON BOROUGH COUNCIL,01042021DN1507GD5487,"1,502,792.00",,SE6 4RU,Govn,,,,
Department of Health and Social Care,Department of Health and Social Care,23/04/2021,Outsourcing Contract,Chief Scientific Advisor,LGC LTD,50905050,"429,391.31",,TW11 0LY,Large,,,,
Department of Health and Social Care,Department of Health and Social Care,09/04/2021,Outsourcing Contract,Global Health,LIFE SCIENCE GROUP LTD,416596,"21,695.04",,MK44 2QS,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,09/04/2021,Outsourcing Contract,Global Health,LIFE SCIENCE GROUP LTD,416597,"11,048.40",,MK44 2QS,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,09/04/2021,Outsourcing Contract,Global Health,LIFE SCIENCE GROUP LTD,416598,"1,897.20",,MK44 2QS,Small,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Additions-P&M,Global Health,LIFE TECHNOLOGIES LTD,5500161461,"413,280.00",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/04/2021,Other programme expenditure,Global Health,LIFE TECHNOLOGIES LTD,2802,"-541,409.45",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,20/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,10218 RL,"26,476,439.70",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4940740 RI,"908,717.93",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4940764 RI,"845,618.26",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4940751 RI,"780,333.84",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4940744 RI,"610,525.87",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,07/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4940757 RI,"422,809.13",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4940752 RI,"357,524.71",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4940714 RI,"63,099.58",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4940720 RI,"63,099.58",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4940729 RI,"63,099.58",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4940734 RI,"63,099.58",,PA4 9RF,Micro,,,,
Department of Health and Social Care,Department of Health and Social Care,06/04/2021,Outsourcing Contract,Global Health,LIFE TECHNOLOGIES LTD,4940735 RI,"63,099.58",,PA4 9RF,Micro,,,,
